Entity,EntityIndex,Relation,RelationIndex
['化學溶液'],[3],"['避免', '不同', '交互', '污染']","[0, 1, 4, 5]"
"['種全', '容器化學', '系統的設計']","[1, 6, 10]","['密閉', '單', '清洗', '簡單', '新穎']","[3, 4, 7, 12, 14]"
['化學清洗槽的1/5'],[9],"['為', '浸']","[1, 2]"
"['化學品', '純水的用量', '成本', '化學', '酸槽']","[1, 5, 7, 9, 11]","['用', '清洗', '低', '很多']","[0, 10, 13, 14]"
"['用', '溶液可', '容器內']","[1, 4, 9]","['清洗', '化學', '到達', '清洗']","[0, 2, 6, 7]"
"['批晶片', '化學溶液清洗']","[1, 10]","['用', '新鮮', '潔淨']","[3, 4, 6]"
"['全流式', '單容器化學', '系統', ' 下優點：可減少超純水']","[1, 4, 6, 16]","['密閉', '清洗', '有', '用量']","[2, 5, 7, 17]"
"['均勻度', '清洗用化學', '濃度、純度、', '穩定']","[2, 7, 13, 15]","['刻蝕', '高', '溶液', '']","[1, 4, 8, 9]"
"['晶片面積的電子元件', '密集']","[4, 7]","['趨向', '高', '化']","[5, 6, 8]"
"['晶片面積上', '', '電子元件']","[5, 8, 12]","['大', '製作', '超精密', '細微', '']","[1, 6, 7, 9, 10]"
"['處理', '清洗成本', '環境的污染']","[0, 3, 8]",[],[]
"['工藝中最', '挑戰']","[5, 8]","['來', '清洗', '']","[1, 2, 7]"
"['省化學清洗', '純水', '化學品的用量', '環境的保護', '發展', '技術要', '']","[2, 4, 8, 13, 17, 20, 22]","['用', '來', '清洗', '']","[3, 16, 18, 22]"
"['液材料', '純度', '雜質', '污染']","[1, 5, 8, 10]","['高', '低', '無']","[3, 6, 9]"
"['單一', '配方', 'RCA不同化學', '清洗效果']","[1, 3, 7, 10]","['開發', '清洗', '達到', '溶液']","[0, 2, 4, 8]"
"['程序則', '', '效率高', '大的清洗製程']","[1, 5, 9, 14]","['清洗', '循環短', '', '']","[3, 4, 9, 12]"
"['4.2-', '  全', '清洗程序備註：', '氧化氨', '過氧化氫', '混合物資料來源：張厥宗']","[1, 3, 11, 16, 20, 28]","['容器', '為', '-']","[6, 13, 17]"
"['圓片', '投入', '生產中']","[0, 7, 10]","['清洗', '直接', 'IC']","[4, 6, 8]"
"['矽晶圓', '光片', '三層包裝']","[0, 2, 7]","['拋', '採用']","[1, 4]"
"['矽晶圓', '光片', '包裝盒內']","[3, 5, 11]","['合格', '拋', '置入', '適應']","[0, 4, 6, 8]"
"['矽晶圓', '光片的包裝盒', '塑膠薄 膜裝中']","[3, 7, 14]","['裝有', '拋', '放入', '潔淨']","[1, 4, 8, 9]"
"['真空', '充氣', '其包裝口', '處理']","[1, 3, 6, 9]","['採用', '進行', '密封']","[0, 7, 8]"
"['水', '循環']","[0, 3]","['精製', '使用']","[2, 4]"
"['了', '水的污染']","[0, 4]",['避免'],[1]
"['水', '循環', '部分']","[2, 4, 6]","['拋光', '處理']","[3, 5]"
"['水', '循環', '部分', '純水泵、TOC去除', '', '裝置', '拋光裝置、紫外線', '菌裝置、濾', '孔徑常約', '微濾器及超濾 器', '超純水緩衝罐及', '管路系統', '組成']","[1, 3, 5, 11, 13, 16, 22, 27, 31, 40, 46, 49, 51]","['精製', '處理', '裝置', '', 'μm', '', '循環']","[2, 4, 12, 21, 34, 42, 47]"
"['半導體材', '矽晶圓', '光片', 'IC晶片的生產過程中']","[0, 3, 5, 12]","['料', '拋']","[1, 4]"
"['純水量', '增至', 'm3/h']","[3, 7, 13]","['消耗', '大', '約']","[1, 6, 8]"
"['工廠水', '個', '問題']","[2, 7, 11]","['回收', '利用', '重要']","[3, 5, 9]"
"['了', '清洗製程外']","[0, 5]","['不斷', '改進']","[1, 2]"
"['積體電路工廠', '純水系統', '以下系統中的水', '再']","[4, 7, 14, 17]","['超', '進行', '回收', '處理']","[5, 15, 16, 19]"
"['了', '以上開源措施']","[0, 4]",['採取'],[1]
"['營運成本的方法', '以下方面的問題', '其他方面的節水']","[5, 11, 16]","['降低', '生產', '考慮']","[0, 1, 7]"
"['空調', '水', '工業衛生用水量', '各種措施-41-資料來源：張厥宗']","[0, 4, 8, 19]","['排放', '減少']","[2, 5]"
"['', '純化學試劑', '技術要求']","[3, 6, 11]","['用', '超高', '提出', '了更高']","[2, 4, 7, 8]"
"['圓片的化學清洗製程', '', '純度化學試劑的SEMI標準的主要技術指標見表4.2-2所示']","[4, 7, 24]","['用', '超高']","[6, 8]"
"['了', '系統的污染']","[0, 5]","['安全', '避免']","[1, 2]"
"['有機溶劑', '不銹鋼管SUS316L作為']","[2, 7]","['所用', '用', '輸送', ' 管路']","[0, 4, 8, 9]"
"['鹼化學試劑', '溶劑', '人體', '傷害']","[2, 5, 8, 13]","['酸', '造成', '大']","[0, 9, 11]"
"['安全、', '措施', '', '輸送系統中應', '監視']","[5, 8, 10, 15, 19]","['有', '嚴格', '泄', '漏', '系統']","[1, 2, 17, 18, 20]"
"['半導體材料', '積體電路工廠所用', '氣體中的雜質', '量 的控制']","[1, 7, 13, 17]","['高', '純', '含', '來', '嚴格']","[8, 9, 14, 19, 21]"
"['生產過程中', '大量各種', '氣體']","[2, 7, 10]","['使用', '不同']","[4, 8]"
"['壓縮空氣的品質控制', '標準化', 'ISO/TC118委員會於1991年', '批 准發佈的ISO8573', '91']","[9, 13, 23, 30, 32]","['用', '可', '國際', '組織', '－']","[3, 10, 12, 14, 31]"
"[' 載性氣體係指半導體', '中', '見']","[4, 7, 10]","['製程', '常', '性氣體']","[6, 8, 12]"
"['N2', '2', '2']","[2, 5, 7]",[],[]
"['3', '適用', '～0.8μm線寬   C7.5－', '－90   C', '－93', '－93   C7.8－', '＜', '＜', '＜10', '0＜10102010~2510~2525~30   SEMI-C8   適用於0.6～0.2μm線寬C8.5－92   C8.3－92   C8.3－92   C8.3－92   C8.3－92   H2O2   HCl   NH4OH   HF   H2SO4   ＜1   ＜', '5＜5＜5在半導體工業生產中']","[1, 3, 13, 18, 21, 25, 27, 29, 32, 76, 88]","['於', '93', '   ＜1   ＜1   ＜1   ＜5   ＜5   ']","[4, 14, 78]"
"['輸送', ' 氣', '液態氣體槽車輸送', '氣', '氣體鋼瓶', '氣體鋼瓶組輸送', '氣', '形式']","[2, 5, 10, 12, 16, 20, 22, 24]","['管', '供', '用', '供', '用', '供']","[0, 3, 6, 11, 14, 21]"
"['不同要求', '大量', '各種氣體']","[2, 4, 9]","['使用', '了']","[5, 6]"
"['了', '人身']","[0, 2]","['確保', '安全']","[1, 3]"
"['半導體', '製程中', '大量各種不同性質的酸、鹼、有機溶劑', '等', '試劑和', '種含有', '', '', '', '', '']","[0, 3, 12, 14, 17, 20, 22, 24, 26, 28, 31]","['生產', '使用', '了', '腐蝕性', '', '產生', '', '氣體']","[1, 4, 5, 21, 26, 29, 31, 32]"
"['其他的矽晶圓製程', '力', '矽晶圓破損片']","[4, 9, 14]","['有', '因應', '不當', '造成']","[6, 8, 10, 12]"
"['後', '酸洗製程']","[0, 6]",['才'],[7]
"['晶矽太陽能電池的產能與需求', '地']","[7, 10]","['多', '開始', '成長']","[0, 8, 11]"
"['～2004 年的全球矽晶圓材料', '量', '22%']","[6, 8, 12]","['使用', '增加']","[7, 10]"
"['年需求量', '6.2%成長']","[3, 8]","['使用', '有', '率']","[0, 5, 9]"
"['矽晶圓破片資源', '技術', '應用', '生產太陽能電池晶片']","[3, 5, 7, 12]","['化', '廣泛']","[4, 6]"
"['效率', '性能']","[0, 3]","['高', '穩定']","[1, 4]"
"['多種', '排列方向的單晶']","[2, 7]","['不同', '組成']","[3, 8]"
"['程度', '單晶矽的太陽電池']","[2, 8]","['廣泛', '使用', '超越']","[0, 1, 4]"
"['其矽的特性', '能源轉換之目']","[4, 10]","['利用', '達成', '']","[0, 5, 8]"
"['若', '半導體製程', '', '矽晶圓片', '矽原料']","[0, 3, 6, 9, 12]","['利用', '產生', '破損', '廢', '做為']","[1, 4, 5, 7, 10]"
"['其', '原理說明', '：將外表破損的矽', '切割成為太陽能電池', '需']","[0, 3, 10, 15, 18]","['製作', '晶圓', '所']","[1, 11, 16]"
"['氫氟', '其', '過程', '氧化層']","[1, 4, 6, 12]","['加入', '酸', '腐蝕', '擴散', '生', ' 成']","[0, 2, 3, 5, 9, 10]"
"['設計', '晶矽晶體電鈍性晶界', '目的']","[2, 8, 11]","['佳化', '達到', '多', '控制']","[1, 3, 4, 9]"
"['製程', '單晶矽晶圓破片摻雜', '原料進入', '內']","[0, 6, 10, 13]","['產生', '多', '晶矽', '澆鑄', '爐']","[1, 7, 8, 11, 12]"
"['太陽能', '人', '石化燃料之外', '能源之來源']","[0, 2, 9, 15]","['為', '類', '替代', '經濟', '有效']","[1, 3, 6, 11, 12]"
"['中所', '矽作為', '太陽能電池之原料']","[8, 12, 17]","['若', '有效', '利用', '廢', '晶圓', '', '生產']","[1, 3, 4, 5, 6, 10, 13]"
"['矽礦', '成本']","[4, 9]","['降低', '開採', '化', '矽']","[1, 2, 6, 7]"
"['廢棄物', '資源']","[1, 3]","['有效', '化', '利用']","[2, 4, 6]"
['更環 保之電池'],[7],"['製造', '更', '乾淨']","[1, 2, 3]"
"['一種', '太陽能矽晶圓片的作法', '晶矽鑄造法']","[1, 7, 11]","['製造', '多']","[2, 9]"
"['單晶矽', '太陽能矽晶圓的材料品質最佳']","[1, 9]","['使用', '製造']","[0, 2]"
['純度的矽原料進行'],[7],"['使用', '高', '', '提拉', '成長為', '單晶']","[0, 2, 4, 8, 9, 10]"
"['成本', '形中']","[0, 3]","['無', '增加', '不少']","[1, 4, 5]"
"['業者', '晶矽', '太陽能矽晶圓原料', '對象']","[0, 3, 7, 10]","['使用', '多', '作為', '選擇']","[1, 2, 4, 8]"
"['了 ', '彈性']","[0, 5]","['有', '高']","[1, 3]"
['發展空間'],[5],"['有', '大']","[0, 2]"
"['業 ', '鋁蝕刻液', '其量']","[1, 7, 10]","['產生', '大']","[3, 12]"
['業者'],[2],"['有', '回收', '投入', '收集', '利用']","[0, 1, 3, 4, 6]"
"['半導體業 者', '', '磷酸']","[2, 5, 7]","['產生', '廢']","[4, 6]"
"['大部份半導體製程', '廢酸處理', '性管制問題']","[3, 7, 12]","['產生', '無立即']","[4, 9]"
"['年', '河川湖 泊', '問題', '各界關注']","[0, 5, 8, 11]","['來', '養化', '受到']","[1, 7, 9]"
"['資源', '廢液', '政府單位']","[1, 6, 9]","['利用', '回收', '受到', '極力推 廣']","[3, 4, 7, 10]"
"['', '磷酸']","[1, 3]","['產生', '廢']","[0, 2]"
['廢水系統'],[5],"['回收', '排入']","[2, 3]"
"['其', '環境負荷']","[0, 4]","['造成', '大']","[1, 6]"
['業者'],[1],"['有', '開始', '利用']","[0, 2, 4]"
"['離子交換', '磷酸', '磷酸氫鈣']","[1, 4, 7]","['廢', '製成']","[3, 5]"
"['酸液', '切片及研 磨製程', '損傷層']","[1, 6, 9]","['產生', '去除']","[7, 10]"
"['了', '酸液的活度']","[0, 4]",['維持'],[1]
"['圓片製程', '廢酸', '硫酸、磷酸、高 濃度氫氟酸及醋酸、硝酸', '氟酸之三成份混酸']","[1, 4, 17, 23]","['產生', '包括', '氫']","[2, 5, 18]"
"['用途', '製程中']","[3, 9]","['回收', '酸', '不外乎', '用於']","[0, 1, 4, 6]"
"['廠外', '作為', '原料使用']","[3, 7, 11]","['回收', '利用', '化學品']","[4, 6, 8]"
"['以下', '各種廢酸的資源', '技術']","[0, 6, 8]","['化', '說明']","[7, 10]"
"['', '標準']","[2, 4]","['稱', '為', '清洗']","[1, 3, 5]"
"['矽晶圓製程中', '純度之硫酸', '矽晶體表面']","[2, 8, 12]","['高', '清洗']","[4, 9]"
"['般業者', '其', '硫酸']","[1, 3, 6]","['稱為', '廢']","[4, 5]"
"['硫酸', '半導體業產', '廢棄物']","[1, 5, 8]","['廢', ' 出']","[0, 6]"
"['資源', '硫酸鹽', '製程之原料']","[2, 7, 11]","['利', '用作為', '相關']","[4, 5, 8]"
"['資源', '技術', '資源', '途徑']","[0, 2, 5, 9]","['化', '化', '利用', '規劃']","[1, 6, 8, 11]"
"['此', '硫酸', '混凝劑之原料']","[0, 2, 9]","['廢', '替代', '產製']","[1, 4, 5]"
"['各混凝劑', '廠商', '聚 合物種類型式']","[1, 3, 9]","['製造', '產製', '多']","[2, 5, 11]"
"['產物', 'Fe23之硫酸溶液']","[0, 8]","['為', '含']","[1, 2]"
"['2廢磷酸資源', '半導體業產生', '磷酸主要是生產', '']","[3, 7, 12, 15]","['技術', '廢', '積體', '電路']","[5, 8, 13, 14]"
"['86%磷酸加', '至', '150℃以去除晶片上', '(氮化矽']","[4, 6, 14, 18]","['使用', '熱', '130']","[0, 5, 7]"
"['此', '磷酸濃度', '75%']","[0, 3, 7]","['廢', '為']","[1, 5]"
"['資源', '磷酸鹽', '製程之原料']","[2, 7, 11]","['利用', '作為', '相關']","[4, 5, 8]"
"['磷酸資源', '技術', '資源', '途徑', '規劃']","[1, 3, 6, 10, 12]","['化', '化', '利用']","[2, 7, 9]"
"['半導體業者', '廢', '成份', '磷酸相似']","[1, 5, 8, 12]","['產生', '磷酸']","[3, 6]"
"['', '磷酸', '合法之處理機構或', '']","[3, 5, 11, 15]","['收集', '廢', '交付', '可', '機構']","[2, 4, 6, 14, 18]"
"['鹼性原料發生', '和', '後']","[4, 6, 8]","['不同', '中']","[0, 5]"
['磷酸鹽產品'],[4],"['製造', '不同']","[0, 1]"
"['1', '氫氧化鈉中', '反應', '磷酸鈉將收集', '', '加入', '槽']","[0, 5, 7, 13, 16, 18, 20]","['產生', '磷酸', '純鹼', '中']","[8, 15, 17, 21]"
"['時', '中', '反應']","[0, 3, 5]",['進行'],[2]
"['2', '氫氧化鉀反應', '磷酸一鉀將收集', '', '氧化', '反應槽中']","[0, 6, 13, 16, 18, 22]","['產生', '磷酸', '氫']","[7, 15, 17]"
"['時', '化學反應']","[0, 4]",['進行'],[2]
['此結晶物溶液'],[3],"['進行', '脫水']","[4, 5]"
"[' 途', '焙粉', '基溶液、酵母食品、緩衝劑與多價螯合劑']","[1, 4, 14]","['有', '培養']","[2, 5]"
"['3', '碳酸鈣反應', '磷酸二鈣將廢磷酸', '碳酸鈣加入', '中']","[0, 4, 11, 16, 18]","['產生', '液', '反應']","[5, 13, 19]"
['此結晶物溶液'],[3],"['進行', '脫水']","[4, 5]"
['此結晶物溶液'],[3],"['進行', '脫水']","[4, 5]"
"['時', '弱酸性', '溶於', '低毒性']","[0, 2, 4, 6]","['為', '水']","[1, 5]"
"['用途', '肥料、防火劑、植物', '液', '酵母、食物添加劑、酵母食品等']","[1, 7, 10, 19]","['有', '培養', '製造']","[2, 8, 11]"
"['水', '氟系廢水收集']","[2, 6]","['伴隨', '清洗', '排入', '系統']","[0, 1, 3, 7]"
"['氫氟酸目前業者大都', '氯化鈣反應', '鈣污泥處理']","[5, 9, 14]","['廢', '生成', '氟化']","[0, 10, 11]"
"['其中高濃度氫氟 酸', '事業廢棄物個案', '目的主管機關', '申請']","[3, 8, 15, 17]","['利用', '提出']","[10, 16]"
['機構'],[7],"['利', ' 用', '清運', '回收', '利用']","[5, 6, 8, 9, 11]"
"['高濃度', '氫氟酸', '鈣鹽', '氯化鈣形成', '鈣污泥']","[3, 6, 8, 11, 13]","['收集', '廢', '加入', '氯化']","[1, 4, 7, 12]"
"['氟', '鈣', ' 度', '75%以上']","[2, 4, 6, 11]","['形成', '化', '濃', '達到']","[0, 3, 5, 8]"
"['源大體上', '兩類']","[3, 6]","['產生', '分為']","[0, 5]"
"['過程中', '廢溶劑']","[3, 7]","['生產', '產生', '不同']","[1, 4, 5]"
['污染環境之虞'],[5],"['了', '有', '外']","[0, 1, 6]"
"['作業環境中', '安全及衛生', '問題']","[2, 7, 10]","['有', '相關']","[4, 9]"
"['矽晶圓業', '廢溶劑', '異丙醇、丙酮、乙二醇及甲醇']","[1, 5, 14]","['見', '為']","[3, 6]"
"['廢溶劑資源', '處理方式', '廢溶劑', '處理後', '', '處 理', '輔助燃料']","[4, 7, 10, 13, 16, 18, 22]","['見', '化', '分為', '回收', '利用', '焚化', '作為']","[1, 5, 9, 11, 15, 17, 20]"
"['各資源', '技術']","[2, 4]","['化', '說明']","[3, 5]"
"['1廢溶劑回收', '再', '一般', '機溶劑可分', '', '兩']","[2, 4, 6, 11, 13, 15]","['利用', '有', '', '廢液', '類']","[5, 8, 13, 14, 17]"
"['處理方式', '氣態回收及液態', '處理']","[2, 8, 10]","['回收', '分為', '回收']","[0, 4, 9]"
"['氣態廢溶劑', '處理方式']","[1, 4]","['回收', '彙整', '如下']","[2, 5, 6]"
"['其', '冷凝管低溫冷凍']","[0, 5]",['導入'],[1]
['溶劑'],[1],"['回收', '利用']","[3, 5]"
"['流程', '濃度廢氣特 性']","[0, 7]","['高', '而定']","[4, 8]"
"['系統', '冷', '', '能力之布雷登熱泵', '所', '一種具', '', '效率之系統']","[0, 4, 6, 10, 13, 18, 20, 25]","['具', '加熱', '為', '', '經濟', '能源']","[3, 7, 11, 15, 19, 22]"
"['吸附', '是', '細孔']","[1, 3, 7]","['介質', '大', '量毛']","[2, 5, 6]"
"['後', ' 溫']","[2, 5]","['吸附', '飽和', '加', '再生']","[0, 1, 4, 6]"
"['塞', ' 效毛細孔', '碳床結垢']","[2, 5, 9]","['堵', '有', '使']","[1, 3, 7]"
"['溶劑', '量節省 能源']","[0, 8]","['轉換為', '熱', '大']","[1, 2, 5]"
"['空 間', '本身', '氣流阻力', '', '表面', '粉塵', ' 塞物者']","[3, 6, 11, 13, 15, 22, 25]","['需', '自由', '大', '磨損', '小', '小', '積', '大', '不易', '產生', '堵']","[0, 1, 4, 7, 8, 12, 16, 17, 19, 20, 23]"
"['載體', '矽酸鹽類、陶瓷類及高溫合金類', '製品']","[2, 11, 13]","['用', '有']","[0, 3]"
"['P為', '圖5.3-4催化燃燒法', '廢氣P', ' 餘熱利用燃料空氣催化床預熱室 熱交換器-59-綜合上述各類氣態廢溶劑', '技術之優缺點', '如表5.3-2']","[2, 10, 13, 33, 37, 44]","['鼓風機', 'P', '排氣', '回收', '比較', '彙整']","[3, 14, 15, 34, 38, 39]"
['氯 化合物'],[3],"['回收', '含']","[0, 1]"
"['2', '液態廢溶劑', '處理方式廢溶劑之妥善處理方式', '以資源', '策略']","[0, 3, 11, 14, 17]","['回收', '當']","[4, 12]"
"['前者', '化學物品', '主要']","[0, 5, 10]","['係', '回收', '利用', '為']","[1, 6, 8, 9]"
"['等', '種化學分離', '而後', '主要', '60-能之回收']","[5, 9, 11, 14, 22]","['著重', '蒸餾', '程序', '-']","[2, 4, 10, 17]"
"['廢溶劑', '技術及建立', '操作及', ' 制參數', '重點']","[5, 9, 13, 16, 18]","['維持', '混合', '均勻', '摻配', '穩定', '控', '乃為']","[1, 2, 3, 6, 10, 14, 17]"
"['回收法有機溶劑具有低沸點', '']","[6, 9]","['高', '揮發性']","[7, 8]"
"['廢溶劑中各', '成分分離乃', '方式']","[3, 8, 13]","['混合', '不同', '最', '']","[0, 4, 10, 12]"
['優點'],[0],"['為', '操作', '簡單']","[1, 2, 3]"
"['廢 溶劑', '主成分外']","[1, 5]",[],[]
"['一', '氣壓下異丙醇之沸點', '82.4℃']","[0, 7, 10]","['大', '為']","[1, 8]"
"['該溫度時異', '飽和', '壓', 'mmHg']","[4, 8, 10, 13]","['即', '丙醇', '為', '760']","[0, 5, 11, 12]"
"['氣相中', '丙醇', '比例']","[1, 3, 7]","['異', '蒸出', '來', '高']","[2, 5, 9, 11]"
"['中', '丙醇', '於', '莫耳分率即']","[0, 2, 4, 8]","['異', '相對']","[1, 3]"
"['蒸餾', '異丙醇純度']","[1, 6]","['回收', '來', '低']","[2, 8, 10]"
"['工廠', ' 作', '段式之分餾塔', '氣－液相中成分', ' 例']","[1, 3, 10, 18, 21]","['操', '多', '反覆', '調整', '組成']","[2, 7, 11, 12, 19]"
"['成分', '', '液']","[2, 6, 8]","['獲得', '組成', '高', '回收']","[0, 3, 5, 7]"
"['廢溶劑', '處理業者而言']","[1, 5]",['回收'],[2]
"['批次', '廢溶劑', '百分', '變化']","[1, 5, 9, 11]","['取得', '組成', '不定']","[3, 7, 12]"
"[' 分', '大幅度']","[0, 4]","['為', '波動']","[2, 5]"
"['廢溶劑', '蒸餾法', '原化學 品', '原因']","[1, 5, 9, 11]","['回收', '主要']","[6, 10]"
['純度溶劑'],[3],"['回收', '高', '困難']","[0, 1, 5]"
['主成分中之80％是極易經'],[8],"['回收', '蒸餾']","[0, 10]"
['20％'],[6],"['回收', '殘存']","[2, 3]"
"['處理成本', '欲', '回收率']","[1, 7, 11]","['偏', '高', '提高', '蒸餾']","[3, 4, 8, 9]"
"['傾析', '卻蒸餾', '乾燥污泥', '泥添加劑排水混和乾燥回收溶劑圖5.3-5有機混合廢溶劑', 'a.整體', '：本法適合量大且可', '全廠', '自動化', '系統規劃']","[0, 3, 7, 23, 28, 35, 39, 42, 45]","['冷', '塔底污', '蒸餾', '流程', '回收', '工廠', '回收']","[1, 8, 24, 26, 29, 40, 43]"
"['其', '原理', '溶劑廢氣部分之相 關處理方法', '若設計規劃']","[0, 2, 12, 18]","['回收', '類', '似', '得當']","[1, 13, 14, 19]"
"['廢溶劑', '後']","[1, 3]",['收集'],[2]
"[' 場', '簡易型的溶劑', '裝置', '蒸餾', ' 收']","[2, 7, 9, 12, 14]","['回收', '加溫', '簡單', '回']","[8, 10, 11, 13]"
"['量', '設備容量']","[1, 4]","['回收', '限於']","[0, 2]"
"['了', '部分之塔板上', '較', '濃度']","[1, 7, 10, 13]","['絕大', '維持', '溶劑']","[3, 9, 12]"
"['溶劑', '入口', '上端']","[1, 3, 8]","['加', '進料口']","[2, 7]"
"['其', '入口以上', '若干塊塔板']","[0, 3, 8]","['加', '有']","[1, 6]"
"['溶劑', '裝置']","[0, 2]",['回收'],[1]
"['此裝置', '蒸餾塔', '溶劑中']","[1, 4, 10]","['使用', '重成分', '新鮮', '蒸出']","[3, 6, 8, 11]"
"['個流程中', '溶劑', '循環']","[2, 4, 6]","['新鮮', '係', '再生', '利用']","[3, 5, 7, 8]"
"['資料來源：廢有機溶劑', '清潔生產－', '方法']","[3, 8, 10]","['回收', '純化']","[4, 9]"
"['廢溶劑', '操作方法']","[2, 6]","['用於', '回收']","[1, 3]"
['溶質及溶劑'],[2],"['進行', '移動']","[4, 5]"
"['現 象', '溶質', '高濃度區', '低濃度區', '中溶質穿', '薄膜之現象']","[0, 2, 4, 7, 15, 19]","['為', '移向', '則', ' 透']","[1, 5, 10, 16]"
"['種', '溶質', '其', '性差異', '分離']","[0, 2, 5, 8, 11]","['不同', '擴散']","[1, 6]"
"['容易', '其', '陰離子', '性離子', '薄膜', '金屬離子之物理尺寸較大']","[2, 5, 9, 14, 16, 25]","['伴隨', '連結', '遷移', '穿透', '選擇', '交換', '地']","[3, 6, 11, 12, 13, 15, 18]"
"['其', '陰離子']","[3, 7]","['不易', '連結', '穿透']","[1, 4, 8]"
"['圖5.3-9 透析', '示意圖膜', 'B水 溶 質原液滲 出液溶劑或水滲析液-67- E.超臨界流體萃取法 超臨界流體', '是利用一維持在', '廢溶劑臨界點之溫 度及壓力作萃取操作']","[4, 8, 33, 40, 49]","['A', '萃取', '技術', '']","[9, 34, 35, 44]"
"['臨界流體之優 異', '性能', '天然物', '研究']","[4, 6, 12, 15]","['萃取', '早', '應用', '萃取']","[5, 8, 10, 13]"
"['超臨界流體', '廢溶劑', '下 述幾項特點：', 'CO2為萃取劑']","[1, 4, 11, 16]","['作為', '萃取', '有']","[2, 3, 5]"
"['少量', '溶劑', ' 物性']","[2, 4, 6]","['添加', '調整']","[1, 5]"
"['黏度', '濃度物質之處理']","[1, 7]","['高', '低']","[0, 3]"
"['資源', '方式之外', '處理方式']","[3, 6, 12]","['考慮', '回收', '化', '其他']","[1, 2, 4, 9]"
"['處理方式', '處理']","[4, 7]","['使用', '為', '焚化']","[2, 5, 6]"
"['優點', ' 效減量', '成分', '處理廢溶劑之爐型選擇']","[0, 5, 10, 18]","['為', '有', '破壞', '分解', '有害', '焚化']","[1, 2, 7, 8, 9, 13]"
"['液體噴注式焚化', '', '窯式焚化']","[4, 6, 9]","['使用', '爐', '爐']","[1, 5, 10]"
"['其', '高熱值', '水泥窯之輔助燃料']","[1, 3, 12]","['含', '作']","[2, 6]"
"['廢溶劑', '高溫內']","[1, 4]","['使', '充分', '燃燒']","[0, 5, 6]"
"['水分含量', '60%廢溶劑']","[2, 6]","['使用', '超過']","[0, 3]"
"['煙氣中', '氣體氯的含量']","[2, 8]","['限制', '有', '害']","[0, 3, 4]"
"['破壞', '素類可', '有害', '廢棄物']","[1, 6, 8, 10]","['充分', '含', '有', '機鹵', '事業']","[0, 2, 3, 4, 9]"
"['處理', '水分之廢水污泥']","[1, 6]","['適合', '高含']","[0, 2]"
"['廢棄物', '良', '']","[2, 4, 6]","['使', '得到', '好', '混合']","[1, 3, 5, 7]"
"['後氣體', '燃燒器的高溫區']","[2, 7]","['轉化', '通過', '後置', '進行', '燃', ' 燒']","[0, 3, 4, 8, 10, 11]"
"['其', '1,2001,450℃', '5～10秒', '滯留時間等操作條件']","[1, 7, 11, 17]","['具', '有', '達']","[2, 3, 4]"
"['國內', '水泥業者', '水泥窯']","[1, 5, 11]","['有', '利用']","[3, 6]"
"['溫度區間', '', '負荷率']","[1, 3, 6]","['高', '熱', '大']","[2, 4, 7]"
[],[],"['進行', '處理']","[0, 1]"
"['成本', '施工期']","[2, 6]","['投資', '不', '高', '短']","[1, 3, 4, 7]"
"['各界 ', '']","[1, 4]","['利用', '參考依循']","[3, 5]"
"['氯', '得', '含硫量', '2%Pb', 'Cr、Zn、As、', '等', '金屬', '量', '50', 'pH值', '～', '間此認定', '自89 年執行迄今']","[0, 2, 6, 11, 19, 21, 23, 25, 27, 30, 33, 37, 44]","['檢出', '小於', 'Cd', '4', '12.5', '原則']","[3, 7, 12, 32, 34, 38]"
['技術及用途'],[5],"['利用', '成熟']","[1, 8]"
"['廢溶劑', '水泥窯', '旋轉窯輔助燃料之階段性任務']","[2, 6, 13]","['使', '作為', '暫告', '完成']","[0, 3, 14, 15]"
"['二', '機構', '功能之貯槽及燃料噴霧', '設備']","[0, 4, 13, 15]","['利用', '具備', '攪拌']","[3, 6, 7]"
"['再利用後', '廢棄物應', '廢棄物', '規定辦理']","[3, 6, 8, 12]","['剩餘', '依']","[4, 7]"
"['72-5.4', '泥資源化技術1無機污泥', '產源於長晶及', '過程所產生的污泥由於加工', '中', '不同', '酸鹼蝕刻劑']","[2, 10, 16, 25, 27, 30, 35]","['特性', '']","[11, 32]"
"['許多污泥或', '產生']","[3, 6]","['有', '漿料']","[0, 5]"
"['3', '酸蝕刻污泥', 'CH3COOH、HNO3、HF之混酸存在']","[0, 4, 15]",['含有'],[6]
['研磨劑'],[3],"['使用', '有', '不同']","[1, 6, 7]"
"['Wire Saw所使用', ' SiC']","[4, 6]","['為', '粉']","[5, 7]"
"['者', 'Al2O3']","[1, 5]","['用', '為']","[0, 3]"
"['2', '2粉']","[1, 4]",[],[]
"['成分', '念來處理']","[6, 10]","['使用', '觀']","[7, 8]"
"['整體污泥', '考量']","[4, 8]","['利用', '做']","[6, 7]"
"[' CaF2污', '產生']","[3, 5]","['有', '泥']","[0, 4]"
"['資源', '觀念也與', 'SiC']","[0, 6, 9]",['化'],[1]
['時的溫度'],[3],"['製造', '高']","[0, 5]"
"['該產業廢棄物資源', '比率', '30﹪以上']","[4, 6, 10]","['提升', '化', '增加']","[0, 5, 7]"
['目前國內'],[1],"['無', '利用', '實績']","[3, 5, 6]"
