Entity,EntityIndex,Relation,RelationIndex
"['此處我', '時間', '模式', '細分', '場指標']","[2, 5, 10, 12, 22]","['量化', '模式', '進行', '如下', '處僅', '行業市']","[8, 10, 11, 13, 18, 20]"
"['之前', '場資金面情況', '']","[2, 6, 8]","['參考市', '不同', '是']","[3, 7, 9]"
"['我們此', '收益率狀況']","[1, 8]","['考', '慮持', '續持']","[3, 4, 5]"
"['短期', '收益概率']","[4, 8]","['考慮', '持有']","[3, 5]"
['表中我們'],[3],"['從上', '可以', '看到']","[0, 4, 5]"
"['美國半導體行業', '擴張期和平穩期', '收益', '', '收益']","[3, 7, 13, 16, 19]","['穩期', '能', '夠獲', '得']","[7, 9, 10, 11]"
"['復甦期', '收益率']","[2, 4]",['理想'],[7]
['收益率'],[1],"['可以', '期待']","[2, 3]"
"['2012年的復甦期', '收益', '負數']","[5, 9, 11]","['僅', '為']","[0, 10]"
"['其他', '水平']","[0, 6]","['能', '保持', '水平']","[2, 3, 6]"
"['國內半導體市場投資略', '一些']","[5, 7]",['複雜'],[6]
"['絕對', '相對', '收益的時期', '平穩期']","[1, 3, 7, 9]",['在'],[8]
"['市', '確定性的情況']","[1, 7]","['即', '場處', '於較']","[0, 2, 3]"
"['半導體板塊的投資', '市場', '認可']","[4, 7, 10]","['獲', '得']","[5, 6]"
"['復甦期', '擴張期兩個行業', '過程中']","[1, 5, 9]","['上行', '過']","[6, 8]"
"['兩個', '周期']","[2, 4]",['周期'],[4]
"['股半導體指數絕對', '呈現', '消彼長']","[3, 5, 7]",['此'],[6]
"['收益率', '2012年10月', '2013年9月的周期', '收益']","[2, 8, 15, 20]","['周期', '呈現']","[15, 17]"
"['其他', '收益']","[0, 3]",['為負'],[2]
"['', '在', '不', '', '選擇']","[1, 3, 5, 9, 11]","['較', '', '選擇', '觀望', '為主']","[7, 9, 11, 12, 13]"
"['收縮過程', '收益率']","[2, 4]",['理想'],[7]
"['考慮', '導體行業', '性波動', '經濟的波動', '相關性', '參考系列報告的第一份']","[0, 6, 9, 13, 19, 26]","['考慮', '到', '高', '相關性']","[0, 1, 17, 19]"
"['收縮周期', '場整體', '下行']","[1, 4, 6]","['伴隨市', '處於']","[2, 5]"
"['收益', '波動']","[2, 4]",['存在'],[3]
"['五', '建議（']","[0, 3]",['（'],[3]
"['報告原文', '前面', '行業市場的分析與判斷']","[2, 6, 13]","['詳見', '判斷']","[0, 13]"
['行業整體'],[1],[],[]
"['我們', '2020年行業整', '上行過程']","[1, 6, 11]","['認為', '處於']","[2, 8]"
"['台積', '代表的晶圓代工製造', '營收', '存儲器價格的變動', '行業', '趨勢']","[1, 8, 10, 15, 18, 22]","['電為', '變動', '顯示', '具備', '上行']","[2, 15, 17, 19, 20]"
['短期'],[0],[],[]
"['冠肺炎疫', '經濟及終端需求的影響']","[3, 11]",['影響'],[11]
"['行業', '擾動']","[0, 4]",['受到'],[1]
['中期的狀況'],[3],['看'],[4]
"['我們認', '從復甦期', '擴張期']","[1, 7, 10]","['為行', '會', '甦期', '進入', '到']","[2, 4, 7, 8, 9]"
['判斷'],[2],['判斷'],[2]
"['我', '業未來6', '個月', '機會保持']","[0, 6, 9, 12]","['保持', '樂觀']","[12, 13]"
"['考慮', '回暖', '']","[0, 4, 7]","['考慮', '到', '資金', '背景']","[0, 1, 5, 8]"
"['行業市場', '投資機會']","[1, 5]",['具備'],[2]
"['行業評級', '大市投資']","[2, 5]","['提升', '大市']","[0, 4]"
['個股投資建議方面'],[3],['方面'],[3]
"['我', '兩個方向', '投資推薦', '）', '圓代工子版塊中芯', '（0981.HK', '能', '資本及政策', '持續']","[0, 3, 6, 8, 13, 16, 18, 23, 26]","['們分', '進行', '得', '資本', '']","[1, 4, 20, 21, 22]"
"['其', '全球市場', '競爭力', '）', '上行周期從行', '', '中']","[1, 4, 7, 9, 13, 16, 19]","['拓展', '上行']","[0, 17]"
"['我們', '前期的觀點']","[1, 6]",['堅持'],[3]
"['上行周期', '行業整體投資機會']","[1, 6]",['利好'],[2]
"['其中國內封裝測試行業', '全球市場競爭力']","[4, 9]",['具備'],[5]
"['我們', '行業龍頭廠商長電科技', '600584']","[2, 8, 10]",['推薦'],[3]
[],[],[],[]
"['我們建議關注標', '華虹半導體']","[4, 8]","['們建', '議關', '包括']","[1, 2, 5]"
['通富微電'],[1],[],[]
['華天科技'],[1],[],[]
['太極實業'],[1],[],[]
"['\r\n\r\n', '觀點屬於原作者']","[0, 6]",['原作者'],[6]
[],[],['參考'],[1]
"['報告來源', '證券）', '體產業鏈\r\n\r\n', '體產業鏈上游為P設計及C設計業']","[1, 4, 8, 16]",[],[]
"['中游', '製造', '製造相關', '檢測設備光罩化學品', '業']","[0, 2, 5, 11, 13]",['為IC'],[1]
"['下游', '測試相關', '檢測設備零組件（', '基板', '模組', '等']","[0, 4, 10, 12, 15, 17]",['為'],[1]
"['台灣擁', '全球', '半導體產業聚落及專業分工']","[1, 3, 12]","['有', '完整']","[2, 5]"
"['設計公司在', '設計完成']","[2, 5]",['後'],[6]
"['專業晶圓代工廠', 'IDM廠', '半導體廠']","[4, 6, 9]",['委由'],[0]
"['C設計', '封裝', '到', '終', '）']","[1, 3, 5, 7, 11]","['作成', '半成品']","[13, 15]"
['前段測試'],[2],['測試'],[2]
"['專業封裝', '切割及封裝']","[3, 8]","['轉給', '廠進', '行']","[1, 4, 5]"
"['專業測試廠', '後段測試']","[4, 7]","['廠', '進行']","[4, 5]"
"['成品', '銷售管道', '系統廠商裝', '為系統產品']","[3, 7, 11, 16]","['測試', '管道', '售予', '配生', '產成']","[0, 7, 8, 12, 13]"
"['一', '\r\n\r\n', '源頭來自']","[0, 2, 6]",[],[]
"['設計', '財產權']","[2, 5]",['IP為'],[0]
"['IP開發流程', 'IP設計與IP驗證']","[2, 6]",['包含'],[3]
['設計中'],[2],['中'],[2]
"['核心再', '可以', '開發週期並']","[1, 3, 9]","['可以', '有效', '產品', '成本']","[3, 4, 6, 11]"
"['現今設計大幅', '功能']","[2, 6]",['了'],[4]
"['既有的驗證', '元件']","[5, 7]","['必須', '運用', '驗證', '有效']","[1, 2, 5, 6]"
"['上市', '時間的要求']","[2, 6]",['滿足'],[1]
[],[],[],[]
['功能要求與技術製程的差異'],[7],['差異'],[7]
"['公司', 'IP種類']","[1, 6]","['必須', '提供', '多']","[2, 3, 8]"
['設計'],[5],"['產生', '從事']","[1, 3]"
"['使用', '輔助']","[1, 3]","['設計', '等']","[0, 2]"
"['客戶', '開發產品的規格與功能']","[1, 9]",['開發'],[4]
['電路設計'],[2],"['設計', '表現', '出來']","[2, 4, 5]"
"['一片晶片的功能從邏輯設', '晶圓設計之流程']","[9, 14]","['輯設', '計到']","[9, 10]"
"['可', '']","[0, 5]","['簡單', '為類', '比']","[1, 3, 4]"
"['全球設計產業重心已', '運算轉向', '裝置領域後']","[4, 8, 12]","['轉向', '行動']","[8, 9]"
['人工智慧領域'],[8],['邁向'],[4]
"['美國', '中國大陸三分', '']","[2, 6, 8]","['進入', '天下']","[1, 7]"
"['中國大陸國家', '半導體產業']","[3, 7]",['扶植'],[5]
"['第一期', '基金']","[2, 4]",['成立'],[0]
"['資源', '本土半導體產業']","[2, 7]","['投入', '扶植']","[0, 3]"
['美中貿易'],[3],[],[]
"['關鍵技術', '美國']","[3, 6]","['避免', '受制', '美國']","[1, 4, 6]"
"['第二期', '基金']","[3, 5]",['投入'],[1]
['半導體供應鏈'],[5],['發展'],[1]
"['後', 'C設計產業更對', '美國', '產業造成威脅']","[1, 7, 10, 14]",['中'],[2]
"['二', '\r\n\r\n', '', '是', '圓廠', '做好']","[0, 2, 4, 6, 8, 11]",['所'],[9]
"['光罩', '電路', '圖樣']","[1, 3, 5]","['光罩', '印上']","[1, 2]"
['方法'],[8],"['氧化', '蝕刻']","[2, 4]"
"['將電路及電路', '元件']","[2, 5]",[],[]
['晶圓'],[1],"['晶圓', '製作', '出來']","[1, 3, 4]"
"['電路設計', '結構']","[5, 8]","['是', '結構']","[6, 8]"
"['經過多次的光罩投入', '製作形成', '元件', '重複']","[7, 10, 13, 15]","['要', '經過', '']","[2, 3, 12]"
"['才能', '積體電路']","[0, 6]","['才能', '製', '作出', '完整']","[0, 1, 2, 3]"
"['台灣製造業者在', '電先', '技術上']","[3, 5, 10]",[],[]
['群雄'],[3],"['領', '先']","[1, 2]"
"['三', '\r\n\r\n', '加工', '']","[0, 2, 6, 8]","['完成', '晶圓']","[7, 9]"
['晶粒'],[4],"['晶切', '割過']","[0, 1]"
"['塑膠', '或', '包覆']","[1, 3, 5]",['包覆'],[5]
"['晶粒', '染且']","[1, 4]","['保護', '受汙', '易於', '裝配']","[0, 3, 5, 6]"
['晶片與電子系統的電性連接與散熱效果'],[11],"['並達', '成']","[0, 1]"
"['則', '階段']","[1, 5]","['分為', '兩']","[3, 4]"
"['一', '封裝', '晶圓測試']","[0, 3, 7]","['是', '進入']","[1, 2]"
['電性'],[2],['測試'],[1]
"['另一則', 'C成品測試']","[2, 5]","['為I', '測試']","[3, 5]"
"['電性與散熱', '正常']","[6, 8]",['測試'],[2]
['保品質'],[2],"['以確', '保品']","[0, 1]"
"['台灣封裝與測', '產業']","[2, 4]",[],[]
['全球之冠'],[3],['穩坐'],[0]
['應用興起'],[2],[],[]
"['台灣', '測', '持續', '異', '技術']","[0, 2, 4, 8, 11]","['布局', '高階']","[5, 6]"
['競爭業者之差距'],[4],['拉大'],[0]
"['業僅負責', '銷售']","[3, 5]","['\r\n\r\n', '買賣']","[0, 4]"
['生產製造'],[3],['涉'],[1]
"['上游半導體設計廠', '製造廠']","[4, 7]","['廠', '採購']","[7, 8]"
"['下游電子產業製造商', '', '零件', '材料']","[5, 7, 9, 11]","['提供', '給', '所需']","[0, 1, 6]"
"['2020年全年', '新冠肺炎疫情']","[1, 5]",['緩解'],[7]
"['全球資通訊電子供應鏈陸', '鏈與供貨', '狀態', '國陸續', '出', '旅遊']","[6, 10, 12, 17, 20, 22]","['使得', '續呈', '現斷', '吃緊', '民眾', '門', '限令']","[0, 7, 8, 11, 19, 21, 23]"
['各國政府推出補貼方案'],[6],['推出'],[4]
"['民眾', '', '需求增加']","[0, 2, 6]",[],[]
['供應鏈需求'],[7],['帶動'],[3]
"['歷經', '冠肺炎疫情']","[0, 4]",['歷經'],[0]
"['工作與教學', '娛樂等']","[3, 6]",[],[]
['常態'],[3],['成'],[1]
"['台灣C設計業者在', '情下']","[3, 6]",[],[]
"['電視與電競', '成長', '受惠']","[6, 8, 10]",['平板'],[2]
"['宅經濟', '成長外']","[2, 6]","['帶動', '成']","[3, 5]"
['台灣設計龍頭聯發科'],[3],[],[]
['中美貿易轉單效應'],[6],"['受惠', '轉單']","[1, 5]"
"['其產品完整布局與中國', '手機滲透率', '上升']","[5, 8, 10]",[],[]
"['讓聯發科', '手機', '包含', '亮眼']","[1, 4, 7, 11]",['包含'],[6]
['台灣設計產值成長'],[4],['帶動'],[0]
['整體而言'],[1],['而言'],[1]
"['台灣設計產業2020年在', '壟罩', '亮眼']","[4, 6, 9]",['下'],[7]
['2021年上半年'],[2],['展望'],[0]
"['目前', '疫情', '趨緩']","[0, 2, 5]",['見'],[4]
"['民眾', '科技需求', '', '教學', '需求', '存在']","[0, 4, 8, 10, 14, 17]","['需求', '上班', '持續', '存在']","[4, 7, 16, 17]"
['台灣整體設計產業2021年上半年仍'],[6],[],[]
['台灣製造部分'],[3],[],[]
['疫情'],[1],"['見', '趨緩']","[3, 4]"
"['下游廠', '鏈']","[1, 5]","['避免', '斷', '搶奪市']","[3, 4, 6]"
"['庫存', '急單需求']","[2, 5]",['增加'],[1]
['台灣晶圓代工產業2020年表現'],[6],"['使得', '優異']","[0, 8]"
"['台灣晶圓代工龍頭', '製程優勢']","[4, 8]",['優勢'],[8]
"['目前產能', '水位']","[2, 5]",['處於'],[3]
['聯網'],[5],['高速'],[1]
['2020年營收'],[2],"['帶動', '上升']","[0, 4]"
"['餘廠商包含聯電', '先進與力積電等']","[3, 8]",['包含'],[2]
"['宅經濟與美中貿易制裁', '轉單效應']","[7, 10]",['受惠'],[1]
"['8吋與12吋', '產能', '滿載']","[3, 6, 9]","['產', '接近']","[5, 8]"
"['晶圓代工龍頭持', '製程', '擴產能']","[3, 8, 11]","['先', '製程', '邁進', '擴產']","[6, 8, 9, 10]"
"['包含聯電與力積電', '資本支出']","[3, 8]","['包含', '增加']","[0, 6]"
"['聯電', '產能投資', '12吋廠']","[0, 3, 6]","['吋廠', '為主']","[6, 7]"
['廈門12吋廠聯芯產能'],[6],"['包括', '擴增']","[0, 1]"
"['2021年中旬', '6,000片月產能']","[2, 10]","['預計', '可', '增加']","[0, 3, 4]"
"['台灣廠區', '設備投資', '40奈米', '28奈米']","[1, 6, 10, 13]","['增加', '加快', '轉換', '至']","[3, 7, 11, 12]"
['總體產能'],[2],['提高'],[5]
"['2021年晶圓代工', '需求', '亦', '12吋廠計畫']","[4, 6, 8, 14]","['因應', '新建', '銅鑼']","[1, 10, 11]"
['2021年'],[1],"['預計', '動土']","[0, 2]"
['記憶體的部分'],[3],[],[]
"['2020年', '教學', '等', '需求均']","[0, 3, 6, 9]",['包括'],[1]
['筆電與伺服器廠商'],[4],['帶動'],[0]
"['記憶體產業來', '', '力道比', '佳']","[2, 7, 10, 12]","['業來', '自', '佳']","[2, 3, 12]"
"['需求強勁', '季價格將會上揚']","[4, 11]","['出自', '', '明年', '而', '提前']","[1, 4, 6, 12, 13]"
"['部分預期', '開始需', '拉升']","[1, 4, 7]","['2021年', '需']","[2, 4]"
"['記憶體廠面臨機台不足', '能受限']","[6, 9]","['臨', '產']","[4, 7]"
['價格在'],[3],['推升'],[1]
['上游晶圓代工產能'],[5],['吃緊'],[6]
"['載板交期長', '產能亦', '下']","[3, 6, 10]","['封測', '緊', '狀況']","[4, 8, 9]"
"['生產', '不足']","[3, 5]",['晶片'],[1]
['容量的記憶體模組供貨'],[8],"['可能', '影響', '吃緊']","[0, 2, 9]"
"['需求', '模組產品2021年第1季', '可能']","[0, 7, 11]","['有', '漲價']","[9, 10]"
['整體記憶體產業2021年上半年'],[6],['可期'],[7]
['部分'],[1],[],[]
"['台系封測業者', '上游台灣晶圓廠的晶片封測需求']","[3, 14]",['承接'],[6]
"['晶圓代工產能', '載狀況下']","[3, 6]",['載狀'],[5]
"['美國擴大', '華為']","[2, 4]","['擴大', '制裁']","[2, 3]"
['全球疫情'],[1],['起'],[3]
"['中國與國外廠商認', '台灣投產']","[4, 7]","['帶動', '為', '安全']","[0, 5, 9]"
['台灣封測產業'],[4],"['使得', '表現', '亮眼']","[1, 6, 7]"
"['於市', '2021年']","[1, 4]",[],[]
['需求持續'],[4],"['增加', '下']","[5, 6]"
"['封裝技術的台系封測廠', '發展潛力SiP市']","[8, 15]","['擁', '有', '具', 'SiP市', '場持續', '發揮']","[0, 1, 11, 15, 16, 17]"
"['產能', '不應求']","[2, 5]","['供', '不', '應求']","[3, 4, 5]"
"['產品', '漲價']","[1, 5]","['開始', '進行']","[3, 4]"
"['智慧型手機', '等', '對', '增加']","[2, 4, 6, 9]",['需求'],[8]
['驅動封測產能供不應求'],[4],['帶動'],[0]
"['2020年第4季', '驅動封測價格']","[2, 9]",['調漲'],[4]
"['短期', '產能', '緊']","[0, 4, 7]","['持續', '吃', '緊']","[5, 6, 7]"
"['2021年台灣封測產業在仍', '態勢']","[6, 10]","['預期', '成長']","[0, 9]"
['整體'],[1],['而言'],[2]
"['2020年全球', '運算需求浮現']","[2, 7]",[],[]
['中美貿易戰及新冠肺炎疫情影響'],[9],['受惠於'],[1]
"['台灣半導體成長', '預期']","[3, 5]",['超乎'],[4]
"['台灣半導體產業', '2020上半年', '疫情', '半導體', '供應鏈']","[2, 5, 8, 12, 15]","['上半年', '疫情', '影響']","[5, 8, 10]"
[],[],['受惠'],[2]
['2020年表現'],[2],['優異'],[4]
"['2020年疫情', '全球經濟']","[1, 4]",['衝擊'],[2]
['台灣半導體產業卻'],[3],['成長'],[5]
"['宅經濟', '成為', '時代']","[0, 2, 6]",['後'],[3]
"['疫情', '許多生活改變']","[0, 4]",['帶來'],[1]
"['科技', '防疫']","[0, 4]","['可以', '協助']","[1, 3]"
['出許多科技防疫需求'],[6],"['創造', '出許']","[1, 2]"
"['展望2021年', '能運算', '等新興', '陸續']","[1, 6, 10, 12]",['展望'],[0]
"['加上台灣半導體領導廠商', '製程國際競爭優勢']","[4, 9]",['加上'],[0]
"['台灣整體半導體產業將', '成長']","[4, 8]","['可', '維持']","[5, 6]"
['美中貿易與科技爭端'],[6],[],[]
"['業者前景', '風險']","[4, 6]","['是', '影響', '風險']","[0, 1, 6]"
['關注'],[2],"['需持', '續', '關注']","[0, 1, 2]"
"['半導體製程技術', '流程', '(', '矽單晶通常']","[2, 8, 13, 17]","['技術', '塊材', '通常']","[2, 11, 17]"
['圖為柴氏法成長單\r\n晶示意圖'],[6],['意圖'],[6]
['鍋'],[4],['是'],[2]
"['純度矽的熔融液', '維持', '矽熔點攝氏1414度', '高溫', '晶', '種與熔液']","[6, 9, 15, 18, 23, 26]","['盛有', '維持', '1414', '利用', '熔液', '接觸']","[0, 9, 14, 20, 26, 27]"
[],[],['升起'],[2]
"['單晶', '固體晶種', '液界']","[0, 3, 5]","['液界', '面成長']","[5, 7]"
['目前矽單晶成長技術'],[4],['成熟'],[7]
['一米\r\n'],[4],"['可', '長成', '長']","[0, 1, 5]"
"['直徑', '二十公分', '晶體']","[0, 4, 6]",['超過'],[1]
"['其純度', '十', '億矽原子', '一個', '原子', '一個外國人躋身', '十', '億人口的中國大陸一']","[1, 5, 8, 12, 14, 19, 21, 28]","['可', '達到', '僅含', '躋身', '\r\n', '一', '樣']","[2, 3, 10, 19, 22, 28, 29]"
"['比例', '低)']","[0, 2]",['低)'],[2]
"['晶體', '\r\n', '缺陷']","[1, 4, 7]",['無'],[6]
"['單晶塊材', '\r\n', '', '\r\n割成']","[1, 9, 11, 18]","['成長', '晶棒', '割成']","[2, 14, 18]"
"['晶片的厚度', '其直徑']","[2, 7]","['選取', '\r\n', '增加', '增加']","[3, 5, 8, 10]"
['百微米'],[3],[],[]
"['晶片', '械研磨及化學侵蝕']","[2, 10]","['切割', '\r\n']","[0, 5]"
[],[],"['面磨', '光', '平滑如鏡']","[1, 3, 4]"
"['積體電路', '基底的晶圓']","[3, 7]",['成為'],[1]
"['單晶成長磊晶(', 'example', 'pita', '\r\n\r\n4\r\n4', '(1250', '磊晶', '膜的純度高缺陷少', '佳']","[3, 5, 10, 16, 19, 22, 28, 30]",['pita'],[10]
"['其製程溫度', '最']","[3, 7]",['高'],[5]
"['元件應用', '\r\n', '其限制']","[3, 5, 8]","['應用', '有']","[3, 6]"
"['積體電路製程', '前段']","[5, 7]","['用', '前段']","[1, 7]"
"['複晶矽薄膜則', '積體電路']","[2, 5]","['電路', '應用']","[5, 7]"
"['這', '其製程溫度']","[0, 7]","['要', '歸功', '低']","[1, 2, 9]"
['高溫'],[1],['耐'],[0]
['二氧化矽界面特性'],[3],['佳'],[4]
['可靠度'],[1],['好'],[2]
['\r\n結構'],[7],"['能', '勻覆', '蓋不平坦']","[1, 3, 4]"
[],[],[],[]
['溫複晶矽薄膜製程'],[5],[],[]
"['玻璃', '基材的液晶顯示器薄膜電晶體']","[5, 13]","['是', '用', '玻璃', '為', '晶體']","[1, 2, 5, 6, 13]"
"['製造流程(', '\r\n\r\n', '技術(', '\r\n\r\n\r\n', '製造技術(', '\r\n\r\n\r\n', '層披覆–氧化', ')\r\n處理晶元']","[3, 5, 9, 11, 15, 17, 26, 32]","['(', '']","[3, 32]"
"['矽晶', '矽絕緣層']","[3, 8]","['為', '矽晶', '成長']","[1, 3, 5]"
"['二氧化矽', '矽晶', '氧化氣氛']","[0, 3, 6]","['可', '矽晶', '氣氛', '加熱', '生成']","[1, 3, 6, 9, 10]"
"['氧化氣氛', '氧氣', '水蒸氣']","[3, 5, 7]","['需要', '氣氛', '可為', '水蒸氣']","[1, 3, 4, 7]"
"['加熱溫度', '攝氏900一1000度']","[2, 7]",['在'],[4]
"['加熱時間', '需氧化層厚度']","[1, 7]","['需氧', '厚度', '決定']","[5, 7, 8]"
"['氧化層', '成積體電路圖形']","[2, 7]","['可用', '於製', '成積']","[3, 4, 5]"
"['電活性雜質之障', '', '介電質等']","[4, 6, 9]",['摻入'],[0]
"['製程', '氮化矽', '']","[2, 8, 11]","['製程', '\r\n', '用到']","[2, 3, 6]"
"['氧化矽及氮化矽均', '化學氣相沉積法']","[3, 8]","['可', '沉積法', '生成']","[4, 8, 9]"
"['溫度', '3', '4', '氏250~450度']","[1, 5, 7, 11]","['所需', '在', '攝']","[0, 2, 3]"
"['金屬披覆', '電路中', '元件']","[2, 9, 12]",['中'],[9]
['導線'],[2],"['導線', '連絡']","[2, 3]"
"['導', '接面地區外']","[2, 7]",[],[]
"['矽晶基底', '一絕緣層間隔']","[3, 9]","['基底', '\r\n', '有']","[3, 4, 5]"
"['導電層', '於電晶體接', '觸及金氧半電晶體閘極之電極導體接觸及閘\r\n極電極']","[0, 5, 22]","['用', '觸']","[2, 7]"
"['導電性', '電阻低']","[2, 6]","['要求', '好', '低']","[1, 3, 6]"
"['元', '件尺寸']","[1, 4]","['\r\n', '大時']","[2, 6]"
['鋁膜'],[2],['利用'],[1]
"['鋁薄與矽晶', '反應']","[3, 5]",['過強'],[6]
"['近年來閘極電極多', '低阻值', '晶矽', '金屬與矽的化合物(金屬矽化物)']","[3, 6, 9, 17]",['改用'],[4]
"['接觸則', '金屬矽化物']","[1, 4]",['改用'],[2]
['積體電路'],[3],['電路'],[3]
"['\r\n例', 'evaporationof', '金屬矽化物應用甚為']","[1, 4, 9]",['應用'],[8]
"['金屬矽化物常', 'inavacuumchamber', '矽晶', '沉積金屬', '金屬', '膜再', '處\r\n', '形成']","[2, 8, 11, 14, 16, 19, 22, 24]","['\r\n', 'chamber', '矽晶', '沉積', '形成']","[4, 8, 11, 13, 24]"
['元件連線特性方面'],[5],"['\r\n', '方面']","[0, 5]"
['絕緣層黏著力'],[3],"['層黏', '好']","[2, 4]"
['絕緣層與矽晶'],[6],"['穿越', '矽晶', '接觸']","[3, 6, 7]"
['元件'],[1],"['操作', '\r\n', '斷線']","[2, 3, 6]"
['電阻值低'],[1],['值低'],[1]
"['以往', '鋁', '鋁', '合金膜']","[0, 3, 5, 7]",['利用'],[2]
"['近年來', '銅膜的趨勢']","[1, 6]","['有', '改用']","[2, 3]"
"['微影成形', ')\r\n\r\n\r\n', '()', '積體電路', '步驟如圖所示']","[1, 4, 8, 11, 16]","['成形', '']","[1, 13]"
"['矽', '晶上', '熱處理方法', '一層氧化層']","[2, 4, 8, 11]","['矽', '方法', '長']","[2, 8, 9]"
"['氧化\r\n層上', '一', '機光阻層']","[4, 6, 9]","['氧化', '層上', '塗']","[2, 4, 5]"
"['紫外光', '一光罩', '部份']","[1, 5, 9]","['利用', '光', '透光']","[0, 4, 7]"
"['光阻材料經紫外線', '其\r\n分子鏈']","[5, 10]","['材料', '照射', '破壞']","[3, 6, 12]"
['機溶劑清'],[4],"['可以', '洗掉']","[1, 5]"
"['氫氟', '部份的氧化物']","[3, 9]","['\r\n', '酸除', '去', '曝露']","[2, 4, 5, 6]"
"['應光', '材料']","[4, 7]","['反', '清除']","[3, 8]"
"['半導體表面', '光罩圖', '圖形']","[3, 6, 10]","['表面', '得到', '形一樣']","[3, 4, 8]"
"['上例', '光阻材料']","[0, 5]","['乃為', '利用']","[1, 2]"
"['\r\n', '負光阻材料']","[1, 4]",['利用'],[2]
[],[],['曝光'],[1]
"['負光阻材料分子\r\n', '光光阻難']","[3, 11]","['結合', '曝', '光光', '阻難', '清除']","[4, 9, 10, 11, 12]"
"['得到', '圖形與光罩', '部份']","[1, 5, 7]","['得到', '透光', '部份', '互補']","[1, 6, 7, 8]"
['開口尺寸'],[3],"['\r\n', '微小化']","[4, 5]"
"['曝光光源', '利用', '長電磁波一\r\n', '電子束']","[1, 3, 9, 13]","['有', '利用']","[2, 3]"
"['成形', '形成積體', '所需\r\n']","[2, 9, 13]","['積體', '電路', '']","[9, 10, 13]"
"['蝕刻方法', '\r\n刻方法分為', '刻法(', '濕蝕', '(wet', ')\r\n']","[4, 9, 12, 16, 19, 22]","['要', '用', '乾蝕']","[1, 2, 10]"
"['乾蝕刻法', '離子束', '光阻', '區域的材料\r\n方法']","[1, 5, 10, 16]","['是', '利用', '清除', '受', '保護']","[2, 3, 7, 9, 11]"
"['其優點', '蝕刻性']","[1, 5]","['在', '較高']","[2, 7]"
['積體電路製作步驟'],[4],['步驟'],[4]
"['蝕刻', '圖形', '步驟']","[0, 3, 6]","['蝕刻', '形成', '為', '必經', '步驟']","[0, 2, 4, 5, 6]"
['積體電路'],[5],"['較複', '雜']","[0, 1]"
"['利用光罩', '圖', '形的次數達三十次']","[1, 3, 9]","['利用', '形成']","[0, 2]"
"['微影', ')15', '\r\n5', '\r\na', '\r\na', '\r\n\r\n\r\n無塵室', '()', 'devices', 'chip\r\n\r\n\r\n\r\n', '(', '離子植入', ')', '中', '須加入', '雜質', '硼']","[0, 4, 7, 10, 13, 16, 19, 26, 30, 32, 35, 38, 40, 44, 46, 50]","['成形', '\r\n', '5', '\r\n', 'a', 'go', 'go', '\r\n\r\n\r\n', '無塵室', '環境', ')', 'ands', 'of', 'on', 'a', '(', '植入', ')', '三價']","[1, 6, 7, 9, 10, 11, 14, 15, 16, 17, 19, 24, 25, 27, 28, 32, 35, 38, 48]"
"['五價的砷', '磷']","[3, 5]",[],[]
['半導體'],[3],['控制'],[1]
['晶體'],[4],['形成'],[0]
"['雜質的方法', '擴散法及離子佈植法']","[3, 8]","['摻入', '包括']","[0, 4]"
"['離子佈植法', '雜質濃度', '\r\n', '控制方面遠較', '優越']","[1, 5, 9, 13, 15]","['遠較', '優越']","[13, 15]"
['積體電路製作'],[4],"['製作', '應用']","[4, 9]"
"['其方法', '加速器\r\n', '能量雜質離子', '矽晶表面']","[1, 5, 9, 12]","['是', '利用', '植入']","[2, 3, 10]"
"['能量離子', '矽晶表面晶體結構']","[3, 10]","['會', '破壞']","[5, 6]"
['輻射損傷'],[2],['造成'],[0]
['種缺陷'],[4],['生成'],[1]
"['缺陷對矽晶電性', '影響']","[4, 9]","['生成', '晶電性', '有', '不良']","[0, 4, 6, 7]"
"['離子', '一段熱處', '理的步驟']","[2, 9, 13]","['佈植', '必須', '有']","[3, 5, 6]"
"['晶體', '缺陷', '其密度']","[2, 5, 9]","['去除', '減低']","[1, 7]"
"[')', ')在', '一', '步驟']","[6, 12, 18, 23]","['摻雜', ')', '段', '處理', '']","[1, 6, 19, 21, 22]"
"['晶體', '缺陷', '其密度']","[1, 4, 8]","['去除', '減低']","[0, 6]"
"['熱處理', '石英', '氣體']","[1, 4, 7]","['\r\n', '進行']","[5, 9]"
"['熱處理溫度', '攝氏1100度']","[2, 7]",['在'],[4]
"['時間', '缺陷及雜質分佈的需要']","[0, 8]","['時間', '則視', '消除', '定']","[0, 1, 2, 11]"
"['高溫處理', '高溫處理', '）', '電晶體', '中重要的步驟']","[3, 7, 9, 12, 20]","['過程', '一']","[15, 22]"
['薄膜性質與製程結果'],[6],"['可', '用來', '修正']","[0, 1, 2]"
['高溫處理過程'],[9],"['控制', '過程']","[5, 9]"
"['晶圓溫度', '10秒內自室溫', '1000℃高溫']","[1, 9, 14]","['可', '\r\n', '升至']","[2, 4, 11]"
"['高溫處理', '回火製程', 'annealing']","[2, 6, 8]",['用於'],[4]
"['元件', '原子之均勻度']","[3, 9]","['負責', '控制', '內摻']","[0, 2, 4]"
['矽化金屬'],[5],"['可', '用來', '進行']","[1, 2, 3]"
