Entity,EntityIndex,Relation,RelationIndex
[''],[3],[],[]
['圖'],[1],[],[]
"['線', '為', '上第一層導線間距']","[0, 4, 11]","['寬', '元件']","[1, 5]"
"['上製程世代', '  主']","[3, 10]","['進展', '遵循', '為']","[4, 7, 9]"
"['公式', '製程世代', '前一代的線']","[1, 5, 11]","['為', '新', '為', '寬', '乘']","[2, 3, 6, 12, 13]"
"['其結果', '世代的晶  片性能都會', '密度配合', '', '而', '倍']","[1, 10, 15, 17, 19, 22]","['新', '', '一']","[16, 17, 21]"
"['表', '是', '42', '電路', '元件', '']","[0, 2, 6, 8, 14, 16]",[],[]
"['其', '原料', '晶圓']","[0, 2, 5]","['生產', '矽']","[1, 4]"
"['所', '', '技術就', '', '製程43', '1', ',', '10', '一', '製程', '約為前一', '*']","[3, 5, 9, 11, 15, 18, 20, 22, 27, 29, 35, 37]","['生產', '', '生產', '', '半導體', '代']","[1, 5, 7, 11, 13, 36]"
"['線', '代表晶片上元件密度']","[0, 8]","['寬', '小', '高']","[1, 3, 10]"
['越'],[1],[],[]
"['40', '']","[0, 3]",[],[]
"['其結果', '量產時程']","[1, 5]","['實際', '接近']","[3, 6]"
"['技術面', '挑戰', '每年', '藍']","[2, 5, 10, 13]","['製', '臨', '讓']","[1, 3, 7]"
"['圖', '】', 'ITRS', '定義', '來源', '【表', '】', '', '技術', '時程']","[1, 3, 5, 10, 13, 17, 19, 25, 27, 29]","[',']",[11]
"['資料來源', ' 版', '研究整理2000', '年', '2005', '   ITRS ', '時程', '一', '製程', '', '為']","[1, 5, 9, 13, 20, 24, 27, 30, 33, 36, 39]","['2000', '2001', '2007']","[15, 16, 21]"
"['銅製程', '鋁製程44']","[2, 7]","['取代', '傳統']","[3, 4]"
['層數的IC'],[3],['相同'],[0]
"['其', '速率最', '製程快', '倍']","[0, 4, 10, 12]","['生產', '可以', '四']","[1, 6, 11]"
[],[],[],[]
"['銅晶片', '層數', '鋁製程的一半']","[1, 4, 12]",['傳統'],[7]
['元件功能'],[6],"['達到', '相同']","[2, 3]"
"['本上', '同比例']","[5, 8]","['製造', '成', '獲得', '降低']","[2, 3, 7, 9]"
['競  爭力'],[2],['提高'],[0]
"['130奈米', '才成為']","[3, 6]",[],[]
"['產品', '晶片性能的數位訊號處理器和', '晶片']","[1, 10, 13]",['要求'],[3]
['記憶體產品上'],[4],[],[]
['產品'],[2],"['提升', '在於']","[3, 5]"
['研發階段'],[4],[],[]
"['這', '潛力的市場']","[0, 9]","['來', '有']","[4, 6]"
"['二', ' Low-k', '使用Low-k', '列為', '積體電路金', '兩大解決方案']","[1, 3, 7, 12, 15, 21]","['銅', '']","[9, 17]"
[],[],['而言'],[1]
"['K 值要', '稱為低介']","[2, 7]","['3', '材料']","[4, 9]"
"['當線', '奈米', '時']","[0, 4, 6]","['寬', '進入']","[1, 2]"
"['電阻電容遲滯', '', '會']","[2, 8, 10]","['越', '45']","[13, 15]"
[''],[3],['降低'],[1]
"['了', '銅導線', '銅', '', '製程']","[1, 3, 7, 10, 17]","['使用', '取代', '」']","[2, 4, 19]"
"[' 年率先', '銅製程成功']","[4, 9]",[''],[9]
"['這項技術專利時', '它', '大馬士革']","[5, 7, 10]","['申請', '取名為']","[0, 8]"
"['各家', '', '依據']","[3, 5, 7]","['成為', '發展']","[1, 4]"
"['45', '金屬導線層數', '導線間的距離']","[0, 5, 11]","['增加', '不斷', '縮小']","[6, 12, 13]"
"['電子訊號', '金屬連線間', '時']","[1, 5, 7]",['傳送'],[6]
"['金屬連 41', '導線']","[2, 4]",[],[]
"['另一方法', '介電常數', '電層之材料', '二氧化']","[2, 7, 15, 20]","['為', '選用', '低', '為', '介', '取代', '傳統']","[3, 4, 5, 11, 12, 17, 18]"
['導線間電流'],[5],"['降低', '干擾']","[1, 7]"
['晶片的傳輸速度'],[5],['提升'],[1]
"['電容值與介 電材料', '係數k']","[6, 9]",[],[]
[],[],[],[]
['電容值'],[0],['小'],[3]
"['製程', '困難遠 ']","[1, 5]","['整合', '預期']","[2, 7]"
"['替換', '時程', '所', '', '']","[2, 6, 9, 11, 17]","['SiO', '3', '久']","[3, 15, 18]"
"['', '複雜']","[1, 6]","['流程', '成本', '增加']","[3, 8, 10]"
"['', '運用', '在', '高', '晶片']","[3, 5, 7, 11, 13]","['使得', '是']","[0, 6]"
[],[],[],[]
"['繪圖晶片', '數位訊號處理器']","[1, 5]",[],[]
['台積  電'],[1],['而言'],[2]
"['其研發部門', '年', 'nm', '時', '研發90', 'low-k']","[2, 5, 7, 9, 13, 18]","['銅', '製程']","[15, 16]"
['和封裝的困難'],[7],[],[]
[' 年導入'],[4],['量產'],[5]
"[' 年才', '營收和毛利']","[3, 7]",[],[]
"['製程主要', '大', '：', '氣相沉積法(', '', ' 璃法(', '種']","[3, 6, 8, 12, 15, 20, 24]","['兩', '主流', '玻 ']","[5, 7, 18]"
"['設備技術供應商', '']","[3, 10]",['為'],[5]
"['兩者', '', '專利權47']","[0, 4, 7]",['擁有'],[2]
"['此技術的基礎', '']","[3, 11]",[],[]
"['擴展', '中']","[5, 11]","['並', '整合', '進', '製程']","[6, 8, 9, 10]"
"['其', '', '傳統的', '有許多']","[0, 2, 9, 13]","['運用', ' 決', '', '氧化矽', '共通點']","[1, 5, 7, 10, 14]"
"['製造商', '容易', '氧化矽', '  程', '技術']","[2, 4, 8, 10, 14]","['使', '傳統', '製', '轉移到', '新']","[1, 6, 9, 11, 12]"
"['黑', 'Black Diamond']","[6, 9]",['('],[8]
"['後來', '佔有', '優勢']","[2, 4, 6]",['市場'],[5]
"['三', '上覆矽（', '簡單']","[1, 6, 10]",[],[]
"['晶圓', '基板與單結晶矽', '構造']","[2, 8, 10]","['傳統', '採']","[0, 3]"
"['是', '矽']","[4, 9]",[],[]
"['多一層絕緣體', '層']","[4, 6]",[],[]
['各個電晶體'],[4],['隔絕'],[1]
['電現  象'],[4],['減少'],[1]
['運算效能'],[2],['提高'],[0]
"['行動', '中IC的電力']","[2, 7]","['降低', '裝置']","[1, 3]"
[],[],['估計'],[1]
"['相較', '', '晶圓', 'Bulk Silicon）']","[2, 5, 7, 10]",['於'],[3]
"['整體', '可提高']","[1, 6]",['％'],[8]
['耗能上亦可'],[6],['％'],[10]
"['被', '製程當中較為', '']","[2, 7, 9]",['半導體'],[4]
"['大多數市場上', '技術多為', '元件業者']","[3, 8, 11]",['採用'],[4]
[''],[2],[],[]
"['以及像', '', 'Nintendo', 'Wii', 'Microsoft', '製程']","[6, 10, 13, 16, 20, 29]","['PS', '360']","[8, 23]"
"['其', '', '', '-', '延遲', '已經', '半導體元件']","[3, 5, 10, 12, 14, 16, 21]","['降', '低', '耗電', '強化', '散', '時間', '限制']","[1, 2, 4, 6, 7, 15, 18]"
"['令尺寸', '下所', '']","[1, 3, 6]","['縮小', '獲得', '助益相形失 色']","[2, 5, 7]"
"['速度', '主因']","[2, 5]","['成為', '受限']","[1, 3]"
"['同時電阻與電容的增加', '功率的消耗與訊號間的交互干擾']","[5, 17]","['增加', '了']","[7, 8]"
[''],[2],[''],[2]
"['', '乃', '']","[7, 9, 14]","['解決', '且', '', '降', '低', '電阻']","[0, 4, 7, 11, 12, 13]"
"['電值材料常以', '稱']","[5, 8]",[],[]
"['低介電值材料', '種', '中間', '間的絕緣']","[2, 5, 7, 11]","['1', '連接', '材料']","[4, 8, 13]"
"['過去一', '', '(', ')']","[1, 6, 8, 11]","['絕緣', '材料']","[4, 5]"
"['其介電係數', '~', '間']","[2, 6, 8]",['為'],[4]
['製程'],[2],"['不斷', '推進']","[3, 4]"
"['二氧化矽己逐漸', '']","[2, 6]","['應用', '上']","[4, 5]"
"['奈米', '製程']","[2, 4]",[],[]
"['了', '間的訊號干擾']","[1, 7]","['減低', '相互']","[2, 3]"
"['低介電 常數材料', '金屬導線的二氧化矽']","[6, 11]","['開始', '出現', '用', '取代']","[0, 1, 2, 7]"
"['目前90/', ' 奈米採用', 'k 值', '在']","[2, 7, 11, 13]","['', '材料']","[7, 9]"
"['47', '', '玻璃材料(']","[0, 5, 10]","['低', ' k 介']","[2, 3]"
[],[],['簡稱'],[0]
['半導體科技'],[1],[],[]
"['2004', '3', '22']","[0, 2, 4]",[],[]
[],[],"['普遍', '缺少', '採用']","[1, 2, 6]"
"['', '成長']","[1, 3]","['始終', '侷限性']","[4, 6]"
"['10 月', '成立']","[5, 7]",[],[]
"['初', '家', '業者加入48']","[1, 6, 10]","['成立', '號召']","[0, 3]"
"['聯盟', '用意']","[0, 4]",['成立'],[2]
"['了', '市場', '者聲音']","[1, 3, 7]","['傾聽', '更多', '使用']","[2, 4, 5]"
['市場'],[3],['了解'],[2]
['業者的力量'],[4],"['集合', '眾多']","[0, 1]"
[''],[5],"['營造', '適合', '', '環境']","[0, 1, 5, 6]"
"['晶片', '業者', '實現', '方案']","[1, 3, 6, 8]","['提供', '設計', '']","[0, 2, 6]"
"['同時', '了', '成長', '成員能彼此']","[0, 2, 7, 14]","['促進', '也', '希望', '聯盟']","[3, 8, 9, 11]"
"['SOI', '']","[1, 3]",['製程'],[2]
"['目前', ' 奈米製程以下地', '晶片上']","[0, 8, 12]","['用', '效能']","[2, 10]"
"['四', '十二', '量產當', '縮小', '']","[1, 3, 8, 10, 15]",['成本'],[16]
[' 奈米越來'],[3],"['越', '時']","[4, 7]"
"['12', '晶圓製造', '新動能']","[0, 3, 10]","['家', '爭鳴']","[6, 7]"
"['12', '晶圓廠有', '']","[0, 4, 7]","['如此', '']","[5, 7]"
"['原因', '其', ' 升產能', '二大']","[0, 2, 7, 12]","['在於', '提', '生產', '成本', '因素']","[1, 4, 9, 10, 13]"
['產能方面'],[3],['提升'],[1]
"['每一片', '吋', '產出']","[2, 4, 7]",[],[]
"['多出125', '成本上']","[7, 12]","['%', '；']","[8, 9]"
[],[],[],[]
"['八吋晶圓', '鋁', '二氧化矽', '為', '美元']","[2, 5, 8, 10, 12]",[],[]
[' 吋晶圓則'],[4],[],[]
"['切', '晶片來']","[1, 6]","['割', '每']","[2, 4]"
"['12', '製造', '只有', '吋晶圓的2/']","[0, 2, 4, 10]",['成本'],[3]
"['吋', '經濟', '於']","[2, 5, 7]",['2001'],[8]
"['世界各地的十二吋廠的建廠', '展開']","[8, 12]",['如火如荼'],[10]
"['其成本', '晶片', '提升']","[3, 6, 9]","['見', '降低', '優勢']","[1, 4, 10]"
"['吋廠的製造', '是八', '兩倍']","[4, 7, 10]",[],[]
"['', '投資必須']","[4, 7]","['更先進', '製', '12']","[1, 2, 9]"
"['資金', '攤提的壓力下']","[1, 8]","['募集', '折舊']","[2, 4]"
"['一些', '具', '', '逐漸']","[2, 5, 7, 9]","['讓', '不', '規模', '競爭力']","[1, 4, 6, 11]"
"['產業結構', '變化']","[3, 5]","['讓', '出現']","[1, 4]"
"['其中', ' 廠的資本競爭']","[0, 6]",['包括'],[1]
"['晶圓代工市場的成長', '設備廠商的更激烈競爭']","[4, 10]",[],[]
"['內容', '後面', '  節產業結構']","[1, 4, 8]","['詳細', '章', '探討']","[0, 5, 9]"
"['表', '】', '~', '年', '12吋', '投產', '資料來源', '2005', '2/', '晶圓', '記憶體', '廠數', '  0  0  1  1  1  ', '(AMD', '', ')', '', '新加坡特許', 'Chartered Semiconductor', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[1, 3, 5, 7, 10, 12, 15, 17, 20, 24, 26, 28, 32, 39, 41, 46, 51, 54, 57, 59, 64, 66, 68, 70, 72, 74, 79, 81, 83, 85, 91, 96, 98]","['電子時報', 'ARM', '飛思卡爾']","[16, 44, 60]"
"['49', '製造', '產業聯盟(']","[0, 2, 6]",['技術'],[3]
"['個', '廠商於加州']","[2, 6]",[],[]
['其永久會址'],[2],['設'],[3]
"['設定', '個任 務', '製造', '', '所', '', '技術於', '線上和', '新']","[2, 6, 11, 13, 15, 17, 20, 24, 27]","['', '先進', '半導體', '技術', '', '一', '製造', '方法']","[2, 9, 10, 12, 17, 26, 28, 29]"
"['技術用', '種不同', '產品']","[4, 10, 13]","['新', '生產', '各', '', '電子']","[2, 6, 7, 10, 12]"
"['43', '3', '5', '5', '10', '1', '2004', '11', '16', '1', '8', '   參', '產業', '', '半導體', '模式', '80', '垂直', '', '90', '分工']","[0, 4, 7, 10, 13, 16, 19, 22, 26, 29, 32, 36, 38, 41, 44, 48, 51, 53, 55, 57, 60]",[],[]
"['群聚', '垂直整合']","[3, 6]",['50'],[7]
"['垂直分工', '整個產業結構', '各價值區段']","[1, 7, 11]",['分為'],[8]
"['皆可', '另外']","[4, 10]",['個'],[8]
"['產業結構', '主因']","[2, 5]","['造成', '改變']","[0, 3]"
"['企業已經', '演進', '資本支出和', '量產時程51']","[3, 8, 12, 17]","['技術', '', '技術']","[6, 8, 14]"
['市場'],[6],"['分工', '合作', '風險']","[2, 3, 7]"
['產業結構的轉型中'],[5],[],[]
"['', '', '代工', '']","[2, 6, 9, 14]","['重要', '', '和']","[1, 9, 11]"
"['這些變化', '設備業者的研發', '銷售策略', '區域']","[2, 8, 11, 13]","['讓', '轉往']","[4, 12]"
"['上游的系統', '和']","[3, 6]",[],[]
"['中游的晶圓製造', '下游的封裝測試構成', '', '價值鏈']","[3, 9, 11, 14]","['完整', '']","[10, 11]"
['產業鏈如圖'],[3],[],[]
"['前段的設計', '整合元件業者', '產品']","[2, 6, 9]","['有', '差異化']","[7, 10]"
"['有', '']","[2, 5]","['享', '最', '', '52']","[1, 3, 5, 7]"
"['居產業鏈中段的晶圓製造業', '資本', '技術門檻']","[6, 8, 11]",['高'],[12]
[],[],"['享有', '高']","[1, 2]"
"['市場', '風險', '53']","[1, 4, 7]","['變動', '高']","[2, 6]"
"['周邊', '支援產業', '設備供應商']","[0, 5, 9]","['重要', '為']","[2, 7]"
"['整個', '了', '端外']","[1, 4, 8]",['設計'],[6]
"['中後段半導體的製造過程都', '半導體設備業者']","[7, 12]",['依賴'],[9]
"['全球', '半導體產業大廠']","[0, 4]",[],[]
['大多'],[0],['為主'],[3]
"['所有半導體大廠', ' 己的晶圓廠', '半導體產品']","[2, 9, 12]","['仰賴', '生產']","[5, 10]"
['1990 年代後'],[2],[],[]
['金額技術瓶頸與產業風險'],[6],"['投資', '增加']","[0, 7]"
"['分工世代', ' 式來臨']","[2, 4]",['垂直'],[0]
"['近幾年', '半導體產業的發展']","[2, 7]",['來'],[3]
"['', ' 年代', '分工世代不同']","[1, 4, 8]",[],[]
"['', '實 質', '世代']","[2, 5, 8]","['進入', '所謂', '群聚', '垂直', '整合']","[0, 1, 4, 6, 7]"
['基本上此一世代的半導體產業營運模式'],[9],[],[]
"['晶圓代工', '']","[4, 9]","['並存', '模式']","[8, 10]"
"['研發、設計', '一顆', '功能性的IC']","[9, 12, 16]","['製造', '多']","[10, 13]"
"['一', '尺寸和依循摩爾定律', '改變']","[2, 7, 11]",['世代'],[9]
"['晶圓廠的投資', '研發成本']","[4, 7]","['讓', '增加']","[1, 9]"
"['八', '到', '吋廠']","[1, 3, 6]",['十二'],[4]
"['其投資額', '8 億大幅', '美元']","[1, 4, 7]",['25 億'],[6]
"[' 奈米', '轉換上']","[6, 9]",[],[]
"['Intel就', '', '費用']","[3, 8, 10]","['美金', '']","[7, 8]"
"['資料來源', '報52如', '大廠Intel', '設計大廠聯發', '', '50%以上']","[1, 7, 11, 15, 17, 23]",['在'],[20]
"['53', '代工龍', '台積電', '由於', '領先']","[0, 3, 6, 8, 10]",[],[]
[],[],"['擴產', '謹慎']","[0, 1]"
"['', '製程產品']","[3, 6]","['加上', '成熟', '先進', '組合', '多']","[1, 2, 4, 7, 8]"
"['毛 利率', '%以上甚至', '線', '業者']","[2, 8, 13, 15]","['多', '二']","[3, 11]"
"['市場需求', '下']","[3, 5]",['減少'],[4]
"['產能利用率', '%', '壓力']","[5, 9, 12]","['面', '臨', '低於']","[1, 2, 6]"
[],[],[],[]
"['資本', '市場的波動', '劇烈']","[0, 6, 8]","['支出', '大']","[1, 2]"
"['毛 利率', '%']","[6, 9]","['有', '大於']","[0, 7]"
"['隔年', '毛利率']","[0, 6]","['變成', '負']","[1, 2]"
"['44', '能力']","[1, 5]",[],[]
"['量產', '製程世代的晶片']","[3, 8]",['新'],[4]
"['前段業者的高', '(參考表', ')']","[7, 11, 13]","['擁有', '不輸', '率']","[2, 3, 9]"
['整個產業鏈上'],[5],[],[]
"['晶圓代工、封測', 'IC']","[5, 7]","['居', '第二']","[10, 14]"
"['關鍵地位的半導體設備', '材料上']","[7, 10]",['具有'],[2]
"['廠商', '沒有', '結構改', '切入']","[1, 3, 8, 10]","['產業', '', '市場']","[5, 8, 11]"
"['產業', '製程世代發展上']","[0, 8]",['先進'],[3]
['設備廠商的智慧資源規劃'],[9],['依賴'],[3]
"['圖', '】', '產業鏈']","[1, 3, 6]",[],[]
"['資料來源', '趨勢圖示2000', '08', '研究', '【表', '製程', '廠商']","[1, 5, 7, 9, 12, 20, 22]",[],[]
['資料來源'],[1],[],[]
"['本研究', '2006', '36', '%', '47', '%', '%', '%28', '%   Lam  ', '46%', '50%', '   NVLS41', '55%', '49%', '%37', '%39', '二', '市場結構']","[1, 8, 11, 14, 17, 20, 23, 28, 32, 36, 40, 44, 49, 53, 57, 61, 65, 68]",['整理'],[2]
"['半導體市場規模', '全球電子終端市場需求']","[2, 9]","['息息', '相關']","[10, 11]"
"['規劃', '提升製程', '和增加新產能']","[5, 10, 15]","['業者', '支出', '來', '能力']","[2, 7, 8, 12]"
"['企業', '整合', '晶圓', '和', '製造商45爭力', '成長同時']","[2, 11, 15, 17, 21, 24]","['追求', '競', '代工', '記憶體']","[1, 3, 16, 18]"
['市場'],[4],"['不', '造成', '供需', '失衡']","[1, 3, 5, 6]"
['多次景氣循環'],[4],['經過'],[0]
"['電子產業上下游', '結構已', '16', '示']","[4, 7, 11, 13]",['圖'],[10]
"['半導體', '電子產品的比重', '左右']","[0, 5, 11]","['占', '維持']","[1, 7]"
"['過去', '苦果']","[2, 6]","['學到', '樂觀', '擴產']","[1, 3, 4]"
"['資本支出也', '20%']","[5, 14]","['業者', '控制', '維持', '在']","[2, 7, 8, 9]"
"['資本支出', '%以上', '支出主要', '導體設備']","[2, 7, 10, 15]","['購買', '半  ']","[12, 13]"
[''],[3],"['值得', '提']","[0, 2]"
"['十二吋晶圓廠的發展', '設備業帶', '另一波的成  ']","[4, 9, 15]","['來', '長']","[10, 16]"
"['業者', '大量', '需求', '情況下']","[1, 3, 6, 12]","['產出', '增加', '跟上']","[2, 4, 9]"
"['設備市場', '', '情  況']","[1, 4, 7]","['有', '明顯', '飽和']","[2, 3, 5]"
"['圖', '】', '~', '結構與銷售資訊']","[1, 3, 5, 12]",[],[]
"['資料來源', '第二節', '是一', '複雜的製造環境']","[1, 10, 18, 24]",[],[]
['一個十二吋廠'],[5],['為例'],[6]
"['設備裝機', '需', '月以上']","[2, 6, 11]","['到', '試', '個']","[3, 4, 9]"
"['生產線', '種']","[0, 4]","['包含', '超過']","[1, 2]"
"['至', '製', '步驟']","[3, 7, 9]",['執行'],[1]
"['晶圓原料', '晶圓', '道', '製程']","[2, 4, 10, 12]","['到', '產出', '經過']","[3, 5, 8]"
"['能', '送到客戶']","[9, 14]","['經過', '測', '才']","[4, 5, 8]"
"['', '56']","[1, 8]","['產出', '個']","[0, 6]"
"['一座', '吋', '', '20 億']","[1, 3, 5, 8]",[],[]
"['其中製程設備的採購', '安裝架設', '美元以上']","[4, 7, 13]","['佔', '了']","[9, 10]"
"['晶圓製造商', '資本支出項目']","[2, 8]",['大'],[4]
"['設計', '晶圓廠前']","[2, 8]","['深入', '興建', '新']","[1, 4, 5]"
"['晶', '製造商需要', '面向']","[0, 3, 7]","['做', '許多']","[4, 5]"
"['設備的選擇', '晶圓廠的面積', '', '2007', '回到']","[3, 9, 11, 15, 17]","['影響', '折舊']","[5, 10]"
"['', ' 廠的大舉', '從', '到', '所', '']","[4, 9, 13, 15, 17, 19]","['擴產', '需要', '時間']","[10, 18, 21]"
"['時間', '生產效率']","[0, 5]","['短', '反應', '好']","[2, 3, 7]"
[],[],"['產出', '增加']","[0, 3]"
"['46', '最終產品']","[0, 5]",[],[]
"['廠商的評估選擇', '晶圓廠', '半年以上', '', '工程']","[3, 5, 9, 14, 17]","['提前', '開', '  始', '大']","[7, 12, 13, 16]"
['影響'],[0],['巨'],[2]
"['本節', '晶圓', '流程']","[1, 5, 7]","['介紹', '製造', '開始']","[4, 6, 8]"
"['半導體設備、晶圓製程設備', '', '類', '到', '分析']","[7, 9, 12, 14, 16]","['探討', '']","[0, 12]"
"['晶圓製程設備', '  業的特性']","[5, 9]","['了解', '產']","[2, 6]"
"['壹', '產業概述  一', '半導體生產', '加工製造、晶圓', '製造及晶圓', '割、封裝(', 'package']","[1, 7, 13, 22, 27, 32, 34]","['製造', '流程', '電路', ')', '大']","[14, 15, 24, 35, 38]"
"['半導體設備', '程序', '表 14']","[2, 5, 9]","['詳細', '製造', '分', '類為']","[0, 4, 6, 7]"
"['其中可以', '在技術', '投資', '占了絕大']","[1, 6, 8, 11]","['製程', '部分', '比重']","[4, 12, 13]"
"['表', '】', '設備種類']","[1, 3, 6]",[],[]
"['資料來源', '', '研究整理製程種', '類', '市場', '從', '煉矽多']","[1, 4, 8, 12, 16, 21, 26]","['功能', '比', '重', '矽晶石', '提', '(']","[13, 17, 18, 22, 24, 30]"
"['此', '半導體之上游工  業']","[0, 6]",['為'],[1]
"['此類矽晶片', '研磨', '', ' 次磊晶爐(', '晶圓成長成為']","[2, 5, 7, 12, 22]","['經過', '加工', '多', '研磨', '磊晶', '晶圓']","[4, 6, 8, 19, 23, 24]"
['其用途更為'],[2],['特殊'],[3]
['價值'],[2],"['附加', '高']","[1, 4]"
"['0.5%', '積體', '', '導線設計', '到', '上~', '(Front-  End', '將積體', '', '', '製作在']","[2, 6, 8, 12, 14, 17, 23, 29, 31, 33, 37]","['電路', '2']","[7, 18]"
"['缺陷、尺寸', '設備']","[5, 7]","['包括', '相關', '檢測']","[0, 1, 6]"
"['70', '75%', '潔淨室', '材料', '環保', '~', '%', 'SEMI', '國際半導體', '是', '']","[0, 3, 8, 11, 15, 17, 19, 21, 24, 30, 32]","['', '設備']","[8, 13]"
"['電子、平面顯示器', '光電等', '供應鏈', '發展']","[8, 11, 14, 16]","['致力', '促進', '微']","[0, 2, 3]"
"['會員', '上述產業供應鏈中的製造、設備、材料與服務']","[0, 13]",['涵括'],[1]
"['善人', '生活品質的核心驅動力']","[2, 8]","['改', '類']","[1, 3]"
"['', '項目包括', '會', '', '標準建', '', '研究調查', '服務', '訓練課程等']","[1, 4, 7, 9, 12, 14, 18, 21, 25]","['：', ' 立']","[5, 13]"
"['1971年', '至今']","[2, 4]",[],[]
"[' 員公司快速', '資訊', '', '', '技術挑戰']","[7, 11, 15, 19, 22]","['致力', '於', '市場', '獲', '利率', '新', '市場']","[2, 3, 9, 13, 14, 17, 18]"
"['促進會員與其客戶', '', '', '', '產業精英']","[6, 8, 10, 12, 16]",[],[]
"['', '遍', '', '', '', '', '', '', '', '', '']","[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21]",['新竹'],[4]
"['47', '整合製造等', '割成', '', '(die']","[0, 6, 11, 13, 16]",[')'],[17]
"['焊接', '', '後即']","[3, 5, 8]","['半導', '體成', '品']","[10, 11, 12]"
"['5%', 'Back-  End', '後', '(Die)的功能和10~', '', '流程', '晶圓', '流程資料', '公司', '晶圓', 'Bare Wafer', '', '個', '步驟']","[2, 5, 13, 23, 27, 30, 35, 38, 42, 46, 48, 55, 57, 59]",['('],[47]
"['流程', '分為', '薄膜、蝕刻、擴散', '58', '五']","[2, 5, 12, 16, 18]","['以', '', '化學', '等']","[4, 7, 14, 17]"
"['每一區都', '數種晶圓', '設備']","[3, 6, 10]","['包括', '製']","[4, 7]"
['新廠時'],[3],['建'],[1]
"['晶圓', '每區', '製程步驟', '設備規  格']","[0, 5, 10, 14]","['需要', '開出']","[7, 11]"
"['生產線', '系統上線、設備裝機、製程調整', '整合', '工作']","[2, 11, 13, 15]","['進行', '自動化']","[1, 3]"
"['各產品', '能']","[3, 5]","['確認', '達到', '要求']","[0, 7, 8]"
"['一個積體電路', '百道的步驟']","[4, 12]","['製造', '要', '超過']","[5, 7, 8]"
"['依', '過程循環']","[2, 5]",[],[]
['多層建構'],[2],['而成'],[3]
"['電路', '導線', '蓋']","[4, 7, 9]",['一樣'],[11]
[],[],['晶圓'],[2]
"['其', '流程順序', '圖']","[0, 4, 6]",[],[]
['設廠前'],[3],[],[]
['建廠設施'],[3],"['了', '需']","[1, 5]"
"['晶圓製造商', '半年', '產品', '製程世代、設備商', '產品']","[1, 7, 9, 16, 18]","['提前', '規劃', '需要']","[4, 5, 11]"
"['是在進入', '加化的平坦度', '大量', '一', '製程', '商才能將', '人', '資源準備好']","[6, 14, 16, 19, 21, 26, 31, 36]","['為', '運用', '48']","[10, 17, 22]"
['每道製程中的量產規格'],[6],[],[]
"['量測數據', '製程參數']","[2, 6]","['包括', '相關', '設定']","[0, 4, 7]"
['設備'],[5],"['採購', '驗收']","[1, 3]"
"['每一家晶圓製造商的專利', '技術的所在59']","[8, 14]",['專門'],[10]
"['製程技術', '能']","[1, 8]",['才'],[7]
"['設備', '製程步驟驗證']","[0, 8]","['負責', '協助', '完成']","[2, 3, 4]"
"['晶圓製造商則', '和', '製程部門人力將', '製程步驟串聯起來']","[2, 7, 12, 17]",['研發'],[6]
"['調整才', '量產獲利']","[4, 12]","['經過', '不斷', '可能', '時間', '61']","[0, 1, 6, 10, 13]"
"['晶圓製造商的核心能力', '整合以', '和', '效率']","[5, 13, 16, 19]","['在於', '製程', '良率']","[7, 11, 15]"
"['每一製程世代', '', '進']","[3, 7, 9]",['演'],[8]
"['晶圓', '外']","[2, 4]","['了', '變大']","[1, 3]"
"['元件', '材料的改變']","[2, 7]","['在於', '縮小']","[1, 3]"
"['晶圓製造商', '新廠時']","[2, 5]",['蓋'],[3]
"['設備', '大多', '兩代製程', '/', '奈米、90', '65', '等']","[3, 5, 10, 13, 17, 19, 21]","['購買', '支援']","[1, 8]"
"['三、晶圓製程設備概述(一', '製程', '依據SEMI']","[7, 10, 15]",[],[]
"['晶圓製程設備', '表']","[2, 8]","['種', '類', '整理']","[4, 5, 6]"
"['表', '】', '製程設備種類']","[1, 3, 7]",[],[]
"['資料來源', '', '整理製程區設備', '曝光', '將晶片', '光學圖案', '光阻', 'Photo', '處理塗抹', '上']","[1, 3, 8, 13, 16, 20, 26, 30, 34, 37]","['塗抹', ')', '在']","[24, 31, 35]"
"['晶片', '光學圖案', '蝕刻移除晶圓', '材料', '達到', '']","[2, 6, 13, 16, 18, 22]","['設計', '轉印', '表面', '設計']","[3, 7, 14, 20]"
['和'],[5],"['蝕刻', '', '兩種']","[3, 4, 8]"
"['表面處理', '處理完', '所', '', '利下', '製程的處理', '(Etch', '蝕刻', '化學', '結合', '研磨來', '金屬或', '緣層薄膜使', '熱', '氧化層']","[1, 8, 11, 13, 16, 21, 24, 29, 31, 33, 39, 44, 48, 52, 54]","['清洗', '表面', '上', '', '材料', '  道', '研磨', '', '表面', '更加']","[3, 6, 9, 10, 14, 18, 32, 42, 49, 50]"
"['恢復矽晶體的結構', ')離子', '磷、呻、銻', '控制', '', '率']","[4, 9, 18, 20, 22, 24]","['Diffusion', '', '']","[7, 15, 17]"
"['59', '專利都', '設備上面']","[0, 3, 9]",['在'],[6]
"['營業秘密', '工作流程', '']","[3, 6, 8]",['保護'],[7]
"['專利申請容易', '辛 ', '製程試驗', '原']","[3, 5, 9, 14]","['曝露', '苦', '不易', '舉證']","[4, 6, 11, 12]"
['資料來源'],[1],[],[]
[],[],[],[]
['國公司的技術移動、經營與法'],[9],['跨'],[0]
