Entity,EntityIndex,Relation,RelationIndex
['整個服務生命週 期'],[4],[],[]
['環境之影響'],[6],['減少'],[2]
"['本章節', '環境', '設計及廠內', '觀點']","[2, 4, 9, 12]","['化', '管理']","[5, 10]"
"['晶圓片製造業', '產品', ' 計及生產活動過程之污染預防策略']","[2, 4, 14]",['矽'],[0]
"['環境化', '矽晶圓片是積體電路製造的基本材料']","[0, 10]",['設計'],[1]
"['目前矽晶圓片材料供應廠', '電子', '', '小松、合晶科技', '矽晶、漢磊', '', '', '晶研及尚志半導體', '10 家']","[4, 8, 11, 17, 22, 24, 26, 31, 34]",['有'],[5]
"['8吋及6', '以下磊晶片、拋光片、研 ', '', '矽晶圓片']","[5, 13, 15, 18]",['供應'],[1]
"['國內的矽晶圓片主流尺寸', '8吋及12']","[5, 10]",['為'],[6]
"['吋部 份主要', '', '', '', '', '12', '矽晶圓片仍 多仰賴']","[3, 7, 9, 11, 13, 16, 22]",['台灣'],[5]
"['', '']","[3, 5]",['為'],[0]
['國內的12吋矽晶圓片生產廠'],[6],[],[]
['2006 年8 月30 日落成啟用'],[6],[],[]
"['小松', '2006 年11 月完 工']","[0, 7]",['投產'],[8]
"['圓片', '流程', '圖4.1-', '所示']","[1, 4, 8, 11]",['製造'],[3]
"['半導體產業', '矽晶圓片材料製造廠中']","[2, 9]","['供應', '使用']","[0, 3]"
"['', '小松', '全製程的晶圓製造廠', '晶圓片則', '通訊', '半導體']","[1, 3, 10, 13, 18, 20]","['屬於', '具有', '在']","[4, 5, 15]"
"['磊晶圓片係', '圓片再', '而']","[3, 7, 9]",[],[]
"['矽晶圓材料', '整個積體電路產業的上游材料']","[1, 10]",[],[]
"['產品生命週期的觀點', '-23-看']","[4, 9]",['來'],[5]
['此材料的環境特性資料'],[7],['掌握'],[1]
['整個積體電路產業各項產品環境負荷之計算'],[12],['有助於'],[0]
['生產的依據'],[4],"['做為', '清潔']","[0, 1]"
"['4.1-', '矽晶圓片的主要製造', '晶圓片', '矽晶圓片的前段製程主要有有長晶、拉晶及切片']","[1, 7, 10, 24]",[''],[9]
"['目前', '矽單晶的技術主 ', '柴氏法兩種']","[0, 6, 10]","['生長', '有']","[1, 8]"
"['直拉法', '85%']","[0, 4]",['佔'],[2]
"[' 論直拉法', '區熔法']","[1, 4]",[],[]
"['矽晶圓片前段製程的環境考量', '都', '階段的能源消 ', '全球', '議題']","[6, 8, 15, 18, 20]","['熔化', '耗', '溫暖化']","[11, 16, 19]"
['矽晶圓片的後段製程'],[5],[],[]
[' 明其產品生命週期環境特性分析及結果'],[9],[],[]
['矽晶圓片後段製程之產品生命週期環境特性分析'],[10],[],[]
"['公司參 ', '九十年度科技專案', '生產推廣計畫']","[3, 10, 14]",['清潔'],[11]
"['此機會', '該公司八吋 矽晶圓產品的環境特性資訊']","[2, 14]",['掌握'],[3]
"['環境特性資訊', '公司', '生產及持續', '參考依據之外']","[2, 7, 13, 18]","['了', '做為', '來', '清潔', '改善', '']","[4, 6, 9, 10, 14, 15]"
['下游半導體晶片製造商'],[5],"['提供給', '使用']","[1, 6]"
"['案', '公司', '科學工業園區']","[0, 4, 9]","['例', '位於']","[1, 5]"
"['一', '矽晶圓材料', '公司']","[0, 4, 6]","['專業', '生產']","[1, 5]"
"['公司主要的產品為', '吋矽晶圓拋光片']","[4, 9]","['', '八']","[2, 5]"
"['矽晶圓片', '後段製程']","[1, 5]",['製造'],[2]
"['4.1-', '為簡要的製造']","[1, 6]","['', '流程']","[5, 7]"
"['特性分析', '生命週期評估的方式']","[1, 8]",['進行'],[9]
"['個作業流程', '圖4.1-3', '示']","[2, 7, 9]",[],[]
['說明該公司之環境特性分析之作業方式'],[10],['詳細'],[0]
"['目的台灣信越半導體', '環境特性分析作業之主要目', '掌握', '八吋矽晶圓拋光片產品的環境負荷資料']","[2, 11, 13, 26]","['', '該', '公司', '']","[9, 14, 15, 23]"
"['範疇長晶磊晶 拋光研磨切割拉晶', '晶矽磊晶片單晶矽', '割片研磨片拋光片-24', '  本作業主要的研究對象為八吋矽晶圓拋光片']","[9, 14, 20, 33]","['多', ' 切', '-']","[10, 15, 21]"
"['矽晶圓', '下游晶片', ' 廠之主要材料', '作業之研究範疇為搖籃']","[0, 4, 9, 16]","['係', '為', '製造', '到', '大門']","[1, 2, 5, 17, 18]"
"['原料', '產品離 ', '工廠大門為止']","[2, 5, 9]","['即', '製造到', '開']","[0, 3, 6]"
['離廠後之使用、回用、棄置'],[7],[],[]
['本作業範疇之內'],[5],[],[]
"['來源', '', '', '許進發']","[0, 3, 5, 8]",[],[]
"['晶圓', '後段製程之環境特性分析', '半導體公司案例', '先期準備工作']","[0, 7, 12, 22]","['製造', '說', '邁向', '清潔', '生產']","[1, 13, 16, 17, 18]"
"['產業', '雙月刊']","[0, 2]",['發展'],[1]
[],[],[],[]
[],[],[],[]
['91 年2 月'],[1],[],[]
"['4.1-', ' 矽晶圓拋', '製造', '玻璃板研磨玻璃板浸泡', '準備模板清洗待處理晶圓', '或研磨機包裝最終檢驗中間檢驗', '清洗機晶圓清洗機出貨', '抽驗區 出貨', '堪 用選擇', '＊玻璃板僅在', '磨 光機之第三', '研磨時使用']","[1, 5, 8, 13, 20, 28, 34, 38, 42, 48, 53, 57]","['光片', '流程', '模板', '拋光機', '預', '模板', ' 否', '平面', '道']","[6, 9, 14, 21, 30, 39, 44, 49, 54]"
[' 有兩套平面磨光機設備'],[4],[],[]
"['套設備', 'TA-SA與 FR', '4', '陶瓷']","[1, 5, 7, 10]","['使用', '基板']","[2, 11]"
"['一套則', '貼合在', '上']","[2, 6, 8]","[' WAX', '基板']","[4, 7]"
"['清洗', '程序']","[1, 3]","['去', '處理']","[0, 2]"
"['-25-資料來源', '許順珠、吳永俊', '許進發']","[4, 9, 12]",[],[]
"['晶圓', '後段製程之環境特性分析', '半導體公司案例說', '：', '生產之先期準備工作']","[0, 7, 12, 14, 21]","['製造', '邁向', '清潔']","[1, 15, 16]"
"['產業', '雙月刊']","[0, 2]",['發展'],[1]
[],[],[],[]
[],[],[],[]
['91 年2 月'],[1],[],[]
"['圖4.1-', '環境特性分析之作業流程3盤查分析盤查項目與方式本次', '主要盤查項目為台灣信越半導體公司於', '2000 年廠區作業所有之輸入', '資料']","[2, 18, 26, 35, 37]",[],[]
"['部分', '原物料與能資源之種類與數 量', '部分包括', '產量', '種類']","[2, 13, 17, 20, 23]","['輸入', '包括', '', '產品']","[0, 3, 15, 18]"
['所有資料數據'],[2],[],[]
['公司'],[2],['提供'],[3]
['數據之運算'],[7],['進行'],[4]
"['異常值', '該公司', '數 據的正確性']","[1, 5, 10]","['發現', '確認']","[0, 6]"
"['物料', '資源', '產品產量資料']","[1, 3, 8]",['使用'],[4]
['該公司內部之統計數據'],[5],[],[]
"['確定', '目的', '方式進行盤查分析', '資料收集與會', '進行', '分析與討論', '撰寫數據資料之補充與修正 不合理合理', '資料判讀研析-', '-氣污染物以委外檢測', '全年的排放量水污染物原先以委外檢測做為計算', '年', '量之依據']","[0, 3, 8, 14, 16, 23, 34, 40, 46, 60, 62, 66]","['作業', '數', '據', 'LCA', '結果', '報告', '', '26', '數據', '計算', '全', '排放']","[1, 9, 10, 17, 20, 24, 28, 41, 47, 49, 61, 63]"
['檢測值數據變異性'],[2],['過大'],[3]
"['該公司 廠務部門之全年', '平均值', '總量']","[7, 9, 12]","['改以', '監測', '廢水']","[0, 8, 11]"
"['全年各類水污染物之排放', '；', '量為', '公司內部之實際', '量']","[8, 10, 13, 18, 20]","['計算', '總量', '該', '統計']","[0, 9, 14, 19]"
"['氣體原物', '運輸方面']","[1, 4]",['料'],[2]
"['氣體', '氫氣']","[4, 6]","['使用', '為']","[2, 5]"
"['廠區附近製備後', '管線', '製程中']","[3, 5, 9]","['輸送', '使', ' 用']","[6, 10, 11]"
"['部份的運輸負荷', '計算']","[3, 5]",['不列入'],[4]
"['該公司', '資料']","[1, 4]","['提供', '顯示']","[2, 5]"
"['公司使用之矽晶圓片', '原物料', '自', '進口']","[5, 8, 10, 12]","['', '大多']","[2, 9]"
"['方式', '空運與海運兩種方式']","[0, 7]",['有'],[1]
['港後'],[2],['入'],[0]
"['陸運方式', '科學工 業園區之廠區內']","[3, 12]","['運至', '位於']","[4, 5]"
"['後之陸運距離', '機場', '科學園區之距離計算']","[4, 7, 14]","['來台', '到']","[0, 8]"
"['55公里海運來台', '', '距離則以基', '新竹科學', '距離計算約80公里']","[3, 5, 10, 14, 22]",['陸運'],[6]
"['盤查結果A', '輸入資料 表4.1-', '為', '公司2000 年每生產一', '八吋', '拋光片所消耗之原物料', '類與數量']","[2, 8, 10, 17, 20, 27, 31]","['原物料', '該', '種']","[3, 11, 28]"
"[' B能源', '資料該公司使用之能源以電力']","[1, 10]",['為主'],[11]
['小量'],[2],['佔'],[1]
['一片八吋矽晶圓拋'],[7],"['生產', '光片']","[0, 8]"
"['電力與', '氣量', '36.6MJ與3.61']","[2, 4, 11]",['為'],[6]
"['C污染物資料', '公司主要的污染物有廢水', '廢棄物']","[2, 10, 13]",[],[]
"['產品之各種污染 物之產生量', '表4.1-', '所示']","[8, 12, 15]",[],[]
"['27- 表', '-1單位矽', '拋光片', '消耗', '料', '名稱 kgs', '片晶圓原物料名稱 kgs／片晶圓  M1  103.6678  M180.0017   M2  0.2936  M19  0.0013   M3  0.0901', '0.0011', '0.0033  M21  0.0010   M5  ', '  M', '0.', '   M6  0.1717', '0.0009', '0.1275', '24', '   M8  0.1068  M25  0.0005   M9  ', '  M26  0.0005   M10  0.0629  M27  0.0004   M11  ', '  M28  ', '   M12  0.0204  M29  ', '   M13  ', '3M300.0001', '14', '  M', '0.0001', '15', '  M', '0.00003', '160.0027  M330.00003   M17  0.0024  M34', '資料來源：許順珠、吳永俊、溫正華']","[2, 7, 10, 13, 15, 19, 39, 41, 46, 48, 50, 53, 55, 57, 59, 61, 67, 69, 71, 73, 78, 80, 82, 84, 86, 88, 90, 100, 110]","['原物', '原物料', '／']","[14, 17, 20]"
"['後段製程之環境特性分析', '公司案', '：', '清潔', '先期', '工作']","[6, 10, 12, 14, 17, 19]","['製造', '邁向', '生產', '準備']","[0, 13, 15, 18]"
"['產業', '雙月刊']","[0, 2]",['發展'],[1]
['一卷'],[1],[],[]
[],[],[],[]
['91年2 月'],[2],[],[]
"['28- 表', '-2單位矽', '拋光片之污染負荷', '污染物 kgs／片晶圓  COD  0.0645   SS  0.0615   F －0.0004空氣污染物kgs', '片', '  THC', '   NH3  0.0000822   H2SO4  0.0001HNO30.0000215NOX0.00072廢棄物 kg／片晶圓一般事業廢棄物', '事業', '0.0489', '來源：許順珠、吳永俊、溫正華、許進發']","[2, 7, 13, 27, 29, 31, 47, 50, 52, 62]",['水'],[14]
"['晶圓', '後段製程之環境特性分析', '半  導體公司案例說明：', '先期', '工作']","[0, 7, 15, 20, 22]","['製造', '邁向', '清潔', '生產', '準備']","[1, 16, 17, 18, 21]"
"['產業', '雙月刊']","[0, 2]",['發展'],[1]
['一卷'],[1],[],[]
[],[],[],[]
['91年2 月'],[2],[],[]
"['4', '特性分析', '', '', '結果軟體DoitPro1.1 版']","[0, 3, 5, 7, 13]",['工具'],[4]
"['各項條件與準則', '結果輸入計算']","[6, 12]","['前述', '']","[0, 9]"
"['29-假設與限制A由於', '原物料缺乏上游']","[7, 13]",[],[]
"['資料庫中', '用之替代性數據']","[4, 11]","['相關', '使', '']","[1, 7, 9]"
"['表4.1-', '中之部分原料並未納入', '運算']","[2, 9, 12]",[''],[11]
"['該公司', '運算之原物料量約', '使用', '99.7%']","[1, 9, 13, 17]","['實際', '納入', '總', '原物料', '量']","[2, 3, 11, 12, 14]"
"['公司以', '蝕刻之矽晶圓片做為']","[3, 10]","['經過', '化學', '主要']","[4, 5, 11]"
"['', '後', '產品']","[1, 3, 6]","['研磨', '拋光', ' 成']","[0, 2, 5]"
"[' LCA相關', '中並', '蝕刻矽晶圓片之基礎']","[1, 4, 11]","['資料庫', '化學']","[2, 6]"
"['本作業中', '晶矽之污染負荷', '1.1倍做為化學', '矽 晶圓片之污染負荷值']","[3, 9, 15, 21]","['多', '乘', '蝕刻']","[5, 10, 16]"
"['相關', '：', '至']","[3, 5, 9]","['', '假設']","[2, 4]"
"['2,775公里計算；由', '空運至桃園']","[4, 9]",[],[]
"['2,450公里計算由日本']",[5],[],[]
"['2,346公里計算']",[3],[],[]
['土之貨車運輸'],[3],[],[]
"['3.5~4.5噸之柴油貨車運送卡車部', '以貨櫃', '連結車做為', '基準']","[9, 13, 17, 19]",[' 分'],[10]
"['3', '結果', '軟體之分析結果']","[0, 3, 8]",['分析'],[2]
"['原物', '能源消耗、空氣污染物排放、', '污染物排放', '排放等', '個面向']","[0, 10, 14, 17, 20]","['料', '使用']","[1, 2]"
"['4.1-', '為計算', '彙整']","[1, 4, 6]",['結果'],[5]
['分析結果之比較對'],[4],[''],[2]
"['環境議題', '能源', '全球溫 暖化議題與廢水中COD及SS的排放']","[4, 6, 20]","['重視', '為', '消耗']","[1, 5, 7]"
"['四個議題之廠內數據', '運算結果之差異情形彙整如', '-4']","[7, 16, 20]","[' LCA', '表']","[9, 17]"
['表'],[0],[],[]
"['各', '原物', '運輸數據', '結果']","[0, 2, 6, 12]","['類', '料', '計算', '得']","[1, 3, 8, 10]"
"['環境', ' 荷', '計算所得的結果']","[4, 6, 11]","['運輸', '負', '納入']","[2, 5, 7]"
"['二氧化碳', '量方面', '差異']","[1, 4, 9]","['排放', '有', '大']","[2, 5, 7]"
"['三項環境議題所', '結果類似']","[4, 8]",[''],[6]
"['在能源', '方面']","[1, 3]",[],[]
"['導體公司廠內每', '一片八吋矽晶圓', '光片約', 'MJ的能源']","[5, 11, 14, 19]","['生產', '拋', '40']","[6, 12, 16]"
['LCA運算結果的五十七分之一'],[6],['為'],[1]
"['原 ', '該公司', '化學蝕刻晶圓片', '原材料']","[0, 3, 7, 9]","['使用', '做為']","[4, 8]"
"['廠', '研磨', ' 程']","[0, 4, 7]","['進行', '拋光', '製']","[2, 5, 6]"
"['能源', '晶矽焙融', '切割', '製程', '', ' 源']","[2, 10, 13, 15, 18, 20]","['消耗', '小於', '多', '拉晶', '需']","[0, 5, 7, 11, 17]"
"['二氧化碳', '方面']","[0, 2]",['排放'],[1]
"['公司廠內', '一片八吋矽晶圓拋', '約', '公斤的二氧化碳']","[2, 11, 13, 18]","['生產', '光片', '20']","[4, 12, 15]"
"[' LCA運算結果的三分之一在', ' SS排放方面']","[9, 14]",['為'],[0]
"['運算結果皆', '內提供之環境負荷值']","[2, 10]","['高於', '廠', '']","[4, 5, 8]"
"['原因為', '過程中所使用', '資料庫中']","[4, 11, 14]","[' LCA', '上游']","[5, 12]"
"['', '排放資料', '致']","[1, 4, 6]",['所'],[5]
"['化學蝕刻矽晶圓材料來', '']","[7, 10]","['使用', '自']","[1, 8]"
['上述兩廠之環境負荷資料'],[5],"['取得', '不易']","[6, 7]"
"['本次', ' 算', '上游製程', '環境', '-30- 荷資料']","[1, 3, 7, 10, 16]","['運', '包括', '實際', '負']","[2, 5, 8, 11]"
"['資料庫數據', '']","[3, 5]",['取代'],[4]
"['4.1', '3矽晶圓製造', '環境特性分析', '彙整', '負荷種類 LCA計算結果', '原物料使用433.7  kg／片', '能源消耗2,306.8MJ', '晶圓空氣污染物排放57.5  kg／片晶圓水污染物排放154.9', '／片晶圓廢棄物排放13.0  kg／片晶圓資料來源：許順珠、吳永俊、溫正華、許進發']","[0, 5, 9, 11, 18, 26, 31, 45, 66]","['工廠', '結果', '表', '環保', '單位', '／', '片', '  g', '']","[6, 10, 12, 13, 19, 32, 33, 46, 61]"
"['後段製程之環境特性分析', '半導體公司案例', '生產之先期準備工作']","[6, 10, 20]","['製造', '說', '邁向', '清潔']","[0, 11, 14, 15]"
"['產業', '雙月刊']","[0, 2]",['發展'],[1]
[],[],[],[]
[],[],[],[]
['91 年2 月'],[1],[],[]
"['4.1', '4矽晶圓製造', '生命週期分析的環境特性', '內數據', '議題 LCA運算結果~不含運輸 LCA運算結果~含運輸廠', '能源消耗81,06881,07861,512資料來源：許順珠', '溫正華、許進發']","[1, 6, 14, 17, 34, 46, 51]","['表 ', '工廠', '', '內數', '據', '吳永俊', '']","[0, 7, 11, 35, 36, 47, 48]"
"['晶圓', '後段製程之環境特性分析', '半導體公司案例', '：', '清潔生產之先期', '工作']","[0, 7, 12, 14, 19, 21]","['製造', '邁向', '準備']","[1, 15, 20]"
['產業發展雙月刊'],[2],[],[]
[],[],[],[]
[],[],[],[]
['91年2 月'],[2],[],[]
"['31-國內', '圓片材料市場的自給率超過50%']","[2, 12]",[],[]
['產品生命週期觀點'],[3],"['來', '看']","[4, 5]"
['50%以上的矽晶圓片環境負荷產生'],[8],['在'],[9]
['國內本土性矽晶圓片材料環 境負荷資料庫'],[9],['建立'],[0]
"['生產', '基準']","[2, 4]","['清潔', '比較', '重要']","[0, 3, 6]"
[],[],[],[]
"['吋矽晶圓', '光片產 品環境特性資料的建立']","[1, 9]",['拋'],[2]
"['國內積體電路產業', '計算產品生命週期環境負荷時之參考數據']","[5, 16]","['提供', '做為']","[0, 1]"
['環境特性資料時'],[3],[],[]
"['地方', '數', '資料的收集與比對']","[2, 4, 10]","['困難', '在於']","[0, 3]"
"['公司矽晶圓的研磨', '後段製程的環境資料']","[5, 11]",['拋光'],[6]
"['國內其他同業或', '晶圓全製程廠的環境特性資料']","[6, 14]",['代表'],[1]
['該公司環境特性資料'],[4],[],[]
"['國內', ' 體電路產業', '其', '上游原料八吋矽晶圓拋光片的環境負荷']","[1, 5, 7, 19]","['讓', '積', '瞭解', '使用']","[0, 2, 6, 8]"
"['32-4.2', '內管理為達成清潔生產與永續經營目標']","[2, 13]",[],[]
['矽晶圓片製造及廠內管理的各個環節'],[10],[],[]
"['節能', '清潔生產、環境保護', '要項']","[3, 10, 12]","['注重', '減廢']","[2, 4]"
"['製程', '管理措施']","[3, 7]","['良好', '選擇']","[1, 4]"
['問題'],[1],['改善'],[0]
['環境績效'],[2],['提昇'],[0]
['矽晶圓片的製造'],[3],[],[]
"['許多', '', '議題']","[0, 3, 6]","['值得', '改善']","[1, 4]"
"['化學蝕刻法的選擇、矽晶圓片清洗、矽晶圓', '光片', '包裝', '系統', '回收', '化學試劑', '氣體管理', '處理系 統', '防護系統']","[12, 15, 18, 22, 25, 30, 35, 39, 42]","['拋', '潔淨', '純水', '純度', '純度']","[13, 16, 20, 27, 32]"
"['：1矽晶圓片化學', '法的選擇晶片經過切片、研磨等機械加工']","[5, 17]","['如後', '後']","[0, 18]"
"['表面', '機械', '應力', '有', '損傷層']","[0, 2, 6, 9, 13]","['加工', '產生', '形成', '一定']","[3, 4, 8, 10]"
"['化學腐蝕', '表面的損 傷層']","[3, 9]","['採用', '消除']","[1, 5]"
['蝕刻的蝕刻速率'],[3],['快'],[5]
"['圓片表面', '光亮']","[1, 3]",[],[]
['雜質'],[1],['不易吸附'],[0]
['表面平坦度'],[2],['差'],[3]
"['表面', '枕形']","[1, 3]","['不好', '易成']","[0, 2]"
"['其表面', '兩邊', '中間厚形狀']","[1, 4, 8]","['為', '薄']","[2, 5]"
"['蝕刻', '化學試劑純度要求']","[0, 7]","['用', '高']","[2, 9]"
[],[],['貴'],[1]
"['成本', '鹼蝕刻']","[0, 3]",['高'],[4]
"['蝕刻', ' 程', '其蝕刻速率']","[0, 2, 6]","['製', '慢']","[1, 8]"
['矽晶圓片表面'],[4],"['保證', '平坦']","[1, 5]"
"['表面', '雜質']","[0, 6]","['粗糙', '易吸', '附']","[2, 4, 5]"
"['直徑矽晶圓單晶片的加工', '都', '蝕刻製程']","[7, 9, 13]","['大', '採用', '酸']","[1, 10, 11]"
"['蝕刻', '各向', '化學蝕刻製程']","[0, 3, 8]",[],[]
"['圓片的各個結晶方向', '化學蝕刻']","[5, 11]","['受到', '均勻']","[7, 8]"
"['用的酸蝕刻液是', '硝酸所']","[6, 11]","['', '']","[2, 9]"
"['圓片的酸性蝕刻', '硝酸', '氧化', '表面']","[3, 7, 9, 11]","['利用', '來', '晶片']","[6, 8, 10]"
"['晶片表面', '氧化物', '氫氟酸']","[1, 5, 7]","['形成', '溶解', '去除']","[3, 8, 10]"
"['硝酸', '一種氧化劑']","[0, 4]",[],[]
"['氫氟酸', '溶劑']","[0, 3]",['為'],[2]
"['化學反應', '＋2HNO3', '2＋', '2＋', '6＋2H2O當酸蝕刻', '中含有較高', '', '時']","[1, 7, 10, 13, 21, 26, 28, 30]","['濃度', '氫氟酸']","[27, 29]"
"['圓片的蝕刻速率', '硝酸的濃 度', '蝕刻液中', '濃度的硝酸時']","[3, 7, 15, 22]","['決定', '當', '酸', '含有', '高']","[9, 11, 12, 16, 18]"
"['蝕刻速率', '氧化物的溶解']","[1, 6]","['取決', '速率']","[2, 7]"
"['蝕刻液中的緩衝劑', '蝕刻的作用']","[4, 11]","['有', '緩衝']","[7, 8]"
['介面活性劑'],[5],['有效'],[2]
"['乙酸', '蒸汽壓']","[0, 5]","['具有', '高']","[1, 3]"
['蝕刻液中的濃度'],[5],"['酸', '穩', ' 定']","[0, 8, 9]"
"['磷酸', '晶片表面的粗糙度']","[0, 7]",['改善'],[3]
['蝕刻速率'],[3],['降低'],[1]
"['刻液中的硝酸和', '混', '大約', '~5之間']","[4, 7, 11, 16]",['和'],[8]
"['金屬', '晶片表 面的可能性']","[1, 8]","['減少', '擴散', '進']","[0, 2, 3]"
"['溫度', '18~24°C之間']","[0, 9]",['控制'],[2]
"['了', '蝕刻效果']","[0, 3]",['保證'],[1]
"['蝕刻', '應', '控制是', '']","[0, 2, 6, 9]","['反', '']","[1, 9]"
"['33-鹼', '是一種各', '異性的化學蝕刻製程']","[2, 7, 13]",[],[]
['蝕刻速率與矽晶圓片的各個結 晶方向有關'],[10],[],[]
"['蝕刻', '化學試劑', 'KOH', 'NaOH']","[0, 5, 7, 9]",['用'],[2]
"['化學反應', '＋2KOH＋H2O → K2SiO3＋2H2↑常用KOH飽和溶液']","[1, 19]",[],[]
"['濃度', '30％～45％之間']","[0, 7]",[],[]
"['反應溫度', '80～100°C之間']","[0, 8]",[],[]
['文獻'],[1],"['有關', '報道']","[0, 2]"
"['速率', 'KOH濃度的增加']","[0, 5]",['增大'],[7]
"['一個最', '後會', '濃度進一步的增加而']","[3, 6, 13]",[],[]
[],[],[],[]
"['濃度', '在', '%～45%之間']","[1, 4, 10]",['選用'],[3]
['蝕刻速率與晶片表面的機械損傷程度'],[8],['有關'],[9]
['損傷層完全'],[2],['後'],[5]
['速率'],[0],"['變得', '緩慢']","[2, 3]"
"['矽晶圓片的酸蝕刻製程與鹼蝕刻', '比較見表4.2-', '所示']","[8, 14, 17]",['製程'],[9]
"['蝕刻系統自動化', '高']","[2, 4]",['程度'],[3]
['精度'],[1],"['控制', '高']","[0, 2]"
['製程條件'],[4],"['選擇', '合理']","[0, 1]"
"[' HF、HNO3、H3PO4混酸', '矽晶圓片', '蝕刻']","[5, 8, 11]","['進行', '酸']","[9, 10]"
"['其', '蝕刻製程技術']","[1, 6]","['運用', '獨特']","[0, 2]"
"['矽晶圓片', '蝕刻', '後表面平坦度變化量']","[1, 3, 8]","['加工', '極其微', '小']","[4, 9, 10]"
['±0.1μm以內'],[5],['控制'],[0]
"['在直徑', '吋拋光片製備製程中']","[1, 7]",[],[]
['表面磨削技術'],[2],"['廣泛', '採用']","[0, 1]"
"['表面', '此留有', '']","[1, 4, 6]","['明顯', '']","[5, 6]"
"['了', '表面', '力損傷及這種']","[1, 3, 9]",['消除'],[2]
"['圓片表面再', '雙面研磨']","[6, 10]","['對', '', '加工']","[2, 8, 11]"
"['後', '矽晶圓片表面', '表面蝕刻處理']","[0, 5, 10]",['進行'],[6]
"['若', '矽晶圓片', '表面蝕刻']","[0, 3, 7]","['進行', '處理']","[4, 8]"
"['', '製程', '製程相比']","[1, 4, 8]","['用', '蝕刻']","[0, 6]"
"['混酸濃度、蝕刻時間、蝕刻速率及蝕刻', '量都']","[12, 14]","['用', '加工', '小']","[1, 13, 16]"
"['矽晶圓', '光片表面的奈米形貌特性']","[5, 12]","['加工', '拋']","[2, 6]"
"['34-表', '-1矽晶圓片', '蝕刻製程與鹼蝕刻製程的比較', '參數酸', '製程 鹼蝕刻製程蝕刻特性各向同性各向異性蝕刻反應的熱量放熱吸熱表面平坦度需要依靠晶片旋轉、特製的夾 具、通氣體', '攪拌蝕刻', '等特殊機構及製程手段來', '表面平坦度', '特殊', '便', '達到', '表面平坦', '蝕刻', '粗糙', '  比鹼']","[2, 8, 17, 20, 52, 55, 63, 67, 70, 72, 74, 78, 80, 82, 85]","['蝕刻', '充分', '液', '改善', '其', '需要', '機構', '一定', '', '後表面', '製程']","[21, 53, 56, 64, 65, 69, 71, 75, 76, 81, 87]"
"['晶片', '損傷程度有關', '蝕刻製程大']","[0, 5, 9]","['原有', '比酸']","[1, 6]"
"['晶片', '損傷程度有關', '圓片表面殘留的微粒', '就已存在於', '', '就難去掉']","[0, 5, 11, 16, 20, 25]","['原有', '矽晶', '原先', '']","[1, 6, 12, 20]"
"['表面粗糙度不', '吸附']","[4, 6]","['低', '容易', '微粒']","[0, 5, 7]"
"['原先', '表面上的微粒容易去掉']","[0, 12]",['於'],[4]
['表面粗糙度容易吸附'],[5],"['差', '微粒']","[0, 6]"
['污染程度蝕刻液的純度'],[5],['高'],[7]
['溫 度'],[0],['低'],[2]
"['擴散程度', '蝕刻液的純度']","[1, 6]","['小', '差']","[2, 8]"
['溫度高'],[1],[],[]
['程度'],[1],"['擴散', '大']","[0, 2]"
"['111晶向', '表面蝕刻斑點殘留印 痕', '從蝕刻液轉移到', '中時 ', '小於0.6秒']","[2, 9, 15, 18, 23]","['嚴重', '晶片', '間']","[3, 10, 19]"
"['防止', '產生']","[2, 5]","['有效', '斑痕']","[1, 3]"
"['電阻率的晶片比較', '晶片從蝕刻液轉移', '水中', '必須小於2秒']","[5, 13, 16, 22]","['低', '產生', '斑痕', '時 ']","[0, 7, 8, 17]"
['斑痕'],[5],"['有效', '防', ' 止', '產生']","[1, 2, 3, 6]"
"['晶片電阻率無關', '液槽的使用壽命比較短', '加工', '用化學試劑比鹼蝕刻', '學試劑約', '2倍', '所用', '較便宜環境保護處理環保處理', '複雜環保', '比較容易資料來源', '張厥宗']","[3, 10, 13, 21, 25, 28, 31, 40, 44, 50, 52]","['蝕刻', '長', '所', '化 ', '試劑', '比較', '相對', '：']","[4, 12, 15, 23, 33, 42, 46, 51]"
"['單晶', '光片的加工技術']","[0, 5]",['拋'],[1]
['工業出版社'],[1],[],[]
"[' 年8 月-35 -2', '圓片清洗半導體元件生產中', '圓片須', '嚴格清洗']","[5, 12, 15, 18]",['經'],[16]
"['污染', '元件']","[0, 4]","['導致', '失效']","[3, 5]"
"['目的', '表面', '雜質']","[2, 5, 7]","['清洗', '在於', '清除', '污染']","[0, 3, 4, 6]"
"['有機物', '無機物']","[0, 2]",[],[]
"['雜質有', ' 子狀態', '離子狀態']","[1, 5, 8]",[],[]
"['', '薄膜形式', '顆粒形式', '晶片表面']","[0, 3, 7, 11]",['存在'],[8]
"['污染', ' 括', '溶劑殘留物', '蠟、工具、器皿', '油脂', '纖維']","[0, 2, 6, 12, 16, 18]","['包', '合成', '帶', '來']","[1, 7, 13, 14]"
"['重 金', '金、銅、鐵、鉻']","[3, 11]","['污染', '包括', '屬']","[0, 1, 4]"
"['少數', '流子壽命', '表面電導', '屬如鈉']","[2, 5, 8, 12]","['嚴重', '影響', '載']","[0, 1, 3]"
"['漏電', '粒污染', '', '', '', '', ' 體纖維等']","[2, 5, 8, 10, 12, 15, 20]","['嚴重', '包括', '矽渣', '生物']","[0, 6, 7, 14]"
['各種缺陷'],[3],['導致'],[0]
