Entity,EntityIndex,Relation,RelationIndex
"['表面黏著技術為一方便', '', '技術']","[3, 5, 7]","['快速', '技術']","[4, 7]"
"['表面黏著技術', '電子零件快速', '維持', '', '間電路的通暢']","[2, 7, 12, 14, 18]","['技術', '可將', '快速', '維持', '基板']","[2, 3, 6, 12, 15]"
"['七', '封裝型態\r\n \r\n', '產品', '試機台']","[0, 4, 7, 13]","['\r\n \r\n', '可適', '用性']","[4, 14, 15]"
"['封裝型態可以', '大類']","[3, 6]","['區分', '為兩', '大類']","[4, 5, 6]"
['引腳插入型'],[2],['為'],[0]
"['一', '表面黏著型']","[0, 4]",['為'],[1]
['引腳插入型'],[1],['插入型'],[1]
[],[],[],[]
"['其外面的引腳', '插件的方式']","[3, 8]","['必須', '利用']","[4, 5]"
"['顆插入', '路板結']","[3, 6]","['', '結', '合裝', '連接']","[3, 6, 7, 8]"
['表面黏著技術'],[3],[],[]
"['去電子零件與基板', '組裝連接']","[4, 8]",[],[]
['接方'],[1],"['賴焊', '可', '達成']","[0, 2, 3]"
"['表面黏著技術為一方便', '', '技術']","[3, 5, 7]","['快速', '技術']","[4, 7]"
"['表面黏著技術', '電子零件快速', '維持', '', '間電路的通暢']","[2, 7, 12, 14, 18]","['技術', '可將', '快速', '維持', '基板']","[2, 3, 6, 12, 15]"
"['封裝型態應用產品變化型態', '引腳插入型', '-', '記憶', '可程式化邏輯\r\n', '-l', '目前常見']","[11, 14, 17, 21, 27, 37, 56]","['品', '-', 'flat']","[7, 17, 47]"
['細分'],[2],['細分'],[1]
"['-等', '黏著型方面']","[3, 7]",['有'],[1]
['封裝型態'],[2],['有'],[3]
"['外觀及', '應用', '下圖', '態封裝名稱常見應用產品\r\n', '它', '在']","[3, 5, 7, 16, 21, 26]","['請見', '\r\n \r\n', '封裝型', '常見', '\r\n', '它', '']","[6, 8, 9, 13, 16, 20, 26]"
"['插件方式', '', '路板結合']","[3, 5, 8]","['是', '方式', '讓']","[0, 3, 4]"
"['一種', '表面黏著技術的封裝方式']","[3, 11]","['別於', '適用', '技術']","[0, 4, 8]"
"['這種封裝的材料', '塑膠']","[3, 6]","['可以', '是']","[4, 5]"
['之'],[2],['有'],[0]
"['64隻腳', '電子元件', '這種封裝型態', '']","[1, 5, 10, 12]","['是', '態', '包裝']","[6, 10, 11]"
['二'],[1],['二'],[1]
[],[],"['一', '樣']","[0, 1]"
"['腳數', '64隻腳']","[3, 9]","['使用', '侷限', '隻腳']","[1, 6, 9]"
"['44隻腳', '電子元件']","[2, 6]","['大於', '是', '轉往']","[0, 8, 9]"
"['態包括', '等']","[2, 4]","['系列型', '態', '有', '等']","[0, 1, 3, 4]"
"['三', '引腳', '前面']","[1, 5, 8]",['三'],[1]
[''],[3],"['是', '長']","[0, 1]"
"['', '邊周圍']","[2, 5]",['長'],[0]
"['腳數', '前兩者']","[2, 6]","['要', '前兩者', '些']","[3, 5, 9]"
"['腳數', '20', '隻腳不等']","[1, 4, 7]",['可以'],[2]
"['外觀', '兩種']","[1, 4]",['有'],[3]
"['種', '裡面']","[0, 4]","['是', '縮', '裡面']","[1, 2, 4]"
['外面'],[0],"['外面', '看不', '到']","[0, 1, 2]"
['另一種'],[2],['是'],[4]
['稱之為'],[4],"['其', '稱', '', '為']","[0, 2, 3, 4]"
"['其引腳的外觀', '針狀']","[5, 8]","[' \r\n \r\n', ' \r\n \r\n', '是']","[0, 1, 6]"
"['它', '', '電路板結合']","[0, 8, 12]","['一', '樣', '也', '用', '電', '結合']","[2, 3, 4, 6, 10, 12]"
"['接方式', '方便']","[1, 3]",[],[]
[''],[1],[],[]
"['', '經']","[3, 5]","['封裝', '']","[2, 3]"
"['五', '高腳數', '邊', '包裝']","[1, 7, 9, 12]","['五', ' \r\n \r\n', '是', '一', '種']","[1, 2, 3, 4, 5]"
"['大部份邏輯', '階', '', '型態']","[2, 6, 8, 11]",['主導'],[0]
['變化型還包括'],[4],['等'],[6]
[],[],[],[]
[''],[0],[],[]
"['其功能', '', '等']","[2, 4, 7]",[],[]
"['其', '搭配的包裝型式']","[2, 6]","['會', '有']","[0, 1]"
"['下表', '我們', '邏輯性產品', '包裝型態', '', '']","[1, 4, 8, 14, 16, 20]","['下表', '可以', '看到', '是']","[1, 5, 6, 15]"
['包裝型式'],[3],['是'],[4]
"['所', '', '最', '']","[0, 2, 4, 6]","['', '最', '', '等']","[2, 4, 6, 8]"
['包裝型式'],[4],['為'],[5]
"['.', '37%', '5%33.3%24%\r\n6%21.', '%7.1%20%\r\n0.16%0%', '0%3%\r\n5%0%0%', '6%40%\r\n0.14%00.3%', '\r\n總計100%100%100%100%100%\r\n \r\n \r\n八', '測試製程\r\n \r\n測試', '乃是於封裝後測試封裝完成', '電性功能']","[1, 3, 25, 37, 48, 60, 72, 78, 87, 91]","['.', '37%', '33.3%', '8%', '3.5', '0', '3', '0', '.', '37%', '半', '製程']","[1, 3, 19, 26, 27, 38, 49, 61, 62, 63, 73, 79]"
[''],[2],"['保證', '出廠']","[0, 1]"
"['功能', '完整性']","[0, 3]",[],[]
['產品'],[3],"['測試', '產品']","[1, 3]"
"['其電性功能', '分類']","[3, 5]","['功能', '作']","[3, 4]"
"['級產品', '依據最後', '外觀', '作業']","[4, 7, 11, 13]","['作為', '外觀', '檢驗']","[0, 11, 12]"
"['功能測試乃', '產品的各種電性']","[2, 7]",['測試'],[9]
['產品'],[1],"['確定', '能', '運作']","[0, 2, 4]"
"['測試的機台', '據產品', '測試項目', '測試程式', '檢驗', '繁多']","[2, 4, 8, 14, 18, 20]","['測試', '項目', '載入']","[0, 8, 10]"
"['封裝型態', '不同']","[4, 7]","['視', '有所']","[0, 6]"
"['引腳', '項性質印字', '損傷']","[2, 6, 8]","['包含', '項目']","[0, 10]"
['表面黏著技術的發展'],[5],['發展'],[5]
"['保封裝成品與基版間', '定位', '密合']","[3, 6, 8]",[],[]
"['成品', '諸多項性質的檢驗']","[0, 7]","['接腳', '重要']","[1, 9]"
['為半導體產品測試的流程圖'],[6],['圖'],[6]
"['其流程', '下面幾道作業', '線備 \r\n \r\n', '', '將預備', '']","[1, 5, 9, 12, 15, 19]","['包括', '\r\n  \r\n \r\n', '上', '線備', ' \r\n \r\n', '上線', '用意', '要', '上線', '測試', '', '待測品']","[2, 6, 7, 8, 9, 10, 13, 16, 17, 18, 19, 20]"
"['游廠商', '包箱']","[0, 3]","['送來', '包箱', '拆封']","[1, 3, 5]"
"['一顆顆', '一個', '準容器', '幾十顆', '一盤']","[2, 5, 7, 11, 14]","['放在', '放']","[3, 12]"
"['一盤', '放', '規格']","[1, 4, 7]","['可以', '放']","[2, 3]"
"['測品的外形', '有']","[2, 4]","['有', '不同']","[4, 5]"
['試機台時'],[4],['在'],[1]
"['待測品', '分類機', '將待測品']","[1, 4, 8]","['機', '可以', '定位']","[4, 6, 9]"
"['', '機械機構', '']","[2, 5, 8]","['使', '可以', '自動', '上下料']","[0, 6, 7, 9]"
"['二', '測品']","[1, 4]","[' \r\n   \r\n', '待', '入庫']","[2, 3, 6]"
['入庫檢驗'],[2],"['檢驗', '上線', '備料']","[1, 3, 4]"
['就是上測試機台去'],[3],"['測試', '如']","[4, 5]"
"['測試機台', '試產品的電性功能種類', '邏輯', '記憶', '測試機及混合式測試機']","[1, 7, 10, 12, 18]","['種類', '可以', '分為']","[7, 8, 9]"
"['', '功能', '測品', '電性訊號']","[0, 2, 6, 10]","['在', '於發', '出待', '所需']","[3, 4, 5, 7]"
"['測品', '訊號', '電性訊號']","[2, 4, 10]","['接受', '訊號', '回應']","[0, 4, 7]"
['產品電性測試結果的判斷'],[6],['作出'],[0]
['測試機台內的控制細節'],[7],[],[]
"['一', '測品', '測試程式']","[5, 7, 12]","['是', '測品', '寫']","[1, 7, 9]"
['同一'],[3],['是'],[1]
"['種', '測品其產品的電性特性及測試機台測試', '限制']","[1, 12, 14]","['能', '而', '不同']","[13, 15, 17]"
[],[],[],[]
"['測品', '一家測試廠']","[0, 4]",['廠'],[4]
"['許多', '種產品電性特性的測試機台', '其', '機台外']","[1, 10, 13, 18]","['有', '適合', '可', '供', '選擇']","[0, 2, 11, 12, 14]"
"['測品', '電性測', '一些測試配件', '進行測試', '結構']","[1, 5, 10, 18, 21]","['要', '完成', '需要', ' \r\n \r\n\r\n', '\r\n \r\n', '待', '測試']","[2, 3, 7, 11, 12, 14, 17]"
"['其內', '機械機構', '測品一顆顆', '準容器', '', '測試機台的測試頭', '測試']","[0, 3, 7, 9, 12, 17, 20]","['有', '準容器', '送到', '接受']","[1, 9, 13, 19]"
"['結果', '測試機台', '分類機內']","[1, 4, 8]","['機台', '內傳', '到']","[4, 5, 6]"
"['分類機會', '其', '顆', '測品的電性測試結果', '過程', '有', '裝置']","[1, 3, 5, 11, 15, 19, 21]","['結果', '來作', '分類', '機內', '升溫']","[11, 12, 13, 18, 20]"
"['測品', '溫度的測試環境']","[2, 11]","['提供', '測試', '所需', '測試']","[0, 4, 6, 7]"
"['分類機的降溫', '氮氣']","[2, 7]","['是', '靠']","[5, 6]"
['快速降溫的目'],[4],['達到'],[0]
"['', '待測品的搭配']","[1, 7]",['不同'],[0]
"['測試效果', '不同']","[1, 4]","['會', '有所']","[2, 3]"
"['測試機台', '很多個測試頭']","[1, 7]","['會', '有']","[3, 4]"
['個數視測試機台的機型規格'],[5],"['規格', '定']","[5, 7]"
"['個測試頭', '一部', '分類機', '針測機']","[3, 8, 11, 13]","['可以', '接上']","[4, 6]"
"['一部測試機台', '與多台的分類機及針測機']","[3, 12]","['可以', '針測', '機', '相連']","[4, 11, 12, 13]"
"['其', '方式', '平行處理及乒乓處理']","[0, 3, 10]","['連接', '可', '分為']","[1, 4, 5]"
"['指', '測試機台']","[1, 6]","['指', '是', '試機台']","[0, 2, 6]"
"['多台分類機', '測試程式', '批', '測品']","[3, 8, 11, 13]","['程式', '測試']","[8, 9]"
"['後者', '測試機台']","[0, 5]","['是', '試機台']","[1, 5]"
"['多台分類機', '測試程式', '不同', '測品的測試']","[3, 8, 11, 15]","['程式', '進行']","[8, 10]"
['2'],[1],[],[]
['上測試機台'],[2],"['要', '測試']","[0, 3]"
['測試程式'],[4],['需要'],[0]
['品牌的測試機台'],[3],[],[]
['測試程式的語法'],[3],['相同'],[5]
[],[],[],[]
"['測試機台有能', '測品']","[4, 9]","['有', '力測', '試']","[3, 5, 6]"
['缺少測試程式'],[3],['缺少'],[1]
[],[],"['沒', '有用']","[1, 2]"
"['試程式的內容', '測品的電性特性']","[3, 8]","['特性', '息息相關']","[8, 9]"
"['客戶', '']","[2, 4]","['是', '提供']","[1, 3]"
"['3', '測試機台介面', '這是一個', '測品接腳', '訊號']","[0, 4, 9, 13, 16]","['介面', '是', '要', '訊號']","[4, 7, 10, 16]"
"['測試機台的測試頭', '訊號傳送接點的一個轉換介面']","[4, 14]",['上'],[0]
['轉換介面'],[1],[],[]
"['測品的電性特性及外形接腳數的不同', '很多種類']","[8, 12]","['不同', '有']","[8, 10]"
"['如', '接腳器']","[0, 2]",[],[]
"['測品其接腳的分佈位置及腳數', '不同']","[7, 10]","['腳數', '有所']","[7, 9]"
"['批', '測品', '測試機台的測試次', '相同']","[1, 3, 8, 10]",[],[]
['客戶的要求'],[5],"['要', '看']","[1, 2]"
[],[],[],[]
['產品'],[1],[],[]
['測試機台一次'],[6],"['需', '上', '不用']","[1, 2, 8]"
['為記憶體'],[1],[],[]
"['二', '三次的測試']","[1, 6]",['經過'],[0]
['每次的測試環境溫度要求'],[5],"['會', '不同']","[6, 8]"
['環境的溫度選擇'],[3],[],[]
['三種選擇'],[2],[],[]
"['高溫', '']","[0, 2]",[],[]
"['溫度的有', '也']","[2, 5]",['要求'],[7]
['降溫'],[1],"['降溫', '耗時']","[1, 2]"
"['一道', '用', '溫度']","[1, 3, 5]","['那', '要', '用']","[0, 2, 3]"
"['客戶', '測品', '不同']","[4, 7, 10]","['視不', '有所']","[1, 9]"
['每次測試'],[1],"['測試', '完']","[1, 2]"
['測試結果報告'],[3],['有'],[0]
['結果'],[0],['不佳'],[1]
"['測品', '產生']","[5, 7]","['可能', '會']","[0, 1]"
"['三', '記憶體性產品']","[1, 7]","[' \r\n \r\n', '測試']","[2, 4]"
[],[],[],[]
['測品'],[0],"['都會', '預燒']","[1, 3]"
"['目', '待測品一個', '高', '環境']","[0, 7, 11, 14]","['在', '於', '提供']","[1, 2, 3]"
"['生命週期', '待測品', '', '提早']","[1, 4, 6, 10]","['較短', '提早']","[2, 9]"
"['後', '小時內']","[0, 6]","['必須', '96', '個']","[1, 3, 4]"
"['測品', '理特性未', '機台測試的流程']","[0, 3, 12]","['前', '後續']","[5, 7]"
['測品重'],[3],"['就要', '重', '回預', '燒爐']","[0, 3, 4, 5]"
['配件'],[4],"['此', '會用', '到']","[0, 1, 2]"
[''],[1],[],[]
"['四', '電性抽測', '一道機台']","[0, 3, 8]",['測試'],[9]
['一個電性抽測的動作'],[7],"['都會', '有']","[0, 1]"
"['作業的目', '測試機台測試的待測品']","[2, 10]","['完成', '抽出']","[5, 11]"
"['測試機台', '測試程式', '機台測試', '變下']","[1, 4, 7, 9]",[],[]
"['其測試結果', '', '上測試機台的測試結果']","[2, 4, 11]","['上', '結果', '一致']","[6, 11, 13]"
[],[],[],[]
"['可能', '測試機台', '程式有', '測試', '損壞測試', '瑕疵等']","[1, 4, 8, 10, 13, 17]","['有', '是', '故障', '問題', '過程', '原因']","[0, 2, 5, 9, 14, 18]"
[],[],[],[]
"['試機台', '大者']","[2, 5]","['需', '回測', '重測']","[0, 1, 3]"
['批待測品'],[3],"['能', '住']","[0, 4]"
"['工程師', '員與客戶協調']","[0, 4]","['協調', '後', '決策']","[4, 5, 8]"
"['機械視覺設備', '測品的產品', '產品']","[5, 9, 12]","[' \r\n \r\n', '設備', '產品', '檢測']","[0, 5, 12, 14]"
"['', '歪斜度', '', '等']","[1, 5, 7, 9]",['包括'],[0]
"['或', '檢腳 \r\n \r\n檢', '測品', '對稱性', '', '等']","[3, 7, 10, 13, 15, 17]","['）', '驗待', '測品']","[0, 8, 9]"
"['部份作業', '雷射掃描的方式']","[1, 8]","['時會', '方式']","[3, 8]"
"['會有些利用人力', '檢驗']","[3, 5]","['會', '有些', '利用', '來作']","[0, 1, 2, 4]"
"['檢腳抽檢與彎腳修整', '腳品']","[5, 8]","['整', '腳品']","[5, 8]"
['行彎腳品的修復作業'],[4],[],[]
['人工進行檢腳的抽驗'],[6],"['人工', '進行']","[2, 3]"
"['八', '測試及檢驗流程']","[1, 8]",['流程'],[8]
['進烘烤爐'],[2],"['必需', '進烘', '進行', '烘烤']","[0, 1, 4, 5]"
"['測品', '水氣']","[0, 2]",['烘乾'],[3]
"['產品', '客戶手中']","[0, 4]",['送至'],[2]
"['水氣的腐蝕', '測品的品質']","[3, 9]","['腐蝕', '影響']","[3, 5]"
"['測品', '其客戶的指示']","[3, 8]","[' \r\n \r\n', '指示']","[0, 8]"
"['原來', '標準容器', '待測品的分類', '客戶', '包裝容器']","[0, 3, 8, 11, 16]","['包裝', '成', '指定']","[9, 10, 13]"
"['包裝容器', '商標粘貼']","[3, 7]",['必要'],[0]
"['十', '出貨的運送作業', '測試', '半導體製程', '站']","[0, 5, 10, 16, 19]","['作業', ' \r\n \r\n', '是']","[5, 6, 11]"
"['許多客戶', '測試廠當', '成品倉庫']","[1, 5, 10]",['作'],[6]
"['自身工廠的成品', '管理']","[4, 7]","['避免', '存放']","[0, 5]"
"['', '搬運成本']","[3, 6]","['減少', '']","[1, 3]"
['客戶的要求'],[3],['要求'],[3]
"['', '']","[4, 6]",['提供'],[1]
"['客戶將測試完成品送', '客戶', '地方']","[6, 8, 11]","['幫助', '至', '指定']","[1, 7, 9]"
"['客戶', '地點在海外者']","[0, 5]","['指', '在']","[1, 4]"
['船期的安排'],[4],"['需要', '考慮']","[0, 1]"
['國內者'],[1],['在'],[0]
['貨運的安排事宜'],[4],['考慮'],[0]
