Entity,EntityIndex,Relation,RelationIndex
"[' IC封裝型態', '兩大類']","[3, 6]",['區分為'],[5]
['引腳'],[1],"['為', '插入型']","[0, 2]"
"['表面', '型']","[2, 5]","['為', '黏']","[1, 3]"
['插入型'],[1],['引腳'],[0]
[],[],[],[]
"['其外面的引腳', '插件的方式']","[3, 8]",['利用'],[5]
"['該顆 IC', '電路板', '連接']","[4, 9, 12]","['插入', '印刷', '結合', '裝']","[5, 7, 10, 11]"
"['表面', '著技術']","[0, 3]",[],[]
"['電子零件', '基板間的組裝']","[1, 6]",['連接'],[7]
['焊接'],[1],"['賴', '達成']","[0, 4]"
"['表面', '技術', '一方便', '', '技術']","[0, 3, 7, 9, 11]","['黏', '為', '快速']","[1, 4, 8]"
"['表面', '技術', '電子零件', '', '基板上', '零件', '基板間電路']","[1, 4, 8, 10, 13, 16, 21]","['黏', '快速', '維持', '通暢']","[2, 9, 15, 22]"
"[' 型態 應 用', '品', '化 型 態', '插入型', '消費性電子 PDIP  SK-DIP   表面黏著型記憶體SOP  TSOP  SSOP    SO可程式', '邏', ' LCD BGA TAB F/C   Others   （BGA、TAB）    DIP=Dual in-lne package BGA=Ball grid array   SO=Small outline TAB=Tape-automated bonging   QFP=Quad flat package LCC=Leaded chip carrier       ', '插入型', '常', '', '型態']","[4, 6, 10, 12, 24, 26, 32, 34, 36, 38, 40]","['裝', '產', '變', '引腳', 'DIP', '輯', '見', '封裝']","[0, 5, 7, 11, 13, 27, 37, 39]"
['話'],[3],['細分'],[1]
"['SIP', '表面黏著型方面']","[4, 10]",['有'],[1]
"['封裝型態', ' SO', ' QFP', 'BGA等']","[2, 4, 6, 9]",['有'],[3]
"['外觀', '應用', '圖 ：', '型態封裝名稱常見應用產品  Single In-Line    Power Transistor Package（SIP它的引腳', 'IC的兩']","[3, 6, 10, 21, 26]","['見', '相關', '請', '見下']","[1, 5, 7, 8]"
"['插件方式', ' IC與', '電路板結合']","[3, 6, 9]","['利用', '讓']","[1, 4]"
"['另一種', '表面', '技術的封裝方式']","[2, 5, 11]","['適用', '黏']","[3, 6]"
"['這種封裝的材料', '塑膠']","[4, 7]",[],[]
"[' PDIP', ' CDIP之分']","[1, 5]",['有'],[0]
"['64隻腳以下的電子元件是', '種封裝型態包裝']","[7, 14]",['這'],[9]
['二'],[1],[],[]
[' DIP'],[0],['一樣'],[1]
"['腳數', '64隻腳以下']","[3, 11]","['使用', '侷限']","[1, 6]"
"['44隻腳以上的電子元件則', '等']","[8, 14]","['大於', ' LCC']","[0, 11]"
['系列型態'],[2],"['包括', '有']","[3, 4]"
['三它的引腳不像前面的 DIP或SO'],[11],[],[]
['IC的兩邊'],[6],['長'],[1]
['IC的四邊周圍'],[6],['長'],[0]
"['它的腳數', '前兩者', '']","[2, 6, 8]","['來', '多', '些']","[7, 10, 11]"
"['腳數', '20～96隻腳不等']","[2, 10]",['用'],[0]
['外觀'],[1],['有'],[3]
"['種', '裡面']","[0, 4]",['縮'],[2]
['外面'],[0],"['看', '不到']","[1, 2]"
"['另一種', 'J 型引腳']","[2, 7]",[],[]
"['其', '之', ' QFJ']","[0, 3, 5]","['稱', '為']","[2, 4]"
"['       其', '外觀是針狀的']","[0, 6]",[],[]
"['它', ' DIP', '插件的方式', '電路板']","[0, 2, 9, 11]","['一樣', '結合']","[3, 12]"
['方式'],[1],"['連接', '不方便']","[0, 3]"
[' QFP的進步'],[4],[],[]
"['些', '封裝的 IC', ' QFP發展']","[0, 6, 10]",['轉往'],[8]
"['五      QFP', '一', '高腳數', '四邊', '腳的包裝']","[2, 4, 7, 9, 13]","['、', '']","[8, 12]"
"['部份ASIC、', 'IC以及中低階', '元件', '包裝型態']","[5, 10, 13, 16]","['主導', '了', '大', '主要']","[0, 1, 2, 14]"
['見的QFP變化型還包括'],[6],['等'],[9]
[],[],[],[]
[' IC產品'],[2],[],[]
"['其功能I/O 數的需求及', '等']","[6, 10]",['、'],[8]
"['其', '包裝型式']","[2, 8]","['有', '用', '搭配']","[1, 4, 5]"
"['下表中我們', '邏輯性產品中', '包裝型態', ' SO及', '；', '記憶體方面']","[3, 8, 13, 16, 18, 24]",['看到'],[5]
"['包裝型式', ' SO', 'DIP和', '等而', '以', '九成上']","[3, 5, 8, 11, 15, 20]",[],[]
"[' Microcompoent', '產品', '', 'MPR']","[0, 4, 7, 13]","['包括', '有']","[2, 8]"
"['包裝型式', 'QFP']","[4, 8]",['為'],[5]
"['37%36%0%55.8%13%  SO52%61.3%96.5', '33.3%24%   LCC6%21.8%3.5%7.1%20%', '0.16%0%0%0%3%  QFP5%0%', '%3.6%40%   BGA0.14%0%%0.3%0.37%總計', '%100%100%100%100% 八、半導體測試製程測試', '乃是於IC封裝後測試封裝完成的產品的電性功能']","[15, 31, 47, 64, 80, 95]",[],[]
['IC'],[3],"['保證', '出廠']","[0, 1]"
['功能上的完整性'],[3],[],[]
['產品'],[4],['測試'],[2]
"['其電性功能', '分類']","[3, 5]",['作'],[4]
"['IC不同', '產品的評價依據最後並', '產品', '檢驗']","[3, 10, 12, 15]","['作為', '等級', '作業']","[0, 4, 16]"
"['功能測試', '產品的各種電性參數', '測試']","[1, 9, 11]",['進行'],[10]
['產品'],[1],"['確定', '正常', '運作']","[0, 3, 4]"
"['測試的機台', '產品', '測試項目', '測試程式', '檢驗的項目繁多']","[2, 5, 9, 15, 21]","['不同', '載入', '不同']","[6, 11, 12]"
['封裝型態'],[4],"['不同', '有所', '不同']","[1, 6, 7]"
"['了引腳的各項性質', '印字', '否損傷', '項目']","[5, 7, 10, 12]",['包含'],[0]
"['表面', '技術的發展']","[1, 6]",['黏'],[2]
"['封裝成品', '基版間', '定位']","[2, 6, 8]","['確保', '準確', '完整', '密合']","[0, 7, 10, 11]"
"['成品', '諸多項性質的檢驗']","[0, 8]","['接腳', '重要']","[1, 10]"
"['圖', '半導體產品測試的流程圖']","[0, 6]",[],[]
"['其流程', '下面幾道作業', '備', '備料的用意是', '要上線', '']","[1, 6, 9, 16, 20, 22]","['包括', '料', '上線', '預備', '待', '測品']","[2, 10, 11, 18, 23, 24]"
"['上游廠商', '包箱內']","[1, 5]","['送來', '拆封']","[2, 6]"
"['一顆顆', '一個標準容器', '幾十顆', '一盤']","[2, 8, 11, 14]","['放', '放']","[3, 12]"
"['一盤', '數量', '其容器規格']","[1, 5, 9]",['放'],[3]
"['測品的外形', '內']","[3, 8]","['有', '不同']","[5, 6]"
['上測試機台時'],[6],['利'],[1]
"['測品', '分類機內', '測品']","[1, 4, 8]",['定位'],[9]
"['其內', '機械機構', '上下']","[3, 6, 11]","['使', '自動化', '自動', '料']","[0, 4, 8, 12]"
"['二待測品', '後']","[3, 6]",[],[]
"['入庫檢驗', '上線', '後']","[1, 3, 6]",['料'],[5]
"['上測試機台', '測試']","[3, 5]",['去'],[4]
"['測試機台', '測試產品的電性功能', '類', '邏輯IC測試機、', 'IC測試機及混合式', '測試機三種']","[1, 7, 9, 15, 20, 24]","['種', '分為']","[8, 11]"
"['', '功能', '測品', '電性訊號']","[0, 2, 6, 11]","['在於', '發出', '需']","[3, 4, 8]"
"['測品', '訊號後', '電性訊號']","[2, 5, 10]","['接受', '待', '回應']","[0, 1, 7]"
['產品電性測試結果的判斷'],[6],['作出'],[0]
"['這些', '測試機台內的控制細節']","[0, 7]",[],[]
"['此一', '測品', '測試程式來']","[5, 7, 13]","['寫', '控制']","[9, 14]"
['即使是同一類'],[4],[],[]
"['每種', '測品其產品的電性特性', '測試機台測試能力限制']","[1, 8, 14]","['有', '不同']","[16, 18]"
[],[],"['來', '說']","[0, 1]"
"['測品', '一家測試廠中']","[0, 5]",[],[]
"['許多', '此種產品電性特性的測試機台', '其選擇', '測試機台外']","[1, 10, 14, 19]","['有', '適合', '供']","[0, 2, 12]"
"['測品', '電性測試', '一些測試配件：承載待測品進行測試的自動化機械結構']","[1, 5, 20]","['完成', '需要']","[3, 7]"
"['其內', '機械機構', '測品一顆顆', '標準容器內', '', '測試機台的測試頭上', '測試']","[0, 3, 8, 12, 14, 20, 22]","['有', '自動', '送到', '接受']","[1, 13, 15, 21]"
"['結果', '測試機台內', '分類機內']","[1, 6, 9]",['傳到'],[7]
"['機會', '其每顆', '測品的電性測試結果', '過程', '內有', '裝置']","[1, 5, 11, 17, 22, 24]","['分類', '作', '分', '類', '類機', '升溫']","[0, 13, 14, 15, 20, 23]"
"['測品', '測試時', '測試溫度的測試環境']","[2, 5, 12]",['提供'],[0]
"['類機的降溫', '氮氣']","[3, 8]",['分'],[0]
['目的'],[4],"['達到', '快速', '降溫']","[0, 1, 2]"
"['', '、測試', '及待', '搭配下']","[1, 4, 7, 11]",[' Handler'],[2]
"['測試效果', '所']","[1, 4]","['有', '不同']","[3, 5]"
"['測試機台', '很多個測試頭']","[1, 7]",['有'],[4]
"['個數', '測試機台的機型規格']","[1, 7]",['定'],[9]
"['每個測試頭', '同時', '一部以上的分類機', '針測機']","[3, 5, 11, 13]",['接上'],[6]
"['一部測試機台', '同時', '多台的分類機', '針測機']","[3, 6, 11, 13]",['相連'],[14]
"['其', '方式', '乒乓處理']","[0, 3, 10]","['連接', '分為', '平行', '處理']","[1, 5, 6, 7]"
"['', '同一測試機台上']","[1, 8]",['指'],[0]
"['多台分類機', '測試程式測試同一批', '測品']","[2, 11, 13]","['相同', '待']","[4, 12]"
"['者', '同一測試機台上']","[0, 7]",[],[]
"['多台分類機', '測試程式同時', '測品的測試']","[2, 8, 14]","['不同', '進行', '不同', '批待']","[4, 9, 10, 11]"
['2'],[1],[],[]
['上測試機台測試'],[4],[],[]
['測試程式'],[4],"['需要', '不同']","[0, 1]"
['品牌的測試機台'],[3],[],[]
['測試程式的語法'],[3],['相同'],[6]
[],[],[],[]
"['此測試機台', '測試', '測品']","[2, 6, 9]","['有', '力', '待']","[3, 5, 8]"
['測試程式'],[3],['缺少'],[1]
[],[],['用'],[1]
"['測試程式的內容', '測品的電性特性']","[3, 9]","['待', '息息相關']","[5, 10]"
"['大多', '客戶', '']","[0, 2, 4]",['提供'],[3]
"['3', '測試機台介面', '是', '個要', '接腳', '訊號']","[0, 4, 6, 9, 13, 16]",['上'],[14]
"['測試機台的測試頭上的訊號', '接點的一個轉換介面']","[7, 14]","['接上', '傳送']","[0, 8]"
['介面'],[1],['轉換'],[0]
"['測品的電性特性', '外形接腳數的不同', '很多種類']","[3, 8, 13]",['有'],[10]
['Hi-Fix接腳器'],[3],[],[]
"['測品其', '分佈位置', '腳數']","[1, 5, 7]","['接腳', '有所', '不同']","[2, 9, 10]"
"['批待', '在', '機台的測試次數並']","[2, 4, 10]",['測品'],[3]
['客戶的要求'],[5],['看'],[2]
[],[],[],[]
['產品'],[1],[],[]
"['上測試機台一次', 'FT1、FT']","[6, 13]",['用'],[9]
['記憶體IC'],[2],[],[]
"['二', '三次的測試']","[2, 7]",['經過'],[1]
"['每次的測試環境溫度要求', '些']","[6, 9]","['有', '不同']","[8, 10]"
['環境的溫度選擇'],[3],[],[]
['三種選擇'],[2],[],[]
"['高溫', '常溫', '低溫']","[0, 2, 4]",[],[]
"['溫度的度數', '客戶', '要求']","[2, 4, 7]",['有時'],[3]
['溫耗時許多'],[4],['降'],[1]
"['那一道', '什', '溫度']","[2, 5, 7]",['麼'],[6]
"['客戶', '測品']","[4, 7]","['不同', '不同', '待', '有所', '不同']","[2, 5, 6, 9, 10]"
"['每', '測試完']","[0, 3]",[],[]
['測試結果報告'],[4],['有'],[1]
['測試結果'],[1],['不佳'],[2]
"[' 住本', '測品的現象產生']","[3, 8]",[],[]
['三在測試記憶體性產品時'],[6],[],[]
['FT1之後'],[2],[],[]
"['測品都', '上', '爐裡', ' Burn In']","[1, 3, 6, 9]","['預燒', '去']","[4, 7]"
"['目', '測品一個高溫', '電壓', '電流的環境']","[0, 7, 10, 15]","['在於', '提供', '高', '高']","[1, 2, 9, 12]"
"['生命週期', '', '測品', 'In的過程中提早的顯現出來']","[1, 4, 6, 15]","['短', '']","[3, 14]"
"[' Burn In後', '96個小時內']","[1, 7]",[],[]
"['測品Burn In物理特性未', '完成', '機台測試的流程']","[4, 7, 13]","['之前', '後續']","[6, 8]"
"['測品', '爐']","[4, 7]","['重回', '預燒']","[5, 6]"
"['此', '配件']","[0, 4]",['用到'],[2]
[' Burn-In Board'],[0],[],[]
"['四', '電性', '在', '道機台測試後']","[0, 2, 4, 10]",['抽測'],[3]
"['都', '一個電性', '動作']","[0, 5, 8]","['有', '抽測']","[2, 6]"
"['作業的目', '此', '測試機台測試', '測品', '數量']","[2, 5, 10, 12, 15]","['完成', '抽出']","[6, 13]"
"['測試機台', '測試程式', '測試機台', '測試溫度', '下']","[1, 4, 7, 10, 13]",['不變'],[12]
"['其測試結果', '之前上測試機台的測試結果']","[2, 12]",['一致'],[14]
[],[],[],[]
"['測試機台故障', '測試程式', '問題', '測試配件損壞', '測試過程', '瑕疵', '原因']","[5, 8, 10, 14, 17, 19, 22]","['有', '有', '有']","[0, 9, 18]"
[],[],[],[]
"['測試機台', '大者']","[2, 5]","['回', '重測']","[1, 3]"
"['此', '測品Hold住']","[2, 6]",['批待'],[3]
"['工程師', '生管人員', '客戶', '後', '決策']","[0, 3, 5, 7, 10]","['協調', '作']","[6, 9]"
"['利用機械', '測品', '產品Mark 作檢測']","[1, 6, 13]","['對待', '產品', '上']","[4, 7, 8]"
"[' Mark的位置歪斜度及', '清晰', '等']","[5, 8, 10]","['包括', '度']","[0, 9]"
"['六', '人工檢腳', '機器檢腳檢驗', '測品IC的接腳的對稱性、平整性及共面度']","[0, 3, 7, 18]",[],[]
"['部份作業', '雷射', '方式']","[1, 5, 8]","['利用', '掃描', '來', '進行']","[4, 6, 9, 10]"
"['些利用人力', '檢驗']","[3, 6]","['有', '來', '作']","[1, 4, 5]"
"['檢腳', '與彎腳', '對於']","[0, 3, 5]",['彎腳品'],[6]
['彎腳品的修復作業'],[4],['進行'],[0]
"['人工', '抽驗']","[2, 6]","['利用', '進行', '檢腳']","[1, 3, 4]"
"['八在', '測試', '檢驗流程']","[2, 4, 7]",[],[]
['爐中'],[4],"['進', '烘烤', '進行', '烘烤']","[1, 2, 5, 6]"
['測品上水氣'],[3],['烘乾'],[4]
"['產品', '客戶手中之前']","[0, 7]",['送'],[2]
"['水氣的腐蝕', '測品的品質']","[4, 10]",['影響'],[6]
['將待測品依其客戶'],[6],[],[]
"['標準容器內', '測品的分類', '客戶', '包裝容器內']","[6, 10, 12, 18]","['包裝成', '指定']","[11, 14]"
['包裝容器上的商標'],[7],"['作', '必要', '粘貼']","[0, 1, 8]"
"['十', '運送作業', '是', 'IC製程的最後一站']","[0, 5, 9, 16]",['出貨'],[2]
"['許多客戶', '測試廠', '他們的成品倉庫']","[1, 5, 10]",['當作'],[6]
"['自身工廠的成品', '管理']","[4, 7]","['避免', '存放']","[0, 5]"
"['一方面', '成品', '成本']","[1, 7, 9]","['減少', '不', '必要', '搬運']","[3, 4, 5, 8]"
['客戶的要求'],[3],[],[]
"['測試廠', '的服務']","[0, 6]","['提供', '所謂']","[2, 3]"
"['客戶', '成品', '客戶', '地方']","[2, 5, 7, 10]","['幫助', '測試完', '送至', '指定']","[1, 4, 6, 8]"
"['些客戶', '地點', '海外者']","[1, 4, 7]",['指'],[2]
['船期的安排'],[4],"['需要', '考慮']","[0, 1]"
['國內者'],[1],[],[]
['貨運的安排事宜'],[5],['考慮'],[1]
