Entity,EntityIndex,Relation,RelationIndex
"['需求端對於特色工藝', '驅動力可以預期']","[5, 9]",['潛在'],[6]
['發展機會'],[8],"['供給', '端', '同樣', '具備', '可行']","[0, 1, 2, 3, 5]"
"['我們', '台灣', '代工廠商世界先進和', '代工廠商華虹半導體的業績變化為例']","[0, 2, 8, 18]",['觀察'],[1]
"['特色工藝為主的晶圓代工企業經營', '情況']","[8, 11]","['研究', '', '變化']","[0, 4, 9]"
"['觀察', '收入變化情況']","[2, 7]",['公司'],[3]
"['年度收入', '季度收入的波動幅度']","[3, 10]",['看'],[11]
['特色工藝廠商的波動相對'],[5],['較'],[6]
"['行業的穩定性', '整體客戶的粘性', '優勢']","[3, 8, 11]","['顯示', '具']","[0, 10]"
[''],[2],['預期'],[1]
"['特色工藝的供應商', '盈利能力方面的波動性']","[3, 9]","['相對', '小']","[11, 13]"
"['需求端的穩定性帶來', '經營管理方面可', '更加']","[6, 13, 15]",['了'],[7]
"['另一方面', '製程的成熟度相 ']","[2, 10]","['看到', '高']","[5, 13]"
"['資本開支層面', '研發', '規模層面特色工藝廠商']","[5, 7, 13]","['設備', '投入', '投入', '相對', '小']","[1, 2, 8, 14, 16]"
"['成本', '方面的優勢']","[1, 5]","['成為', '控制']","[0, 2]"
"['我們', '華虹半導體的發展歷程']","[0, 7]",['觀察'],[2]
"['國內半導體行業', '', '工程', '企業之一']","[3, 5, 10, 15]","['作為', '發展', '重要', '建立']","[0, 4, 6, 11]"
"['華虹半導體', '初與當時全球半導體龍頭廠商之一', 'NEC']","[1, 11, 13]",['成立'],[2]
"['旨', '先進工藝產線']","[0, 5]",['建立'],[2]
['終端需求的驅使下'],[7],['適應'],[2]
"['華虹半導體', '智能卡、功率器件的產品', '了', '工藝為', '業務發展']","[1, 8, 12, 16, 20]","['代工', '形成', '核心', '方向']","[9, 11, 17, 21]"
"['全球的競爭中', '位置']","[4, 9]","['佔據', '重要']","[5, 7]"
"['前段論述中我們', '中芯國際', '地區', '工藝製程', '廠商']","[3, 6, 9, 12, 15]","['認為', '作為', '先進', '發展']","[4, 7, 10, 13]"
"['資本方面', '資 源', '方面', '規模的支持']","[2, 4, 6, 14]","['投入', '有', '大']","[5, 9, 11]"
"['半導體發展中', '更多', '特色工藝路線', '了', '機會']","[3, 5, 10, 13, 17]","['尋求', '突破', '成為', '']","[4, 11, 12, 16]"
['我們'],[0],['認為'],[1]
"['行業', '規律', '條件']","[1, 4, 6]","['發展', '看']","[2, 7]"
"['特色工藝', '工藝', '市場地位']","[2, 4, 11]","['先進', '具備', '重要']","[3, 6, 8]"
"['代工', '中']","[6, 8]","['使', '是', '產業']","[1, 2, 7]"
"['', '工藝', '廠商', '一家']","[3, 6, 9, 16]","['持續', '不斷', '進行', '先進', '開發', '剩下']","[1, 2, 4, 5, 7, 12]"
"['由', '兩個模式的結合才', '個地區積極', '代工並', '保障']","[0, 7, 12, 16, 21]","['發展', '晶圓', '綜合']","[13, 14, 18]"
['環肥'],[1],['燕瘦'],[2]
"['同', '體系', '半導體產業環節整體', '正面的作用']","[0, 6, 13, 20]","[' 步', '穩步', '建立', '完善', '有', '積極']","[1, 2, 3, 4, 16, 17]"
"['指引作用', '論述晶圓代工的發展歷程我們可以']","[1, 15]","['知', '']","[5, 11]"
"['這一商業模式的核心', '資本', '需求轉移']","[5, 8, 12]",['開支'],[9]
"['規模效應', '金額', '資本', '效率']","[2, 4, 8, 13]","['通過', '龐大', '投入', '發揮到', '優']","[0, 6, 9, 10, 12]"
"['晶圓', '規模']","[1, 4]","['代工', '持續', '做', '大']","[2, 5, 6, 7]"
"['形成', '-', '-', '」的分工模式佔據', '方式后']","[0, 3, 5, 11, 14]","['「', '主流']","[1, 12]"
"['產業鏈上', '半導體產業需求的上游', '應商']","[2, 8, 10]","['作為', '供']","[3, 9]"
"['晶圓代工廠商業務規模的變動', '水暖鴨', '模式', '行業整體', '指引性指標']","[6, 13, 18, 22, 26]","['知', '成為', '波動']","[15, 19, 23]"
['月度收入數據與行業市場的整體收入的變動關係'],[15],['觀察'],[2]
['我們'],[0],['認為'],[1]
"['晶元', '核心的代工供應商']","[1, 8]","['作為', '設']","[0, 2]"
"['客戶', '下', '產品', '需要1-', ' 月不', '時間']","[0, 2, 4, 8, 11, 14]","['單到', '交付', '']","[3, 5, 13]"
"['月 度收入變化情況', '需求']","[7, 13]","['起到', '指引', '作用']","[14, 15, 16]"
['行業月度收入的三月同比數據'],[7],['對照'],[8]
['統計工具我們'],[3],"['藉助', '發現']","[0, 5]"
"['三個月月度同比', '', '月度收入同比數據在延遲', '月之後獲得了', '']","[6, 9, 16, 22, 25]","['行業', '個', '較', '相關係數']","[10, 18, 23, 26]"
"['上圖', '台積電', '整體趨勢的預期在', '回升的過程中將']","[2, 5, 12, 18]","['直觀', '看到', '']","[3, 4, 15]"
"['世界', '聯華電子', '規模', '一些的供應商']","[2, 6, 8, 13]","['結合', '先進', '作為', '相對', '小', '看']","[1, 3, 7, 9, 10, 15]"
"['我們', '2011 年之后隨著晶圓', '', '影響力日趨增加']","[0, 8, 10, 14]","['觀察', '進入', '到', '市場']","[1, 2, 3, 11]"
"['標杆效應', '行業市場', '後']","[4, 9, 11]","['得到', '追隨']","[5, 10]"
"['二線 供應商的波動與行業的趨勢', '聯繫']","[7, 13]","['有', '緊密']","[8, 11]"
"['月度數據的波動趨勢作為', '產品的供應商']","[6, 10]",['半導體'],[7]
"['行業', '趨勢']","[3, 6]","['有效', '指引', '變動']","[1, 2, 4]"
"['我們', '數據的變化']","[0, 7]",[],[]
"['中芯國際', '半導體廠商的代錶廠商']","[2, 9]","['增加', '作為']","[0, 3]"
['我們之前分析'],[4],['一致'],[5]
['國際兩家廠商的銷售收入波動趨勢'],[12],['看'],[13]
"['晶圓代工廠 商的季度收入波動', '一個季度的樣子']","[6, 15]","['領先', '行業']","[9, 10]"
"['', '底部', '過程中']","[2, 5, 9]","['顯著', '回升']","[1, 6]"
['指引作用'],[6],"['具備', '明顯']","[1, 4]"
['我們系列中前一份報告'],[7],['回顧'],[0]
"['存儲器的價格波動作', '行業的前瞻性指標預測行業的未來景氣度變動']","[4, 15]","['採用', '為', '趨勢']","[0, 5, 16]"
"['本報告中我們', '晶圓代工廠商的收入規模波動作', '指標', '預測']","[5, 15, 17, 19]","['採用', '為', '進行']","[7, 16, 18]"
['兩者背後的邏輯存在差異'],[7],[],[]
"['我們', '其', '觀察']","[1, 3, 6]",['結合'],[4]
"['我們', '兩者數據', '一些', '行業指引作用的信息']","[0, 4, 8, 14]","['疊加', '獲得']","[5, 7]"
"['我們', '邏輯', '代表的晶圓代工廠商月度營收增速顯示', '需求的變化過程']","[1, 3, 16, 22]",['了'],[17]
"['存儲器價格', '行業庫存波動的指引']","[2, 10]",[],[]
"['2009 年以來的兩個可以', '周期波動看', '較為完整', '個周期中我們看到']","[7, 12, 19, 25]","['觀察', '', '：', '兩']","[1, 9, 13, 20]"
"['收入', '存儲器價格同時', '情 況下', '時間前後', '差異']","[2, 7, 12, 16, 19]","['增速', '呈現', '提升', '有']","[3, 8, 9, 18]"
['趨勢'],[1],['確定'],[3]
"['行業', '復甦過程']","[0, 6]","['處於', '理想']","[1, 3]"
"['兩者同時處於', '狀況則', '下行', '明顯']","[4, 8, 12, 14]","['下降', '', '了', '狀況']","[5, 6, 10, 13]"
"['從目前', '趨勢看']","[2, 5]",[],[]
['2019 年下半年開始'],[3],[],[]
"['收入', '存儲器價格', '過程中']","[1, 5, 11]","['增速', '處於', '復甦']","[2, 7, 8]"
"['時間長度上', '2-', '個季度']","[3, 8, 11]",['經過'],[5]
['新冠疫情的影響'],[4],['考慮到'],[0]
['我們'],[0],['判斷'],[1]
"['行業本輪的復甦', '持續', '可能', '兩次的復甦']","[3, 5, 7, 15]","['周期', '時間', '前', '周期']","[4, 6, 11, 16]"
['前一系列報告中'],[6],['結合'],[0]
"['設備出貨量、晶圓出貨量等', '判斷（', '系列']","[6, 11, 15]","['參考', '前']","[13, 14]"
"['此處', '贅述']","[1, 4]",['做'],[3]
"['行業市場復甦過程', '確認']","[3, 8]",['好'],[6]
"['四', '時鐘中晶圓代工節奏', '研究中我們可以', '晶圓代工企業月度和', '營收變動可以', '行業的整體景氣度起到指引']","[1, 11, 18, 29, 34, 42]","['投資', '論', '投資', '以']","[2, 4, 6, 20]"
"['本章節中我們', '行業市場波動規律與二級市場', '間的關聯性']","[4, 13, 17]","['分析', '投資']","[6, 14]"
['上一份系列報告的基礎上'],[8],[],[]
"['半導體行業的投資時鐘', '相應']","[6, 8]","['繼續', '探尋', '投資', '機會']","[0, 1, 9, 10]"
"['我們研究的市場', '資本市場半導體行業', 'A股市場半導體行業投資機會']","[3, 10, 19]",[],[]
"['分為', '個部分進行', '1）', '市場的資金變動情況']","[0, 4, 7, 14]","['兩', '：', '資本']","[1, 5, 9]"
['行業的景氣度指標'],[5],[],[]
"['觀察行業', '短期', '兩種策略狀況下的相 ', '收益率']","[2, 6, 14, 16]","['持有', '持有']","[4, 7]"
"['2', '月度收入變動', '存儲器價格變動狀況']","[0, 7, 12]",['結合'],[2]
"['行業的周期', '細分']","[3, 5]",['進行'],[4]
"[' 究', '行業狀況下市場', '策略']","[1, 7, 10]","['研', '持有']","[0, 9]"
"['收益', '收益中的投資機會']","[2, 9]",['相對'],[1]
['上看'],[3],[],[]
"['市場的投資機會與行業的景氣周期', '相關性']","[9, 15]","['波動', '具備', '良好']","[10, 11, 13]"
"['我們對於', '市場帶來', '預期']","[3, 7, 11]","['符合', '行業', '投資', '機會']","[1, 5, 8, 9]"
"['國內A股市場對於行業', '理想', '機會在 於', '高']","[6, 9, 13, 17]","['投資', '較', '事情']","[10, 15, 18]"
"['行業', '確定性的情況下']","[1, 7]",['存在'],[2]
['資金影響'],[1],['顯著'],[3]
"['標杆指引', '美股與 A股的節奏我們', '上', '篇報告中關於行業', '波動和資本', '資金面變動趨勢來研究', '機 會']","[3, 11, 13, 19, 23, 29, 32]","['一', '投資']","[14, 31]"
['之前'],[1],['一致'],[2]
"['我們', '資本市場', 'A股市場的投資機會']","[0, 6, 14]",['研究'],[3]
"['本次', '參數包括', '營收三個月移動平均值的同比變化來', '代工行業波動']","[1, 5, 17, 22]","['選取', '台積電', '晶圓']","[2, 6, 19]"
"['市場', ' 年期國債收益率', '其指數', '500指數']","[1, 8, 14, 17]","['選取', '2']","[3, 4]"
"['國內A股市場則選擇', ' 期國債收益率、申萬半導體', '以及滬深300']","[5, 13, 17]",['2'],[7]
['先來'],[2],['美國'],[4]
"['收入增速與國債收益率', '過去的時間', '劃分']","[6, 10, 12]",['進行'],[11]
"['上圖中', '收入']","[3, 6]",['變動'],[7]
"['我們', '行業', '4個周期波動（第一', '和最後', '個周期屬於不完整']","[0, 3, 11, 14, 20]","['認為', '經歷', '周期']","[2, 4, 21]"
"['價格', '行業周期', '：1', '營收規模', '趨勢']","[2, 7, 10, 13, 16]","['變動', '劃分', '為', '擴張']","[3, 4, 8, 15]"
"['行業上行', '2009 年1 月至2010 年', '2012 年3 月至', '3 月']","[1, 6, 11, 13]",['：'],[2]
"['2016 年5 月至', '5 月']","[2, 5]",[],[]
"['2019 年6 月至', '3 月']","[2, 4]",[],[]
"['2', '營收規模', '趨勢']","[0, 3, 6]",['放緩'],[5]
"['行業', '：2010 年5 月至', ' 2 月、2015 年', '至2016 年 4 月']","[0, 5, 9, 13]",['下行'],[1]
"['2018 年6 月至', '5 月']","[2, 4]",[],[]
"['主要', '市場的行業走勢預期']","[1, 8]",['美股'],[3]
['半導體指數與標普500指數'],[9],['比較'],[2]
"[' 先', '行業市場的影響']","[1, 7]",['考慮'],[3]
"['上表中', '行業', '過程中']","[2, 9, 14]","['看到', '顯示', '上行', '下行']","[3, 7, 10, 12]"
"['行業指數與市場指數之間的區間相 ', '收益率', '方向性上與行業狀況']","[8, 10, 16]",['吻合'],[18]
"['行業', '預示下行業指數', '收益率']","[0, 5, 9]","['走強', '獲得', '正向', '超額']","[1, 6, 7, 8]"
"['則', '收益率']","[1, 5]","['超額', '負向']","[3, 4]"
['前系列中'],[4],['類似'],[5]
"['我們', '國債收益率曲線月度波動作', '資金', '指標']","[0, 7, 9, 12]","['增加', '為', '面', '鬆緊']","[2, 8, 10, 11]"
"['基本上', '把', '11 年的分為3', '部分']","[1, 3, 8, 10]",['個'],[9]
['2016 年8 月之前處於寬鬆期'],[5],[],[]
"['2016 年9 月起至', '12 月為收緊過程']","[3, 9]",[],[]
"['2019 年 1 月', '預期']","[1, 7]","['回歸', '寬鬆']","[4, 6]"
"['資金狀況', '行業市場', '我們']","[4, 8, 11]","['增加', '考慮', '影響', '認為']","[1, 2, 10, 12]"
"['整體', '資金', '程度的影響力']","[0, 2, 6]","['而言', '寬裕', '相 ', '小']","[1, 3, 7, 10]"
"['市場', '情況下']","[2, 6]",['趨弱'],[3]
"['資金面', '', '收益率', '影響']","[1, 3, 7, 9]","['寬鬆', '收緊', '相對', '產生']","[2, 4, 6, 8]"
"['', '一系列中類似']","[0, 5]",[],[]
"['我們', '月度', '收益率的概率', '行業狀況', '資金條 件下']","[0, 4, 8, 15, 19]","['考慮', '超額', '尋找', '不同']","[2, 5, 10, 12]"
['半導體市場整體的投資機會'],[6],[],[]
['表中我們看到'],[5],[],[]
"['短期月度', '收益的概率', '行業情況的影響']","[1, 5, 13]","['超額', '符合']","[2, 9]"
"['行業市場', '於', '中']","[2, 4, 7]","['處', '周期']","[3, 6]"
"['整體的月度', '收益概率', '64.8%']","[2, 6, 9]","['相對', '正', '為']","[3, 4, 7]"
"['周期中', '收益概率', '48.9%']","[3, 6, 9]","['趨弱', '正', '為']","[1, 4, 7]"
['差異'],[3],"['存 ', '顯著']","[0, 2]"
['資金狀況的話'],[6],['考慮'],[2]
"['行業', '+資金', '收益概率', '62.7%']","[1, 4, 11, 14]","['趨強', '寬鬆', '獲取', '超額', '正', '為']","[2, 5, 7, 8, 9, 12]"
['收緊的情況下為'],[6],"['而', '', '71.4', '%']","[0, 3, 7, 8]"
['影響'],[3],['有'],[2]
"['行業', '+資金', '收益概率', '50.0%']","[1, 4, 11, 14]","['趨弱', '寬鬆', '獲得', '超額', '為']","[2, 5, 7, 8, 12]"
"['資金', '42.9%']","[1, 6]","['收緊', '為']","[2, 4]"
[],[],"['總結', '而言']","[0, 1]"
"['市場半導體行業整體收益率', '收益']","[6, 9]","['獲取', '超額']","[7, 8]"
"['月度', '收益的概率', '基本上和', '市場狀況一致']","[1, 6, 10, 17]","['獲取', '超額', '標杆']","[2, 3, 13]"
['類似'],[1],[],[]
"['我們', '方式', '國內A股市場的走勢情況']","[0, 4, 12]","['採取', '同樣', '研究']","[1, 2, 5]"
['行業狀況的情況下'],[6],['考慮'],[1]
"['國內A股市場申萬半', '指數區間收益率與滬深', '如下 表所示']","[4, 10, 16]",[],[]
"['國內A股市場得區間收益率與行業', '狀況略有']","[8, 12]",[],[]
['2015 年之後'],[5],"['進入', '到']","[2, 3]"
"['區間相 ', '市場整體得', '收益率', '行業趨勢', '偏差']","[1, 5, 8, 14, 17]","['較於', '超額', '顯示', '存在']","[2, 6, 11, 15]"
"['我們', '資金面影響下的波動變化']","[0, 8]",['考慮'],[2]
"['中債2 年期國債收益率作為', '參考']","[6, 8]","['採用', '指標']","[0, 7]"
"['', '市場', '觀察方法研究區間', '收益情況', '收益率的角度看']","[1, 3, 9, 12, 18]","['採用', '類似', '超額']","[0, 4, 10]"
"['資金', '影響后我們', '時間', '上2016 年下半年後資金面對於', '超額收益率的影響逐步加大']","[3, 8, 11, 19, 27]","['考慮', '面', '認為', '劃分', '行業', '']","[1, 4, 9, 12, 20, 24]"
"['前', '行業基本面', '因素']","[1, 6, 9]","['波動為', '主要']","[7, 8]"
['而言'],[3],['整體'],[2]
"['收益率', '預期性']","[2, 4]","['超額', '相對', '弱']","[0, 5, 7]"
"['再', '月度超額', '概率在', '和', '狀況下的數據']","[2, 6, 9, 12, 17]","['我們', '短期', '收益', '資金面']","[1, 4, 7, 11]"
['上表中我們'],[4],['看到'],[5]
"['短期月度', '收益的概率', '行業市場', '周期中']","[1, 5, 8, 12]","['超額', '處於', '趨強']","[2, 9, 10]"
"['整體的月度', '正', '概率為', '%']","[2, 4, 7, 9]","['相對', '56.8']","[3, 8]"
"['周期中', '收益概率', '46.8%']","[3, 6, 9]","['趨弱', '為']","[1, 7]"
['差異'],[2],"['存在', '顯著']","[0, 1]"
['資金狀 況的話'],[6],['考慮'],[2]
"['行業', '+資金', '收益概率', '56.4%']","[1, 4, 11, 14]","['趨強', '寬鬆', '獲取', '超額', '正', '為']","[2, 5, 7, 8, 9, 12]"
"['資金', '情況下', '57.1%']","[1, 5, 8]","['收緊', '為']","[2, 6]"
"['', '直觀的認知有所']","[0, 5]","['', '差異']","[3, 6]"
"['行業', '+資金', '收益概率', '41.9%']","[1, 4, 11, 15]","['趨弱', '寬鬆', '獲得', '超額', '為']","[2, 5, 7, 8, 13]"
"['資金收緊', '%']","[2, 6]","['則', '56.3']","[3, 5]"
"['', '預期的差異']","[0, 4]","['直觀', '顯著']","[1, 6]"
"['資金面的數據后', '我們的預期', '所']","[7, 12, 14]","['疊加', '有']","[1, 13]"
"['', '倉期整體狀況', '']","[0, 4, 6]","['持', '類似']","[1, 5]"
"['2016 年下半年', '市場的分水嶺']","[1, 6]",['類似'],[2]
['前行業基本面的影響力更'],[5],[],[]
['後資金面的影響'],[4],['加劇'],[6]
[],[],"['總結', '看']","[0, 2]"
"['月度收入', '波動', '行業基本面', '狀況', '國內A的指引作用仍然可以', '中獲取']","[3, 5, 10, 12, 20, 29]","['增速', '預示', '變動', '從', '月度', '短期']","[4, 7, 11, 21, 25, 26]"
"['收益預期', '市場']","[4, 9]","['相對', '低於']","[1, 7]"
"['進入', '下半年後']","[2, 6]","['到', '2016 年']","[3, 4]"
['資金面的影響'],[2],['顯著'],[6]
"['時鐘再論：', '晶圓代工的指導價值上述投資機會關注於台積電作為晶圓代工廠商對於', '', '作用']","[3, 23, 26, 28]","['觀察', '', '投資', '指引']","[5, 7, 24, 27]"
"['資金面的情 況', '判斷']","[5, 7]","['結合', '進行']","[1, 6]"
"['晶圓代工廠商的收入規模', '依據']","[6, 11]","['波動', '作為', '參考']","[7, 9, 10]"
"['其核心邏輯', '本報告中', '晶圓代工廠商波動', '整體需求的先行']","[2, 6, 11, 18]","['能夠', '行業']","[12, 14]"
['上一篇系列報告中'],[6],['回顧'],[0]
"['我們', '存儲器行業產 品價格波動作', '行業', '指標']","[0, 6, 8, 10]",['為'],[7]
"['行業市場庫存', '未來', '預期']","[4, 8, 10]","['波動', '進行']","[5, 9]"
['前序章節中'],[4],[],[]
"['我們已經', '上述兩個指標對', '景氣度進行']","[2, 10, 13]","['過', '預判']","[4, 14]"
"['此處我們', '投資機會']","[2, 6]","['進行', '探尋']","[7, 8]"
"['我們', '變數指標', '月度收入', 'DRAM的價格、', 'Flash的價格']","[0, 4, 8, 14, 18]","['研究', '增速']","[1, 9]"
['資本市場的行業指數收益率'],[10],[],[]
"['研究', '收益率', '市場整體指數的收益率']","[1, 3, 10]",['相對'],[5]
"['我們前期', '行業景氣度預期的指引作用分析中我們']","[2, 12]",['看到'],[14]
"['過去', '兩個周 期中上述數據', '行業商業邏輯', '變化規律']","[1, 10, 17, 22]","['完整', '表現出', '解釋']","[3, 12, 19]"
"['此處我們', '時間', '量化的模式進行', '如下', '由於', '考慮', '指標']","[2, 5, 12, 14, 16, 20, 23]","['上述', '', '細分', '：', '市場']","[4, 10, 13, 15, 22]"
"['之前', '市場資金面情況', '']","[2, 6, 8]","['參考', '不同']","[3, 7]"
"['我們此處', ' 慮', '收益率狀況']","[1, 4, 9]","['考', '持續', '持有']","[3, 5, 6]"
"['短期', '收益概率']","[4, 8]","['考慮', '持有']","[3, 5]"
['上表中我們'],[3],['看到'],[5]
"['半導體行業', '期', '平穩期', '收益', '', '額正']","[2, 5, 7, 12, 15, 17]","['擴張', '獲得', '絕對', '相對', '超', '收益']","[4, 10, 11, 14, 16, 18]"
"['復甦期', '收益率', '理想']","[1, 3, 6]",['絕對'],[2]
['收益率'],[1],"['相對', '期待']","[0, 3]"
"['2012 年的復甦期中相', '負數']","[6, 10]",['收益'],[8]
['其他'],[0],"['保持', '好', '水平']","[3, 6, 7]"
['半導體市場投資略'],[4],['一些'],[6]
"['收益的時期', '平穩期']","[7, 9]","['持續', '絕對', '相對', '正']","[0, 1, 3, 4]"
"['市場', '確定性的情況下']","[1, 8]","['處於', '好']","[2, 4]"
"['半導體板塊的投資', '市場', '認可']","[3, 5, 8]",['獲得'],[4]
"['復甦期', '擴張期兩個行業', '過 程中']","[1, 6, 10]",['上行'],[7]
"['前兩個', '周期中']","[3, 6]",['完整'],[4]
"['A股半導體指數絕對', '呈現', '消彼長']","[4, 6, 8]","['收益率', '此']","[5, 7]"
"['收益率', '2012 年10 月至2013 年', '周期中呈現了正收益']","[2, 8, 16]",['相對'],[1]
"['其他', '收益']","[0, 4]","['為', '負']","[2, 3]"
"['A股的投資者在', '不', '大', '選擇觀望為主']","[4, 6, 10, 14]","['較', '時期']","[8, 11]"
"['過程', '收益率']","[2, 4]","['收縮', '理想']","[0, 7]"
"['半導體行業的周期性波 動', '經濟的波動', '相關性']","[7, 11, 15]","['考慮到', '宏觀', '高']","[0, 8, 13]"
"['周期', '市場整體']","[1, 4]","['收縮', '伴隨', '處於', ' 下行']","[0, 2, 5, 6]"
"['收益', '波動']","[2, 4]","['相對', '存在']","[1, 3]"
['五、投資'],[2],['建議'],[3]
"['報告原文', '面對', '市場的分析']","[2, 6, 12]","['詳見', '於']","[0, 7]"
['行業整體'],[1],['而言'],[2]
"['我們', '2020 年行業整體處於', ' 行', '中']","[0, 6, 8, 10]","['認為', '上', '過程']","[1, 7, 9]"
"['代表的晶圓代工', '月度營收', '存儲器價格', '行業', '上行 的趨勢']","[6, 10, 14, 18, 23]","['製造', '變動', '顯示', '具備']","[7, 15, 17, 19]"
['短期'],[0],['看'],[2]
"['新冠肺炎疫情', '宏觀經濟', '需求的影響']","[3, 7, 11]",[],[]
"['行業', '擾動']","[0, 5]","['受到', '多']","[1, 3]"
['中 期的狀況'],[2],['看'],[3]
"['我們', '行業', '復甦期', '擴張期']","[0, 2, 7, 10]","['認為', '進入', '到']","[1, 8, 9]"
['上述判斷'],[2],[],[]
"['我們', '行業未來6-', '個月的投資機會保持樂觀']","[0, 5, 13]",[],[]
"['行業', '+資金寬鬆」', '下']","[3, 9, 11]","['考慮到', '回暖', '']","[0, 4, 9]"
"['行業市場', '投資機會']","[1, 5]",['具備'],[2]
"['行業評級', '大市-B', '投資建議']","[2, 7, 10]","['提升', '領先']","[0, 4]"
"['個股投資', '方面']","[2, 4]",['建議'],[3]
"['我們', '兩個方向', '1', '晶圓代工子版塊', '國際', '0981']","[0, 4, 9, 13, 16, 18]","['分', '進行', '投資', '推薦']","[1, 5, 6, 7]"
"['HK', '能夠', '', '層面的持續支持']","[0, 2, 5, 10]",['資本'],[4]
"['其', '全球市場中的競爭力']","[1, 7]",['拓展'],[0]
"['2', '行業', '周期：', '行 業', '', '預期中']","[0, 2, 5, 7, 10, 13]","['上行', '顯示', '上行']","[3, 9, 11]"
"['我們', '前期的觀點']","[0, 5]",['堅持'],[2]
"['周期', '行業整體', '機會']","[1, 4, 6]","['上行', '利好', '投資']","[0, 2, 5]"
"['其中國內封裝測試行業具備', '市場競爭力']","[5, 9]",['了'],[6]
"['我們', '行業龍頭廠商長電科技']","[1, 6]",['推薦'],[2]
[],[],[],[]
"['我們', '標', '華虹半導體、華潤微']","[0, 3, 8]","['建議', '關注', '包括']","[1, 2, 4]"
[],[],[],[]
['華天科技'],[1],[],[]
['實業'],[2],[],[]
"['……（', '觀點屬於原']","[1, 5]",[],[]
[],[],"['供', '參考']","[1, 2]"
"['報告來源：華金證券', '半導體產業鏈半導體產業鏈上游為IP設計及IC']","[4, 17]","['', '設計業']","[16, 18]"
"['中游', 'IC製造、晶圓製造', '生產製程檢測設備、光罩、化學品等業']","[0, 7, 17]",['相關'],[8]
"['下游', 'IC封裝測試', '生產製程檢測設備、零組件、IC模組、IC通路', '業']","[0, 5, 18, 20]",['相關'],[6]
"['全球', '半導體產業聚落及', '分工']","[2, 9, 11]","['擁有', '完整']","[1, 4]"
"['IC', '公司', '產品設計', '後']","[0, 2, 5, 7]","['設計', '完成']","[1, 6]"
"['專業晶圓代工廠', 'IDM廠', '整合型半導體廠']","[3, 6, 10]",[],[]
"['IC設計', '封裝、', '晶圓半成品']","[3, 7, 19]","['製造', '測試', '銷售', '包辦', '製作成']","[4, 8, 11, 14, 16]"
['前段測試'],[2],[],[]
"['專業封裝廠', '切割及封裝']","[3, 7]","['轉給', '進行']","[1, 4]"
"['最後', '專業測試廠', '後段測試']","[0, 3, 6]",['進行'],[4]
"['測試後之成品', '銷售管道', '系統廠商', '系統產品']","[3, 7, 10, 15]","['售予', '裝配', '生產', '成為']","[8, 11, 12, 13]"
"['一、上游', '產品的源頭來自', '設計']","[2, 8, 10]",['IC'],[9]
"[' IP', 'IC設計的智慧財產權']","[0, 6]",[],[]
"['IP開發流程', 'IP設計與IP驗證']","[2, 8]",['包含'],[3]
['IC設計中'],[3],[],[]
"['IP核心', '產品開發週期', '成本']","[1, 9, 12]","['利用', '有效', '縮短', '降低']","[3, 5, 6, 11]"
"['現今IC設計', '許多功能']","[2, 7]",['增加'],[4]
"['驗證', 'IP元件']","[5, 8]","['運用', '有效']","[2, 6]"
['時間的要求'],[6],"['滿足', '上市', '前置']","[1, 2, 3]"
[],[],[],[]
['功能要求與技術製程的差異'],[7],[],[]
"['各公司', 'IP種類']","[1, 6]","['提供', '太多']","[3, 7]"
"['IP', '公司']","[4, 7]","['產生', '專門', '從事', '設計']","[1, 2, 3, 5]"
"['IC設計', 'CAD', '輔助工具']","[1, 3, 6]",['使用'],[2]
"['客戶', '產品的規格與功能']","[1, 9]",['開發'],[4]
"['電路設計', 'IC']","[2, 4]","['表現', '出來']","[5, 6]"
"['一片晶片的功能', '邏輯', '晶圓', '流程']","[7, 9, 12, 15]","['設計', '設計']","[10, 13]"
"['IC', '類', 'IC', 'IC兩', '類']","[0, 4, 7, 10, 12]","['簡單', '區分為', '大']","[2, 3, 11]"
"['全球IC', '產業重心', '電腦運算', '行動裝置領域後']","[1, 4, 8, 13]","['設計', '轉向']","[2, 9]"
['IoT與人工智慧領域'],[7],['邁向'],[2]
"['', '', '三分天下的時代']","[3, 5, 11]",['進入'],[1]
"['國家', '半導體產業']","[2, 6]","['積極', '扶植']","[3, 4]"
"['第一期', '基金']","[2, 4]","['成立', '大']","[0, 3]"
"['資源', '本土半導體產業']","[2, 6]","['投入', '扶植']","[0, 3]"
['美中貿易戰後'],[5],[],[]
['關鍵技術'],[3],"['避免', '受制']","[1, 4]"
"['第二期', '基金']","[3, 5]","['投入', '大']","[1, 4]"
['半導體供應鏈'],[5],"['發展', '自有']","[1, 2]"
"['5G', '後', 'IC', '產業', '產業', '威脅']","[1, 3, 5, 7, 15, 17]","['興起', '設計', '設計', '造成']","[2, 6, 14, 16]"
"['二、中游', '製造的流程是', '所', '晶圓']","[2, 8, 11, 14]","['', '']","[6, 13]"
"['光罩', '電路', '圖樣']","[1, 3, 5]",['印上'],[2]
"['', 'CVD、蝕刻、離子', '方法']","[3, 10, 13]","['氧化', '擴散', '植入']","[2, 4, 11]"
['電路及電路上的元件'],[6],[],[]
['晶圓上'],[2],"['製作', '出來']","[3, 4]"
"['IC上的電路設計', '層狀結構']","[5, 8]",[],[]
"['多次的光罩', '圖形製作、形成線路與元件', '重複程序']","[7, 16, 19]","['經過', '投入']","[3, 8]"
